,payoutChange,divGrowth,payoutAvg,debtEquityAvg,netMarginAvg,roicAvg
TEVA,1.8059839222331282,0.031079611028840565,1.797170673490043,2.2167590560157175,-0.21025861248381048,16.525105641069125
TGLS,3.282411917625018,0.7782276203328835,0.13940117871170407,4.285330890948095,0.01594403000441653,19.62637400746736
TGS,-1.23563509746561,-0.2652864788029691,-0.23615926351304078,2.3415580645036873,0.1043642783808645,8.837051137625581
THG,0.6290083444574996,0.09551031902482199,0.37110315633469576,3.994012157536756,0.04437586179943199,0.041064433337836014
TIF,0.1884854820424596,0.08276518317162866,0.5281426886496835,0.708711007970888,0.10441445669038023,6.840476105516516
TKR,-0.0548246271798829,-0.025926827560749006,0.4834590181193941,1.1859123921737351,0.06203797544101347,19.598539887157774
TLP,-0.06679950255260754,0.03650129166501611,1.2832122514095232,1.2767878638644217,0.21006961620942902,0.18478300152727314
TMK,0.009626121897990003,0.014799360948320794,0.1243303179915681,3.794575495518883,0.2098481115351539,0.057106913715263025
TOL,-0.1332349399552668,0.0,0.0930993102733314,1.187675699625299,0.08435507334188763,1.141223711810737
TOT,-0.3729745645192997,-0.19462935417685476,0.44946810845983776,1.2865254029538167,0.047263781899628245,0.4453887669385832
TPR,0.05914471588962933,0.010915109776839923,0.8063765626774898,0.9415262488218774,0.10059929292297241,1.2174122710089201
TRN,0.310197451277137,0.10306848496127174,0.12631591607460815,1.1977764108714872,0.13042484284933378,2.2448238371690623
TRV,0.25909035946930753,0.025020923867338896,0.2826195449614745,3.3077031852920817,0.10299668181375805,0.05953040949580283
TS,-6.2468709160559515,-0.030319012141964124,1.1471166172457494,0.24424639729594497,0.03475691841167725,0.11116266433682576
TSM,0.19956088812837583,0.33336557947390183,0.46014528660092013,0.36918939807867446,0.3539773776721522,3.5505428080750523
TSN,0.1622699096306456,0.4532337151384771,0.14082778855516753,1.452117533502867,0.04126425191651703,29.460752765566344
TSU,0.43599647185254176,-0.18968537986782683,0.35190066596873226,0.9857521490886415,0.08191679119219276,4.325843730517017
TV,0.4151735063916502,0.0,0.210147176885651,2.309272488707258,0.07014092714353386,0.2888134742423532
TVPT,6.554668914472637,1.0393467497917357,1.5854465326382785,-10.979627627584861,0.024239837499777765,0.0
TWI,0.2523085952186285,0.02899928430714871,-0.020836444602075736,2.69490375478399,-0.041495830141168956,-0.26083356135961916
TX,-10.528764600795574,0.10370367016320119,7.419212401708734,0.9261029357849919,0.05828181616514123,1.8978142196860535
TXN,0.07532802604366111,0.16986610206237587,0.5042922649339987,0.6357959811751892,0.24822813868987534,2.003599139333426
UBS,1.1799072754458981,0.3887525552494792,1.0358692901005997,16.437167475129375,0.11734893308070138,0.043356929689752355
UFCS,0.37900945194834135,0.11796576510529166,0.36788519849995394,3.3430814913239186,0.05949296112262123,0.028550186782560744
UGP,-0.014649902551764682,0.06294990158289877,0.5698751370065588,1.8058715097847904,0.019912457846853665,1.9994787572597505
UMBF,-0.12841573805388606,0.07865420795879834,0.3049182176162598,9.200838801052475,0.1990897042754339,0.027069753110884456
UNH,0.043799927070488444,0.267904274183425,0.297368099946851,2.0736103707075006,0.04248288923851765,0.5107469653310452
UNM,-0.17059185988179185,0.07148435461203377,0.19803064689564928,5.860932407299888,0.08440083915298086,0.032475326327951436
UNP,-0.04013538884436566,0.09757068730372982,0.37337267256382134,1.5861554573013468,0.3117920963809464,4.541912216227324
UPS,-0.040525198824966746,0.05412150553747767,0.6186504069481581,52.504020442845,0.0712896660078575,5.5786772589331575
UTI,2.5347156275795664,-0.014448419730987205,-0.5017710560252618,2.1303835411008074,-0.06256240858180978,-0.9237997725225604
UVE,-0.0025809706877821434,0.12046686115677907,0.179806057525568,2.1841632466409986,0.16070369760896844,0.2864259344612292
UVSP,0.026863799888485085,0.18008847906629835,0.6354456131853938,6.962153298405912,0.17988820950652898,0.10675042610804464
V,0.08764864866646382,0.1621978687260516,0.21568118823391036,0.9189151917218359,0.4060150989168807,1.7273662252537292
VEON,-14.45404429164853,2.4503194027553294,-0.3797969299891384,4.694209925278925,0.04761548246094393,0.720251952986421
VHI,1.677677364640891,-0.08992280271328183,-0.5920541632503729,-6.047666309642058,0.0033839797360337293,0.3918091310161517
VIRT,8.553464701368606,-0.002008829960710131,9.970978432048561,16.929221963074948,0.028991789654429282,0.08555333226565622
VOYA,0.33753176878220287,-0.07334066740007335,-0.00169326835543781,17.199621651540888,-0.11257474923218598,0.01232535326271114
VRTS,2.0397287557534733,0.40980500143210163,0.3705448196696317,0.9946697803085174,0.10974584434106481,0.14866793373548903
VRTU,3.7272540723256333,0.0,0.9423734115207768,0.9279500400909114,0.029889929658721004,0.541293791639405
W,0.0,0.0,0.0,-5.216167378109012,-0.04791243911023483,-1.7733491030588153
WBA,-0.08853290437051294,0.10776593753863484,0.36699747171856106,1.3358889006129422,0.0369505887823454,2.1705809641532756
WBS,0.017013517463123667,0.09692431959522052,0.43715605786435385,9.598835597586778,0.2384013024484235,0.04789450242504836
WDC,1.8183151076918873,0.14729572751019346,1.4139059063782369,1.6996984537129283,0.02403644730087111,2.920217780390058
WETF,1.3709232234388915,1.0270657520013613,1.2765289596895455,0.27004909962869106,0.1684623364192448,1.1995926081641297
WFC,0.08011834378654303,0.053947831280867,0.3987475349158385,9.522441886397782,0.2638040031601768,0.05742448128481679
WIT,-0.30062011414658035,-0.3054951373218811,0.1896782325078724,0.5474041626013239,0.1583464798919547,1.7303634930372602
WLK,0.09210141995784804,0.10030518654980287,0.1548367867220077,1.3255110789927729,0.12850659072350626,1.6532170570669862
WSBC,0.10272478906276183,0.22924982101669034,0.422532832423958,6.294140117127206,0.2626214857394145,0.0686510472813527
WSBF,0.8326372215311372,1.0827161339790532,0.5543873152394759,3.4136495220067857,0.13839343927425185,0.16432081088511105
WTFC,-0.006832864861652466,0.18011947260406713,0.1781476736279831,9.309138632460645,0.20434131853334003,0.09773226611373644
WTM,-0.16773619335919027,-0.06612903225806449,0.01662609970674487,0.7920118510465577,0.7210524188637816,0.01345040105979773
WWE,-0.8298246324271932,0.006450359176764915,1.2383042865942577,1.2967961437959374,0.04128444895759837,0.5578612074499478
WYND,-0.05250909368033067,0.10588460329110301,0.3242941236608694,10.89398492658463,0.15417097605000998,67.86666666666666
WYNN,-0.05729762297637201,-0.2775969372881174,1.4430088585177,-2.306254145746325,0.07352397830839608,2.546161243117981
XL,-0.229963841389185,0.10739621196575515,0.09020992925021205,4.430290143622789,0.03914868964120661,0.022349025314538973
XLNX,0.14613947926405446,0.04869217338730839,0.6007676592197393,0.9736144420675368,0.2385341095887076,0.357372031015561
YUMC,-0.3775293211888188,0.0,0.09587902464971042,0.5586853220967333,0.05916997687200711,3.6216326530612246
ZBH,1.012606894337219,0.10218736349421298,0.5966117658554528,1.5836947296959167,0.09981306459898531,8.487983281086729
ZION,0.017957443495659937,0.10597435571429122,0.2658990513377559,8.02651245497607,0.19529465407849247,0.046757618607506525
ZTO,-0.6948192422780466,0.0,0.08635221943976182,0.2855806403448673,0.22351896479069064,2.8543823341569774
