,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
MMM,-0.027507424,0.16019595,,,1.0,1.135032,,3.0,17.669,,4.0,208.63,1.56,1535673600,139.394,0.19,0.173,8529999872,0.25982,15.634,4.062,133358206976,USD,,586238043,11.23,18.577917,3896750080,91000.0,,,0.49851,15742000000,0.07744,0.10421,Diversified Industrials,,,1514678400,1064880000,2/1,,1,86400,,,1530316800,4410999808,1577750400,14,5651999744,0.21051,2.0,2.08,2,11.807686,,0.13436,0.13436,0.963,hold,2.9,0.12213001,0.40105,0.074,55.144,,Industrials,3.0,586614016,0.012200001,7180144,1532995200,7358035,0.0156,4.02,255.0,170.0,210.36,207.0,,,3185999872,5.431,14535999488,32829999104,7.228,,
MOV,0.54627943,0.16019595,,,1.0,-0.510783,,7.0,20.015,,6.0,42.4,5.171,1535673600,,0.642,0.667,82660000,0.13525,9.802,1.326,810262400,USD,,16289239,2.96,14.324325,61131624,1000.0,,,0.53812003,300178000,0.037130002,0.97919,Luxury Goods,,,1517356800,1088380800,2/1,,1,86400,,,1532995200,707000,1580428800,2,68877000,0.11833,9.0,1.13,3,2.1184113,,0.00116,0.00116,2.866,buy,2.0,0.071669996,0.0015,0.119,26.435,,Consumer Cyclical,10.0,23150000,0.044299997,1026693,1532995200,823616,0.0746,4.16,62.0,50.0,56.0,56.0,,,175926000,7.599,0,611148992,0.026,,
MPX,0.4600128,0.16019595,,,1.0,0.100602,,10.0,2.234,,8.0,22.9004,2.329,1535673600,,0.486,0.469,35968000,0.124309994,21.488,2.671,772885440,USD,,7415047,0.86,26.628372,23042876,891.0,,,0.22448,59020000,0.14736,0.0029699998,Recreational Vehicles,,,1514678400,1110499200,3/2,,1,86400,,,1530316800,23827000,1577750400,2,29905000,0.11863,9.0,2.37,2,10.250851,,0.08474,0.08474,0.799,buy,2.5,0.19733,0.3307,0.217,8.597,,Consumer Cyclical,7.0,34548000,0.0057,198341,1532995200,207027,0.0256,10.88,23.0,17.0,20.0,20.0,,,15501000,0.449,0,289334016,0.699,,
MRK,0.060463786,0.16019595,,,1.0,1.064083,,4.0,12.183,,3.0,70.005,1.327,1535673600,71.629,-0.113,-0.123,11872000000,0.28774,17.034,4.901,202226581504,USD,,2658115763,4.6,15.218478,5728000000,69000.0,,,0.6813,27619000000,0.00072999997,0.75714,Drug Manufacturers - Major,,,1514678400,919209600,2/1,,1,86400,,,1530316800,1340999936,1577750400,19,7381000192,0.17523001,1.0,2.25,2,5.7461214,,0.0325,0.0325,0.821,buy,2.1,0.050819997,0.037750002,0.054,15.253,,Healthcare,2.0,2659529984,0.0075,19912074,1532995200,18327762,0.0074,2.5,95.0,59.0,71.62,70.0,,,7593999872,2.855,23470000128,41258999808,0.485,,
MS,0.01838541,0.16019595,,,1.0,1.460207,,3.0,40.345,,7.0,48.2,1.792,1534291200,363.136,0.498,0.387,,0.0,,-3.921,-158351245312,USD,,1227703831,5.18,9.305019,,58010.0,,,0.89602,34061000000,0.24531001,0.61744,Capital Markets,,,1514678400,948931200,2/1,,1,86400,,,1530316800,6999000064,1577750400,22,9573000192,0.34774,4.0,0.59,2,1.1946957,,0.18642999,0.18642999,1.636,buy,2.2,0.008880001,0.09498,0.116,23.116,,Financial Services,4.0,1744790016,0.0067000003,11623579,1531440000,10891136,0.0098,1.31,72.0,50.0,59.86,60.0,,,544748011520,312.214,292346003456,40384000000,3.927,,
MSI,0.48291993,0.16019595,,,1.0,0.330052,,10.0,-9.287,,10.0,126.47,1.226,1535673600,,0.346,0.374,1771000064,0.2593,14.314,3.712,25350940672,USD,,161681018,7.55,16.750994,906625024,16000.0,,,0.47877,3033000000,0.0039,0.8925,Communication Equipment,,,1514678400,1294099200,10000/40425,,1,86400,,,1530316800,-66000000,1577750400,12,956000000,0.20732,10.0,1.22,4,,,-0.00966,-0.00966,0.992,buy,1.8,0.10305,,0.176,42.187,,Technology,4.0,162267008,0.0235,3812017,1532995200,4714468,0.0257,4.05,149.0,120.0,134.86,134.5,,,878000000,5.411,5645000192,6830000128,-0.415,,
MTB,0.12889826,0.16019595,,,1.0,0.852813,,9.0,99.447,,9.0,170.68,,1535673600,,0.385,0.294,,0.0,,5.25,29576755200,USD,,130147985,13.96,12.22636,,16760.0,,,0.0,5464187000,0.06306,0.82538,Banks - Regional - US,,,1514678400,970790400,10/1,,1,86400,,,1530316800,1443633024,1577750400,20,1679890048,0.43261,8.0,0.95,2,1.7162911,,0.27054,0.27054,,hold,2.7,0.01274,0.09567001,0.062,37.882,,Financial Services,5.0,143791008,0.0138,1990541,1532995200,2362140,0.0135,2.98,220.0,170.0,191.4,194.0,,,8186369024,56.932,11911752704,5633480192,9.691,,
MTX,0.0014737844,0.16019595,,,1.0,2.042229,,1.0,36.507,,3.0,68.15,2.079,1535673600,82.663,0.025,0.026,347200000,0.19811001,9.535,1.889,3310584320,USD,,34991631,5.41,12.597043,99512496,3657.0,,,0.26458,467200000,0.0066000004,0.97205,Chemicals,,,1514678400,1355270400,2/1,,1,86400,,,1530403200,201500000,1577750400,2,210200000,0.14544,2.0,1.42,2,1.8667654,,0.11497,0.11497,1.448,buy,2.4,0.05271,0.16764,0.122,49.578,,Basic Materials,3.0,35305100,0.0086,303035,1532995200,267471,0.0095999995,2.47,90.0,79.0,84.5,84.5,,,205900000,5.832,1088999936,1752600064,5.66,,
NBR,-0.20549732,0.16019595,,,1.0,2.006082,,8.0,8.569,,10.0,6.0442,2.04,1535673600,115.822,,,663782016,0.23156999,8.416,1.949,5586261504,USD,,334572964,-0.23,-26.279129,-24917000,15000.0,,,0.34335,847417000,0.08911,0.97962,Oil & Gas Drilling,,,1514678400,1145318400,2/1,,1,86400,,,1530316800,-573516992,1577750400,23,149643008,-0.070250005,7.0,0.03,3,0.7053565,,-0.21205,-0.21205,1.692,buy,1.9,-0.01535,-0.17985001,0.207,9.531,,Energy,1.0,357464992,0.1475,52741969,1532995200,61630874,0.14739999,5.36,13.0,7.5,9.3,9.1,,,636545984,1.781,3818855936,2866493952,-2.01,,
NEM,-0.19587082,0.16019595,,,1.0,0.367785,,1.0,20.287,,6.0,30.559,4.599,1535673600,34.826,0.656,0.669,2796999936,0.38516,6.494,2.501,18162653184,USD,,531329146,1.54,19.843508,1374125056,12547.0,,,0.45167,3331000000,0.0025600002,0.86431,Gold,,,1514678400,766972800,5/4,,1,86400,,,1530316800,124000000,1577750400,17,2104000000,0.21716,2.0,6.52,2,1.5063341,,0.02258,0.02258,3.164,buy,2.4,0.04716,0.01282,-0.114,13.612,,Basic Materials,5.0,533399008,0.0164,8765611,1532995200,6981568,0.022,1.53,50.0,35.0,43.81,44.0,,,3183000064,5.967,4120999936,7262000128,0.305,,
NLY,-0.17219079,0.16019595,,,1.0,-0.128278,,4.0,10.345,,5.0,10.27,0.025,1535673600,602.981,,39.749,,0.0,,27.753,96164208640,USD,,1162843411,1.16,8.853449,,6.0,,,1.0,1976055000,0.0032499998,0.57212,REIT - Diversified,,,1514678400,,,,1,86400,,,1530316800,2910355968,1577750400,5,9109638144,0.92555,3.0,-4.68,2,0.99275017,,0.87681,0.87681,0.012,hold,3.0,0.03305,0.23027,8.235,3.049,,Real Estate,3.0,1291789952,0.0505,58875823,1532995200,37569172,0.0509,6.34,11.0,10.0,10.4,10.5,,,564558016,0.484,83053748224,3465041920,2.56,,
NOK,-0.11433172,0.16019595,,,1.0,0.155513,,1.0,3.132,,9.0,5.5373,1.374,1535673600,24.632,,,2977663232,0.11417,9.414,1.075,28031148032,EUR,,5547659196,0.36,15.381389,1206472064,103000.0,,,0.4037,9592000000,0.0,0.06776,Communication Equipment,,,1514678400,955411200,4/1,,1,86400,,,1530316800,-1390974208,1577750400,9,351820928,0.046630003,1.0,1.26,2,1.7679758,,-0.045689996,-0.045689996,1.136,hold,2.6,0.01609,-0.07208,-0.054,4.658,,Technology,1.0,5587550208,0.0053,29671602,1532995200,31647632,,2.96,9.0,5.0,6.58,6.0,,,7112141824,1.273,4330193408,26081347584,-0.213,,
NTB,0.44883454,0.16019595,,,,0.038,,,15.382,,,50.63,,1534291200,,0.369,0.379,,0.0,,2.345,1140103808,USD,,53158506,4.49,11.27617,,1117.0,,,0.0,454800000,0.44462,0.0,Banks - Global,,,1514678400,,,,1,86400,,,1530316800,175254000,1577750400,6,248196000,0.37386,,2.35,4,3.2915096,,0.36042,0.36042,,buy,2.2,0.01617,0.21656,0.149,8.871,,Financial Services,,55172300,0.0036000002,196121,1531440000,193047,0.0036000002,0.94,59.0,53.0,56.83,58.0,,,1877545984,34.031,153656000,486243008,3.14,,
NUE,0.15312326,0.16019595,,,5.0,1.781727,,9.0,29.63,,4.0,63.68,3.055,1535673600,44.08,1.125,1.115,2977208064,0.13356,7.713,1.03,22963750912,USD,,315154036,6.52,9.766871,692513152,25100.0,,,0.13468,2569407000,0.00492,0.80433,Steel,,,1514678400,1149120000,2/1,,1,86400,,,1530316800,1669917056,1577750400,15,1570994048,0.10106,8.0,0.69,2,2.1491733,,0.07519,0.07519,1.5,buy,1.9,0.083900005,0.19026,0.249,69.815,,Basic Materials,8.0,316343008,0.0128,4057443,1532995200,4706725,0.0128,1.72,90.0,65.0,78.12,78.0,,,1486452992,4.699,4291411968,22291638272,5.216,,
NVO,-0.014382541,0.16019595,,,1.0,0.817353,,4.0,3.163,,1.0,47.79,1.169,1535673600,0.503,0.062,0.039,7756313088,0.45542,14.637,6.666,113528864768,DKK,,1722075420,2.56,18.667969,4200548096,43105.0,,,0.83917,94064000000,0.00017999999,0.08809,Biotechnology,,,1514678400,1389225600,5/1,,1,86400,,,1530316800,6115160576,1577750400,1,6962625536,0.42973,5.0,2.42,2,15.109074,,0.35906,0.35906,0.828,strong_buy,1.0,0.29104,0.80226,-0.043,6.968,,Healthcare,10.0,2425799936,0.0011999999,2974712,1532995200,2488236,,2.13,60.4,60.4,60.4,60.4,,,2875377664,1.185,38613512,17031059456,2.496,,
NVS,0.0012924671,0.16019595,,,10.0,0.908422,,2.0,33.085,,1.0,85.13,1.148,1535673600,42.075,2.988,2.923,15729999872,0.30122,13.817,4.162,217340706816,USD,,2182459137,5.56,15.311151,8541374976,125000.0,,,0.67216,33177000000,6.0000002e-05,0.113000005,Drug Manufacturers - Major,,,1514678400,958003200,2/1,,1,86400,,,1530316800,13850000384,1577750400,2,13450000384,0.20207001,4.0,2.25,2,2.5730693,,0.26522,0.26522,0.785,hold,2.7,0.04782,0.18866,0.076,22.433,,Healthcare,9.0,2321740032,0.00090000004,2458628,1532995200,2608043,,1.38,94.0,85.5,89.75,89.75,,,12960000000,5.582,32355999744,52219998208,5.884,,
NYCB,-0.1168831,0.16019595,,,2.0,0.504954,,7.0,12.82,,10.0,10.86,,1535673600,,-0.082,-0.069,,0.0,,14.528,17427406848,USD,,474693778,0.83,13.084337,,3096.0,,,0.0,1309641000,0.033239998,0.66060996,Savings & Cooperative Banks,,,1514678400,1077062400,4/3,,1,86400,,,1530316800,423681984,1577750400,14,1136946048,0.50988996,8.0,-0.66,3,0.8471139,,0.38419998,0.38419998,,hold,2.9,0.009330001,0.06816,-0.181,2.459,,Financial Services,3.0,490360992,0.11229999,55071258,1532995200,47703258,0.1294,12.48,15.0,9.5,11.77,11.25,,,2204397056,4.495,13793839104,1199608064,0.869,,
NYT,0.14987075,0.16019595,,,1.0,1.187709,,7.0,5.941,,2.0,22.075,2.017,1534291200,25.713,0.556,0.513,252886000,0.15057,13.798,2.078,3489422080,USD,,131224112,0.99,22.297981,28080876,3789.0,,,0.6293,1043533000,0.14965001,0.93394995,Publishing,,,1514678400,899337600,2/1,,1,86400,,,1530403200,21456000,1577750400,4,64920000,0.12353,7.0,1.82,3,3.7157047,,0.012519999,0.012519999,1.847,hold,2.6,0.06039,0.02587,0.014,10.279,,Consumer Cyclical,10.0,164890000,0.1,16487611,1531440000,16960701,0.1274,9.76,30.0,20.0,25.25,25.5,,,530302016,3.216,251911008,1679569024,0.129,,
OAK,-0.1103825,0.16019595,,,,1.063382,,,13.133,,,40.75,0.809,1535673600,167.3,-0.761,-0.735,258735008,0.23591,33.693,7.949,8717431808,USD,,70105028,3.49,11.676218,-206775632,900.0,,,0.38452,601122000,0.012669999,0.63619,Asset Management,,,1514678400,,,,1,86400,,,1530316800,143108000,1577750400,8,-291499008,0.21595,,353.5,2,3.1028705,,0.13049,0.13049,0.802,hold,2.9,0.01685,0.15708,-0.664,16.34,,Financial Services,,71159600,0.0076,1195799,1532995200,798420,0.0172,4.48,48.0,39.0,43.25,43.0,,,1118658048,15.72,4928666112,1096731008,2.132,,
OCN,0.32894742,0.16019595,,,10.0,-0.261593,,1.0,4.481,,10.0,4.1,12.962,1535673600,1202.165,,,257740992,0.23969999,29.232,7.007,7534297088,USD,,82682888,-0.17,-24.117647,406257120,6600.0,,,0.87918,1048540000,0.16375,0.62161,Specialty Finance,,,1514678400,1249862400,166/100,,1,86400,,,1530316800,-78018000,1577750400,1,325910016,0.19091,7.0,-3.86,2,0.91497433,,-0.07256,-0.07256,2.938,hold,3.0,0.01569,-0.13295001,-0.185,8.166,,Financial Services,1.0,133912000,0.0432,5785048,1532995200,6013536,0.0497,10.96,4.5,4.5,4.5,4.5,,,235078000,1.755,7227210240,1075250048,-0.592,,
OMC,-0.051169097,0.16019595,,,1.0,0.766236,,7.0,10.346,,4.0,69.63,0.89,1534291200,163.472,0.143,0.108,2351500032,0.15284,8.267,1.264,19439523840,USD,,222997353,5.79,12.025907,1397750016,77300.0,,,0.18236,2791800000,0.00821,1.0908899,Advertising Agencies,,,1514678400,1182816000,2/1,,1,86400,,,1530316800,1145600000,1577750400,15,1782000000,0.13496,4.0,1.75,2,6.7301373,,0.07451,0.07451,0.688,hold,3.1,0.05854,0.41902,0.018,66.921,,Consumer Cyclical,5.0,224372992,0.103199996,23166591,1531440000,24889773,0.1027,8.66,85.0,60.0,74.2,75.0,,,1918700032,8.551,4965300224,15385199616,4.956,,
ORCL,0.019035816,0.16019595,,,2.0,1.113111,,9.0,11.44,,10.0,49.65,3.957,1535673600,131.484,0.077,0.054,16346000384,0.41037998,11.629,4.772,190085890048,USD,,2843261278,3.62,13.71547,10389749760,137000.0,,,0.79712,31750000000,0.28608,0.57692003,Software - Infrastructure,,,1527724800,971395200,2/1,,1,86400,,,1527724800,3824999936,1590883200,25,15386000384,0.35949,10.0,1.71,2,4.3400354,,0.09603,0.09603,3.821,buy,2.3,0.06574,0.07614,0.033,9.665,,Technology,4.0,3981159936,0.0123000005,48935899,1532995200,45007779,0.0161,3.57,61.0,45.0,54.04,53.0,,,67261001728,16.895,60777000960,39830999040,0.9,,
ORI,0.16191447,0.16019595,,,1.0,1.041023,,10.0,16.873,,6.0,22.75,0.49,1535673600,19.093,0.87,0.946,736200000,0.11722,9.85,1.155,7251725824,USD,,285186045,1.92,11.848959,554062528,8700.0,,,0.60165,3572500000,0.05387,0.78499,Insurance - Diversified,,,1514678400,1136246400,5/4,,1,86400,,,1530316800,547600000,1577750400,2,481100000,0.113079995,10.0,1.24,2,1.348308,,0.08719,0.08719,0.179,buy,2.0,0.022869999,0.11216,0.088,22.74,,Financial Services,10.0,302460000,0.0135,4079103,1532995200,4708295,0.0138,2.91,25.0,23.0,24.0,24.0,,,624800000,2.066,974400000,6280399872,1.853,,
PBF,1.0581532,0.16019595,,,1.0,1.432846,,4.0,22.857,,5.0,51.89,1.658,1535673600,69.935,,,856640000,0.03391,9.658,0.327,8273145856,USD,,107672959,4.87,10.655031,-241497248,3165.0,,,0.04918,941873000,,,Oil & Gas Refining & Marketing,,,1514678400,,,,1,86400,,,1530316800,857873984,1577750400,13,1028414016,0.02585,3.0,0.21,2,2.2702017,,0.034,0.034,0.611,hold,2.7,0.05093,0.33823,0.484,226.927,,Energy,4.0,119847000,0.0508,5783398,1532995200,5363288,0.0589,2.74,71.0,40.0,53.15,55.0,,,478328992,4.202,2218540032,25261797376,7.442,,
PBFX,0.042755365,0.16019595,,,,1.425075,,,-0.435,,,22.475,2.555,1535673600,400.401,-0.216,-0.138,174604992,0.66278,10.013,6.636,1748253440,USD,,23701658,2.1,10.702382,30779500,39.0,,,0.7253,188330000,0.46212003,0.30754998,Oil & Gas Midstream,,,1514678400,,,,1,86400,,,1530316800,82213000,1577750400,5,119162000,0.56339,,2.83,2,,,0.35622,0.35622,2.483,buy,1.6,0.121350005,0.7261,0.081,6.251,,Energy,,45344700,0.0064999997,293832,1532995200,274719,0.0127,3.74,25.0,22.5,23.7,24.0,,,19681000,0.434,603580992,263444000,1.947,,
PBI,-0.44195044,0.16019595,,,1.0,1.276944,,1.0,1.044,,5.0,7.345,1.228,1535673600,1823.634,-0.018,-0.014,646225024,0.16922002,6.473,1.095,4183292416,USD,,186684848,1.26,5.829365,19426000,14700.0,,,0.4731,1827279000,0.00575,0.76455003,Business Equipment,,,1514678400,885254400,2/1,,1,86400,,,1530316800,254454000,1577750400,5,486200000,0.117510006,1.0,1.55,3,7.0354404,,0.06521,0.06521,1.001,buy,2.4,0.04566,2.25919,0.179,20.447,,Industrials,1.0,188022000,0.0749,14076660,1532995200,11647154,0.087,5.33,16.0,8.0,11.8,12.0,,,745569024,3.965,3572808960,3818738944,1.32,,
PBR,0.05268383,0.16019595,,,9.0,2.662497,,1.0,11.388,,1.0,10.83,1.704,1534291200,123.022,30.874,30.873,24092252160,0.29793,6.15,1.832,148170424320,BRL,,3605238062,1.74,6.224138,8610514944,62703.0,,,0.34127,91595000000,0.00084,0.12211,Oil & Gas Integrated,,,1514678400,1210204800,2/1,,1,86400,,,1530316800,3112023296,1577750400,13,24060661760,0.15439,1.0,0.31,3,0.9510011,,0.03848,0.03848,1.158,hold,2.7,0.03575,0.04409,0.26,12.398,,Energy,10.0,13044500480,0.0067000003,43425244,1531440000,54416242,,2.35,20.0,9.5,13.77,13.5,,,18320451584,2.809,93087719424,80864698368,0.478,,
PFE,0.20843887,0.16019595,,,1.0,0.866361,,6.0,11.9,,3.0,42.945,1.16,1535673600,58.509,0.274,0.26,21472999424,0.40328997,13.032,5.256,279829217280,USD,,5859412933,3.09,13.898059,14590374912,90200.0,,,0.79406,41956000000,0.0004,0.72661,Drug Manufacturers - Major,,,1514678400,930787200,3/1,,1,86400,,,1530403200,22545000448,1577750400,20,17475999744,0.28719,1.0,1.96,2,3.6088235,,0.42345002,0.42345002,0.838,hold,2.8,0.05731,0.35081002,0.044,8.972,,Healthcare,1.0,5862110208,0.0083,48507825,1532995200,54661544,0.0082,2.23,48.0,34.0,41.8,42.5,,,13486999552,2.301,41028001792,53243998208,3.744,,
PG,-0.10241544,0.16019595,,,1.0,0.283274,,5.0,20.546,,3.0,84.03,0.826,1534291200,59.161,-0.137,-0.146,17614999552,0.26357,12.761,3.363,224786006016,USD,,2448178328,4.71,17.840763,9478875136,92000.0,,,0.49951,33383000000,0.00068000006,0.61019003,Household & Personal Products,,,1530316800,1087776000,2/1,,1,86400,,,1530316800,9484999680,1593475200,19,14867000320,0.22117001,3.0,2.88,2,4.089847,,0.14589,0.14589,0.586,hold,2.7,0.0774,0.1815,0.026,26.423,,Consumer Defensive,4.0,2489159936,0.0087,21764821,1531440000,21398022,0.0089,2.99,93.0,75.0,83.08,83.0,,,11850000384,4.763,31285999616,66831998976,3.67,,
PGR,0.4735477,0.16019595,,,1.0,0.475865,,3.0,18.037,,5.0,68.235,0.448,1534291200,34.401,0.889,0.916,3129999872,0.10669,13.196,1.408,41303212032,USD,,578405471,4.53,15.062913,5236312576,33656.0,,,0.10257,2402500000,0.00661,0.82039,Insurance - Property & Casualty,,,1514678400,1390780800,1/1,,1,86400,,,1530316800,2214599936,1577750400,16,5217500160,0.09838,4.0,0.63,3,3.783057,,0.07576,0.07576,0.345,buy,2.3,0.04507,0.21495001,0.214,50.442,,Financial Services,5.0,583100032,0.0164,9585876,1531440000,8237141,0.0167,2.57,75.0,52.0,67.81,69.0,,,3385999872,5.813,3859500032,29336999936,3.778,,
PH,0.07786667,0.16019595,,,1.0,1.356017,,8.0,44.254,,3.0,187.915,1.59,1535673600,84.512,0.213,0.204,2430245888,0.16992001,11.883,2.019,28878698496,USD,,131580423,12.44,15.105707,1293472000,57170.0,,,0.25062,3584500000,0.00459,0.84086996,Diversified Industrials,,,1530316800,1191283200,3/2,,1,86400,,,1530316800,1060801024,1593475200,16,1600286976,0.13733,7.0,1.94,3,4.2462826,,0.07417,0.07417,0.994,buy,2.4,0.07969,0.19066,0.092,107.533,,Industrials,9.0,132360000,0.0179,2375464,1532995200,2079853,0.0179,2.11,220.0,165.0,187.81,187.5,,,855132032,6.461,4957024768,14302392320,7.83,,
PKX,-0.061428607,0.16019595,,,2.0,1.455179,,1.0,121.1125,,2.0,66.04,1.648,1535673600,44.802,0.066,0.063,7390567936,0.13225001,4.72,0.624,34886332416,KRW,,302747984,10.11,6.532147,3100548608,,,,0.13994999,8337841000000,0.0,0.05807,Steel,,,1514678400,,,,1,86400,,,1530316800,2605323776,1577750400,2,5540009472,0.07976,1.0,7.6,2,0.54527813,,0.04738,0.04738,1.024,strong_buy,1.5,0.039130002,0.06621,0.076,175.70026,,Basic Materials,1.0,79999696,0.0011999999,390502,1532995200,480218,,2.69,111.37,100.0,105.69,105.69,,,8545336832,26.704,19071496192,55883128832,8.19275,,
PLT,0.4263798,0.16019595,,,1.0,1.013129,,3.0,11.491,,4.0,61.26,7.404,1535673600,131.596,-0.26,-0.231,143578000,0.16422,13.08,2.148,1877962240,USD,,27149498,4.87,12.579056,69328624,4003.0,,,0.50976,440715000,0.00835,0.96959996,Communication Equipment,,,1522454400,965779200,3/1,,1,86400,,,1530316800,-5551000,1585612800,2,140344992,0.14576,2.0,1.57,2,5.3311286,,-0.00598,-0.00598,6.422,buy,1.7,0.075500004,-0.0137,0.085,27.012,,Technology,2.0,39723800,0.0394,1564164,1532995200,1144720,0.0633,5.26,86.0,85.0,85.5,85.5,,,645188992,19.795,492871008,874286016,-0.178,,
PNC,0.085196614,0.16019595,,,1.0,0.936778,,4.0,92.295,,1.0,139.8799,,1535673600,,0.293,0.238,,0.0,,7.318,119959052288,USD,,461428311,11.65,12.006859,,51382.0,,,0.0,15888000000,0.0021600001,0.82205003,Banks - Regional - US,,,1514678400,721872000,2/1,,1,86400,,,1530316800,5504999936,1577750400,22,8017999872,0.35167,1.0,1.16,2,1.515574,,0.35192,0.35192,,buy,2.4,0.01544,0.12477,0.071,34.621,,Financial Services,4.0,464302016,0.0061000003,2831205,1532995200,4314146,0.006,1.86,173.0,146.0,159.18,160.0,,,9927000064,21.38,60640002048,16392999936,11.495,,
PPG,0.05028081,0.16019595,,,5.0,1.525447,,9.0,20.18,,3.0,113.2,1.7,1535673600,101.786,-0.212,-0.252,2428999936,0.15803,12.858,2.032,31231170560,USD,,240943544,7.02,16.125357,1258625024,47200.0,,,0.42863,6541000000,0.0014,0.80112,Specialty Chemicals,,,1514678400,1434326400,2/1,,1,86400,,,1530316800,1240000000,1577750400,20,1252999936,0.12648,9.0,2.07,2,5.609514,,0.09538,0.09538,1.118,buy,2.5,0.07196,0.2353,0.086,61.211,,Basic Materials,9.0,242018000,0.0304,7357201,1532995200,8442606,0.0296,6.72,144.0,102.0,120.2,119.5,,,1087000064,4.491,5072000000,15370000384,5.808,,
PRA,-0.08263689,0.16019595,,,2.0,0.859453,,4.0,29.367,,2.0,48.8,1.812,1535673600,18.307,0.472,0.456,147864992,0.16525,17.76,2.935,2626028544,USD,,52594857,1.72,28.372091,471315616,994.0,,,0.14651,161238000,0.01603,0.88232005,Insurance - Property & Casualty,,,1514678400,1356652800,2/1,,1,86400,,,1530316800,86570000,1577750400,5,147654000,0.13632,3.0,0.96,2,1.6617291,,0.09675,0.09675,1.096,hold,2.9,0.016139999,0.05073,0.246,16.726,,Financial Services,7.0,53619000,0.0321,1719871,1532995200,2170856,0.0366,4.72,50.0,40.0,45.8,45.0,,,311020000,5.801,288271008,894798976,1.61,,
PRU,-0.034049094,0.16019595,,,1.0,1.574573,,5.0,115.467,,1.0,100.0357,0.782,1535673600,69.09,-0.589,-0.599,8408999936,0.13315,6.145,0.818,51671621632,USD,,415990860,12.94,7.7307343,17667250176,49705.0,,,0.31726,19871000000,0.00201,0.66633004,Insurance - Life,,,1514678400,,,,1,86400,,,1530316800,7472999936,1577750400,15,15409000448,0.13057,1.0,0.9,2,0.86635745,,0.11975,0.11975,0.666,buy,2.2,0.0063099996,0.15777001,0.117,149.353,,Financial Services,1.0,417711008,0.0074,3092633,1532995200,3702162,0.0073,1.66,130.0,98.0,118.67,122.0,,,23901999104,57.319,33571999744,63153999872,17.357,,
PXD,0.2440145,0.16019595,,,1.0,1.247383,,4.0,67.382,,2.0,172.85,1.087,1534291200,19.897,-0.72,-0.717,1923000064,0.2473,14.946,3.696,28741373952,USD,,168869317,10.81,15.989824,-373875008,3836.0,,,0.4582,2679000000,0.0083,0.91358,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,880000000,1577750400,38,2699000064,0.05671,4.0,0.26,2,2.5652251,,0.11394,0.11394,0.903,buy,1.8,0.01635,0.079959996,1.132,45.741,,Energy,7.0,170400992,0.0248,4224494,1531440000,4020234,0.025,3.31,324.0,140.0,243.54,238.5,,,1183000064,6.942,2284999936,7776000000,5.153,,
RACE,0.17635536,0.16019595,,,1.0,1.217,,4.0,5.707,,4.0,132.13,2.359,1535673600,199.654,0.181,0.179,1145307648,0.28809,22.986,6.622,26326597632,EUR,,167306380,4.06,32.54434,260212208,3513.0,,,0.52611,1766030000,0.34306,0.41687,Auto Manufacturers,,,1514678400,,,,1,86400,,,1530316800,679985984,1577750400,10,895391296,0.24069001,4.0,1.52,2,23.152271,,0.17105,0.17105,1.819,buy,2.3,0.123950005,0.8122,-0.016,21.051,,Consumer Cyclical,5.0,188646000,0.015,3674615,1532995200,3388487,0.0296,3.15,171.5,93.68,140.23,150.58,,,764567488,4.053,2158800128,3975464704,3.576,,
