,Underyling,quarter,payoutChange,divGrowth,payoutAvg,debtEquityAvg,netMarginAvg
2014-12-31,MTX,2014-12-31,-0.21288106082935945,0.004830917874396157,0.051075894554009134,1.8049737684480196,0.08596473786162961
2017-12-31,NBR,2017-12-31,0.6364782302840271,0.08404305943500452,-0.12028413657269142,1.5165369911171995,-0.2572646644774079
2016-12-31,NBR,2016-12-31,0.6364782302840271,0.08404305943500452,-0.12028413657269142,1.5165369911171995,-0.2572646644774079
2015-12-31,NBR,2015-12-31,0.6364782302840271,0.08404305943500452,-0.12028413657269142,1.5165369911171995,-0.2572646644774079
2014-12-31,NBR,2014-12-31,0.6364782302840271,0.08404305943500452,-0.12028413657269142,1.5165369911171995,-0.2572646644774079
2017-12-31,NEM,2017-12-31,3.4656987123152536,0.24820062977957716,-0.41261378554611633,0.8836762931566776,-0.02353706112142108
2016-12-31,NEM,2016-12-31,3.4656987123152536,0.24820062977957716,-0.41261378554611633,0.8836762931566776,-0.02353706112142108
2015-12-31,NEM,2015-12-31,3.4656987123152536,0.24820062977957716,-0.41261378554611633,0.8836762931566776,-0.02353706112142108
2014-12-31,NEM,2014-12-31,3.4656987123152536,0.24820062977957716,-0.41261378554611633,0.8836762931566776,-0.02353706112142108
2017-12-31,NLY,2017-12-31,-1.1547830063890812,0.03939711133095029,1.4351787664573985,6.332906501040232,0.7091668287695848
2016-12-31,NLY,2016-12-31,-1.1547830063890812,0.03939711133095029,1.4351787664573985,6.332906501040232,0.7091668287695848
2015-12-31,NLY,2015-12-31,-1.1547830063890812,0.03939711133095029,1.4351787664573985,6.332906501040232,0.7091668287695848
2014-12-31,NLY,2014-12-31,-1.1547830063890812,0.03939711133095029,1.4351787664573985,6.332906501040232,0.7091668287695848
2017-12-31,NOK,2017-12-31,-2.220658874587938,0.35161128145960213,-0.5484161749116366,1.239401585095384,0.03313074719149336
2016-12-31,NOK,2016-12-31,-2.220658874587938,0.35161128145960213,-0.5484161749116366,1.239401585095384,0.03313074719149336
2015-12-31,NOK,2015-12-31,-2.220658874587938,0.35161128145960213,-0.5484161749116366,1.239401585095384,0.03313074719149336
2014-12-31,NOK,2014-12-31,-2.220658874587938,0.35161128145960213,-0.5484161749116366,1.239401585095384,0.03313074719149336
2017-12-31,NTB,2017-12-31,-0.05936374321299126,-0.10098289558603585,0.4004245293429054,13.137707916099535,0.27851879656167977
2016-12-31,NTB,2016-12-31,-0.05936374321299126,-0.10098289558603585,0.4004245293429054,13.137707916099535,0.27851879656167977
2015-12-31,NTB,2015-12-31,-0.05936374321299126,-0.10098289558603585,0.4004245293429054,13.137707916099535,0.27851879656167977
2014-12-31,NTB,2014-12-31,-0.05936374321299126,-0.10098289558603585,0.4004245293429054,13.137707916099535,0.27851879656167977
2017-12-31,NUE,2017-12-31,2.0675853793702363,0.007107393175845189,2.303784616791155,0.8412309865584703,0.0397170119782105
2016-12-31,NUE,2016-12-31,2.0675853793702363,0.007107393175845189,2.303784616791155,0.8412309865584703,0.0397170119782105
2015-12-31,NUE,2015-12-31,2.0675853793702363,0.007107393175845189,2.303784616791155,0.8412309865584703,0.0397170119782105
2014-12-31,NUE,2014-12-31,2.0675853793702363,0.007107393175845189,2.303784616791155,0.8412309865584703,0.0397170119782105
2017-12-31,NVO,2017-12-31,0.1033352854286977,0.24163337832811516,0.49758150779403376,1.0546050059533802,0.3345505436372727
2016-12-31,NVO,2016-12-31,0.1033352854286977,0.24163337832811516,0.49758150779403376,1.0546050059533802,0.3345505436372727
2015-12-31,NVO,2015-12-31,0.1033352854286977,0.24163337832811516,0.49758150779403376,1.0546050059533802,0.3345505436372727
2014-12-31,NVO,2014-12-31,0.1033352854286977,0.24163337832811516,0.49758150779403376,1.0546050059533802,0.3345505436372727
2017-12-31,NVS,2017-12-31,0.33884491908944314,-0.015574578757247326,0.7271423689711618,0.7460340561870527,0.214160818272243
2016-12-31,NVS,2016-12-31,0.33884491908944314,-0.015574578757247326,0.7271423689711618,0.7460340561870527,0.214160818272243
2015-12-31,NVS,2015-12-31,0.33884491908944314,-0.015574578757247326,0.7271423689711618,0.7460340561870527,0.214160818272243
2014-12-31,NVS,2014-12-31,0.33884491908944314,-0.015574578757247326,0.7271423689711618,0.7460340561870527,0.214160818272243
2017-12-31,NYCB,2017-12-31,-4.1636384543356115,-0.05540420313073972,-2.7313958298393755,7.06491171644191,0.20943687456825408
2016-12-31,NYCB,2016-12-31,-4.1636384543356115,-0.05540420313073972,-2.7313958298393755,7.06491171644191,0.20943687456825408
2015-12-31,NYCB,2015-12-31,-4.1636384543356115,-0.05540420313073972,-2.7313958298393755,7.06491171644191,0.20943687456825408
2014-12-31,NYCB,2014-12-31,-4.1636384543356115,-0.05540420313073972,-2.7313958298393755,7.06491171644191,0.20943687456825408
2017-12-31,NYT,2017-12-31,0.3409405591697318,0.021822922582538873,0.6557375568679966,1.7520783439891854,0.020656245551742173
2016-12-25,NYT,2016-12-25,0.3409405591697318,0.021822922582538873,0.6557375568679966,1.7520783439891854,0.020656245551742173
2015-12-27,NYT,2015-12-27,0.3409405591697318,0.021822922582538873,0.6557375568679966,1.7520783439891854,0.020656245551742173
2014-12-28,NYT,2014-12-28,0.3409405591697318,0.021822922582538873,0.6557375568679966,1.7520783439891854,0.020656245551742173
2017-12-31,OAK,2017-12-31,0.02602521395760819,0.21201649120888735,1.002356337908872,9.945272552817476,0.22794645422078016
2016-12-31,OAK,2016-12-31,0.02602521395760819,0.21201649120888735,1.002356337908872,9.945272552817476,0.22794645422078016
2015-12-31,OAK,2015-12-31,0.02602521395760819,0.21201649120888735,1.002356337908872,9.945272552817476,0.22794645422078016
2014-12-31,OAK,2014-12-31,0.02602521395760819,0.21201649120888735,1.002356337908872,9.945272552817476,0.22794645422078016
2017-12-31,OCN,2017-12-31,0.0,0.0,0.0,10.93278538883302,-0.13100146076562624
2016-12-31,OCN,2016-12-31,0.0,0.0,0.0,10.93278538883302,-0.13100146076562624
2015-12-31,OCN,2015-12-31,0.0,0.0,0.0,10.93278538883302,-0.13100146076562624
2014-12-31,OCN,2014-12-31,0.0,0.0,0.0,10.93278538883302,-0.13100146076562624
2017-12-31,OMC,2017-12-31,0.03865197077447876,0.0327436570073012,0.4558109189265258,8.473035441222821,0.0726806387629715
2016-12-31,OMC,2016-12-31,0.03865197077447876,0.0327436570073012,0.4558109189265258,8.473035441222821,0.0726806387629715
2015-12-31,OMC,2015-12-31,0.03865197077447876,0.0327436570073012,0.4558109189265258,8.473035441222821,0.0726806387629715
2014-12-31,OMC,2014-12-31,0.03865197077447876,0.0327436570073012,0.4558109189265258,8.473035441222821,0.0726806387629715
2018-05-31,ORCL,2018-05-31,0.7193541785063567,0.11857031879482934,0.4627437010327784,1.6172605830678766,0.1945740214936463
2017-05-31,ORCL,2017-05-31,0.7193541785063567,0.11857031879482934,0.4627437010327784,1.6172605830678766,0.1945740214936463
2016-05-31,ORCL,2016-05-31,0.7193541785063567,0.11857031879482934,0.4627437010327784,1.6172605830678766,0.1945740214936463
2015-05-31,ORCL,2015-05-31,0.7193541785063567,0.11857031879482934,0.4627437010327784,1.6172605830678766,0.1945740214936463
2017-12-31,ORI,2017-12-31,-0.04902521376966279,0.014500251098015893,0.4341441574877096,3.2212621774405314,0.08165329235490905
2016-12-31,ORI,2016-12-31,-0.04902521376966279,0.014500251098015893,0.4341441574877096,3.2212621774405314,0.08165329235490905
2015-12-31,ORI,2015-12-31,-0.04902521376966279,0.014500251098015893,0.4341441574877096,3.2212621774405314,0.08165329235490905
2014-12-31,ORI,2014-12-31,-0.04902521376966279,0.014500251098015893,0.4341441574877096,3.2212621774405314,0.08165329235490905
2017-12-31,PBF,2017-12-31,-0.6362067180420296,0.1419847288445589,0.5775871692661291,2.3866917616049825,0.013652141430317961
2016-12-31,PBF,2016-12-31,-0.6362067180420296,0.1419847288445589,0.5775871692661291,2.3866917616049825,0.013652141430317961
2015-12-31,PBF,2015-12-31,-0.6362067180420296,0.1419847288445589,0.5775871692661291,2.3866917616049825,0.013652141430317961
2014-12-31,PBF,2014-12-31,-0.6362067180420296,0.1419847288445589,0.5775871692661291,2.3866917616049825,0.013652141430317961
2017-12-31,PBFX,2017-12-31,-0.36095422768647883,-0.2585618256964457,0.7594072850953759,-10.609516671549658,0.44866988560467175
2016-12-31,PBFX,2016-12-31,-0.36095422768647883,-0.2585618256964457,0.7594072850953759,-10.609516671549658,0.44866988560467175
2015-12-31,PBFX,2015-12-31,-0.36095422768647883,-0.2585618256964457,0.7594072850953759,-10.609516671549658,0.44866988560467175
2014-12-31,PBFX,2014-12-31,-0.36095422768647883,-0.2585618256964457,0.7594072850953759,-10.609516671549658,0.44866988560467175
2017-12-31,PBI,2017-12-31,0.7598978452768831,-0.02705011444848593,0.8056059333539308,3.0495065470757203,0.07162440896799954
2016-12-31,PBI,2016-12-31,0.7598978452768831,-0.02705011444848593,0.8056059333539308,3.0495065470757203,0.07162440896799954
2015-12-31,PBI,2015-12-31,0.7598978452768831,-0.02705011444848593,0.8056059333539308,3.0495065470757203,0.07162440896799954
2014-12-31,PBI,2014-12-31,0.7598978452768831,-0.02705011444848593,0.8056059333539308,3.0495065470757203,0.07162440896799954
2017-12-31,PBR,2017-12-31,0.0,0.0,0.0,2.285480342647734,-0.056482470947734904
2016-12-31,PBR,2016-12-31,0.0,0.0,0.0,2.285480342647734,-0.056482470947734904
2015-12-31,PBR,2015-12-31,0.0,0.0,0.0,2.285480342647734,-0.056482470947734904
2014-12-31,PBR,2014-12-31,0.0,0.0,0.0,2.285480342647734,-0.056482470947734904
2017-12-31,PFE,2017-12-31,-0.08342472976370514,0.05038215127566555,0.7902353712811822,1.6217572547575196,0.22819035270621624
2016-12-31,PFE,2016-12-31,-0.08342472976370514,0.05038215127566555,0.7902353712811822,1.6217572547575196,0.22819035270621624
2015-12-31,PFE,2015-12-31,-0.08342472976370514,0.05038215127566555,0.7902353712811822,1.6217572547575196,0.22819035270621624
2014-12-31,PFE,2014-12-31,-0.08342472976370514,0.05038215127566555,0.7902353712811822,1.6217572547575196,0.22819035270621624
2018-06-30,PG,2018-06-30,-0.02051987492229849,0.0012592786150181778,0.6431779173478174,1.2319487248234433,0.1807946360920314
2017-06-30,PG,2017-06-30,-0.02051987492229849,0.0012592786150181778,0.6431779173478174,1.2319487248234433,0.1807946360920314
2016-06-30,PG,2016-06-30,-0.02051987492229849,0.0012592786150181778,0.6431779173478174,1.2319487248234433,0.1807946360920314
2015-06-30,PG,2015-06-30,-0.02051987492229849,0.0012592786150181778,0.6431779173478174,1.2319487248234433,0.1807946360920314
2017-12-31,PGR,2017-12-31,0.4787805197973478,0.32402981669864905,0.4108958665099186,3.093718932151232,0.05475028532043944
2016-12-31,PGR,2016-12-31,0.4787805197973478,0.32402981669864905,0.4108958665099186,3.093718932151232,0.05475028532043944
2015-12-31,PGR,2015-12-31,0.4787805197973478,0.32402981669864905,0.4108958665099186,3.093718932151232,0.05475028532043944
2014-12-31,PGR,2014-12-31,0.4787805197973478,0.32402981669864905,0.4108958665099186,3.093718932151232,0.05475028532043944
2018-06-30,PH,2018-06-30,0.02337506006931282,0.024244686570033425,0.3729620567246441,1.7286035484895852,0.07564691023301005
2017-06-30,PH,2017-06-30,0.02337506006931282,0.024244686570033425,0.3729620567246441,1.7286035484895852,0.07564691023301005
2016-06-30,PH,2016-06-30,0.02337506006931282,0.024244686570033425,0.3729620567246441,1.7286035484895852,0.07564691023301005
2015-06-30,PH,2015-06-30,0.02337506006931282,0.024244686570033425,0.3729620567246441,1.7286035484895852,0.07564691023301005
2017-12-31,PKX,2017-12-31,0.6257100157079188,0.08783326860403429,1.9440389081182232,0.7930939509578837,0.024928733062369725
2016-12-31,PKX,2016-12-31,0.6257100157079188,0.08783326860403429,1.9440389081182232,0.7930939509578837,0.024928733062369725
2015-12-31,PKX,2015-12-31,0.6257100157079188,0.08783326860403429,1.9440389081182232,0.7930939509578837,0.024928733062369725
2014-12-31,PKX,2014-12-31,0.6257100157079188,0.08783326860403429,1.9440389081182232,0.7930939509578837,0.024928733062369725
2018-03-31,PLT,2018-03-31,-32.03270181080512,-0.07731057667572457,-7.486924683396691,1.9001759099011146,0.057511914764990374
2017-03-31,PLT,2017-03-31,-32.03270181080512,-0.07731057667572457,-7.486924683396691,1.9001759099011146,0.057511914764990374
2016-03-31,PLT,2016-03-31,-32.03270181080512,-0.07731057667572457,-7.486924683396691,1.9001759099011146,0.057511914764990374
2015-03-31,PLT,2015-03-31,-32.03270181080512,-0.07731057667572457,-7.486924683396691,1.9001759099011146,0.057511914764990374
2017-12-31,PNC,2017-12-31,0.05128277179456242,0.015317146059986242,0.31576404252215096,7.415172344910641,0.29174872491245507
2016-12-31,PNC,2016-12-31,0.05128277179456242,0.015317146059986242,0.31576404252215096,7.415172344910641,0.29174872491245507
2015-12-31,PNC,2015-12-31,0.05128277179456242,0.015317146059986242,0.31576404252215096,7.415172344910641,0.29174872491245507
2014-12-31,PNC,2014-12-31,0.05128277179456242,0.015317146059986242,0.31576404252215096,7.415172344910641,0.29174872491245507
2017-12-31,PPG,2017-12-31,0.3003875480894001,0.063396984926496,0.339633934455059,2.2045047808496037,0.08932958957358668
2016-12-31,PPG,2016-12-31,0.3003875480894001,0.063396984926496,0.339633934455059,2.2045047808496037,0.08932958957358668
2015-12-31,PPG,2015-12-31,0.3003875480894001,0.063396984926496,0.339633934455059,2.2045047808496037,0.08932958957358668
2014-12-31,PPG,2014-12-31,0.3003875480894001,0.063396984926496,0.339633934455059,2.2045047808496037,0.08932958957358668
2017-12-31,PRA,2017-12-31,0.2626007004240665,-0.025362339909581255,0.5489589102898103,1.8039995920538068,0.1493175297671349
2016-12-31,PRA,2016-12-31,0.2626007004240665,-0.025362339909581255,0.5489589102898103,1.8039995920538068,0.1493175297671349
2015-12-31,PRA,2015-12-31,0.2626007004240665,-0.025362339909581255,0.5489589102898103,1.8039995920538068,0.1493175297671349
2014-12-31,PRA,2014-12-31,0.2626007004240665,-0.025362339909581255,0.5489589102898103,1.8039995920538068,0.1493175297671349
2017-12-31,PRU,2017-12-31,-0.2255639611459788,0.08279621801918187,0.2201403581109677,15.848763910858082,0.09923470853371817
2016-12-31,PRU,2016-12-31,-0.2255639611459788,0.08279621801918187,0.2201403581109677,15.848763910858082,0.09923470853371817
2015-12-31,PRU,2015-12-31,-0.2255639611459788,0.08279621801918187,0.2201403581109677,15.848763910858082,0.09923470853371817
2014-12-31,PRU,2014-12-31,-0.2255639611459788,0.08279621801918187,0.2201403581109677,15.848763910858082,0.09923470853371817
2017-12-31,PXD,2017-12-31,-2.1978265157750982,0.053418803418803375,-0.016843538743665704,0.6330472307357494,-0.03198643322079911
2016-12-31,PXD,2016-12-31,-2.1978265157750982,0.053418803418803375,-0.016843538743665704,0.6330472307357494,-0.03198643322079911
2015-12-31,PXD,2015-12-31,-2.1978265157750982,0.053418803418803375,-0.016843538743665704,0.6330472307357494,-0.03198643322079911
2014-12-31,PXD,2014-12-31,-2.1978265157750982,0.053418803418803375,-0.016843538743665704,0.6330472307357494,-0.03198643322079911
2017-12-31,RACE,2017-12-31,-0.11393320005308549,0.12688184415933104,0.24799660051778039,-46.62921650774988,0.12864864430852194
2016-12-31,RACE,2016-12-31,-0.11393320005308549,0.12688184415933104,0.24799660051778039,-46.62921650774988,0.12864864430852194
2015-12-31,RACE,2015-12-31,-0.11393320005308549,0.12688184415933104,0.24799660051778039,-46.62921650774988,0.12864864430852194
2014-12-31,RACE,2014-12-31,-0.11393320005308549,0.12688184415933104,0.24799660051778039,-46.62921650774988,0.12864864430852194
2017-12-31,RDN,2017-12-31,1.388545913516305,0.049376138346287256,0.010524689279003477,1.0892803899716321,0.1961590317124597
2016-12-31,RDN,2016-12-31,1.388545913516305,0.049376138346287256,0.010524689279003477,1.0892803899716321,0.1961590317124597
2015-12-31,RDN,2015-12-31,1.388545913516305,0.049376138346287256,0.010524689279003477,1.0892803899716321,0.1961590317124597
2014-12-31,RDN,2014-12-31,1.388545913516305,0.049376138346287256,0.010524689279003477,1.0892803899716321,0.1961590317124597
2017-12-31,RE,2017-12-31,0.6067479368925964,0.12552221348162465,0.2723605639638354,1.7198234830608252,0.13895039475845794
2016-12-31,RE,2016-12-31,0.6067479368925964,0.12552221348162465,0.2723605639638354,1.7198234830608252,0.13895039475845794
2015-12-31,RE,2015-12-31,0.6067479368925964,0.12552221348162465,0.2723605639638354,1.7198234830608252,0.13895039475845794
2014-12-31,RE,2014-12-31,0.6067479368925964,0.12552221348162465,0.2723605639638354,1.7198234830608252,0.13895039475845794
2017-12-31,RF,2017-12-31,0.1373454865669606,0.13304765886287628,0.33705851967361505,6.915437258475972,0.21793407142859125
2016-12-31,RF,2016-12-31,0.1373454865669606,0.13304765886287628,0.33705851967361505,6.915437258475972,0.21793407142859125
2015-12-31,RF,2015-12-31,0.1373454865669606,0.13304765886287628,0.33705851967361505,6.915437258475972,0.21793407142859125
2014-12-31,RF,2014-12-31,0.1373454865669606,0.13304765886287628,0.33705851967361505,6.915437258475972,0.21793407142859125
2017-12-31,RGA,2017-12-31,0.11365304518420066,0.0725251868331841,0.16452430264432275,6.340488647306532,0.08489097361174115
2016-12-31,RGA,2016-12-31,0.11365304518420066,0.0725251868331841,0.16452430264432275,6.340488647306532,0.08489097361174115
2015-12-31,RGA,2015-12-31,0.11365304518420066,0.0725251868331841,0.16452430264432275,6.340488647306532,0.08489097361174115
2014-12-31,RGA,2014-12-31,0.11365304518420066,0.0725251868331841,0.16452430264432275,6.340488647306532,0.08489097361174115
2017-12-31,RIG,2017-12-31,-1.7956880202596044,-0.6257367387033399,0.44046242774566474,0.7453939907697901,-0.26670427059066076
2016-12-31,RIG,2016-12-31,-1.7956880202596044,-0.6257367387033399,0.44046242774566474,0.7453939907697901,-0.26670427059066076
2015-12-31,RIG,2015-12-31,-1.7956880202596044,-0.6257367387033399,0.44046242774566474,0.7453939907697901,-0.26670427059066076
2014-12-31,RIG,2014-12-31,-1.7956880202596044,-0.6257367387033399,0.44046242774566474,0.7453939907697901,-0.26670427059066076
2017-09-30,RJF,2017-09-30,0.03197128436041852,0.13062367501745498,0.20654241393427383,5.132945222010189,0.09849190188116491
2016-09-30,RJF,2016-09-30,0.03197128436041852,0.13062367501745498,0.20654241393427383,5.132945222010189,0.09849190188116491
2015-09-30,RJF,2015-09-30,0.03197128436041852,0.13062367501745498,0.20654241393427383,5.132945222010189,0.09849190188116491
2014-09-30,RJF,2014-09-30,0.03197128436041852,0.13062367501745498,0.20654241393427383,5.132945222010189,0.09849190188116491
2018-03-31,RL,2018-03-31,-1.852385153375436,0.009875468772871487,-0.07748592492175983,0.7164979425823481,0.0216457158078128
2017-04-01,RL,2017-04-01,-1.852385153375436,0.009875468772871487,-0.07748592492175983,0.7164979425823481,0.0216457158078128
2016-04-02,RL,2016-04-02,-1.852385153375436,0.009875468772871487,-0.07748592492175983,0.7164979425823481,0.0216457158078128
2015-03-28,RL,2015-03-28,-1.852385153375436,0.009875468772871487,-0.07748592492175983,0.7164979425823481,0.0216457158078128
2017-12-31,RNR,2017-12-31,-1.0144699448430623,0.02794748197317487,-0.0025037072316655418,1.7119833145328485,0.15552062619346804
2016-12-31,RNR,2016-12-31,-1.0144699448430623,0.02794748197317487,-0.0025037072316655418,1.7119833145328485,0.15552062619346804
2015-12-31,RNR,2015-12-31,-1.0144699448430623,0.02794748197317487,-0.0025037072316655418,1.7119833145328485,0.15552062619346804
2014-12-31,RNR,2014-12-31,-1.0144699448430623,0.02794748197317487,-0.0025037072316655418,1.7119833145328485,0.15552062619346804
2017-09-30,ROK,2017-09-30,0.07647976974850752,0.0685565906336083,0.47149997188936704,2.031649612923942,0.12871286060541254
2016-09-30,ROK,2016-09-30,0.07647976974850752,0.0685565906336083,0.47149997188936704,2.031649612923942,0.12871286060541254
2015-09-30,ROK,2015-09-30,0.07647976974850752,0.0685565906336083,0.47149997188936704,2.031649612923942,0.12871286060541254
2014-09-30,ROK,2014-09-30,0.07647976974850752,0.0685565906336083,0.47149997188936704,2.031649612923942,0.12871286060541254
2018-05-31,RPM,2018-05-31,0.13643966264824745,0.07144396178529999,0.5882922086591874,2.4147713637078723,0.05794461739363003
2017-05-31,RPM,2017-05-31,0.13643966264824745,0.07144396178529999,0.5882922086591874,2.4147713637078723,0.05794461739363003
2016-05-31,RPM,2016-05-31,0.13643966264824745,0.07144396178529999,0.5882922086591874,2.4147713637078723,0.05794461739363003
2015-05-31,RPM,2015-05-31,0.13643966264824745,0.07144396178529999,0.5882922086591874,2.4147713637078723,0.05794461739363003
2017-12-31,RTN,2017-12-31,0.11432933857643442,0.07381378314604807,0.40203924678476505,1.9383408654070766,0.08778143439723511
2016-12-31,RTN,2016-12-31,0.11432933857643442,0.07381378314604807,0.40203924678476505,1.9383408654070766,0.08778143439723511
2015-12-31,RTN,2015-12-31,0.11432933857643442,0.07381378314604807,0.40203924678476505,1.9383408654070766,0.08778143439723511
2014-12-31,RTN,2014-12-31,0.11432933857643442,0.07381378314604807,0.40203924678476505,1.9383408654070766,0.08778143439723511
2017-10-31,RY,2017-10-31,-0.005105299883272352,0.08037948343741193,0.46821982480019725,17.278762448292714,0.2862253242432237
2016-10-31,RY,2016-10-31,-0.005105299883272352,0.08037948343741193,0.46821982480019725,17.278762448292714,0.2862253242432237
2015-10-31,RY,2015-10-31,-0.005105299883272352,0.08037948343741193,0.46821982480019725,17.278762448292714,0.2862253242432237
2014-10-31,RY,2014-10-31,-0.005105299883272352,0.08037948343741193,0.46821982480019725,17.278762448292714,0.2862253242432237
2017-12-31,SAP,2017-12-31,0.015645750669569785,0.07903281148067909,0.39350784426112373,0.7067818956795016,0.16129392213063276
2016-12-31,SAP,2016-12-31,0.015645750669569785,0.07903281148067909,0.39350784426112373,0.7067818956795016,0.16129392213063276
2015-12-31,SAP,2015-12-31,0.015645750669569785,0.07903281148067909,0.39350784426112373,0.7067818956795016,0.16129392213063276
2014-12-31,SAP,2014-12-31,0.015645750669569785,0.07903281148067909,0.39350784426112373,0.7067818956795016,0.16129392213063276
2017-12-31,SB,2017-12-31,-0.646994996178493,-0.215183196700555,-0.2540978053970281,1.120882630798755,-0.48614738710026434
2016-12-31,SB,2016-12-31,-0.646994996178493,-0.215183196700555,-0.2540978053970281,1.120882630798755,-0.48614738710026434
2015-12-31,SB,2015-12-31,-0.646994996178493,-0.215183196700555,-0.2540978053970281,1.120882630798755,-0.48614738710026434
2014-12-31,SB,2014-12-31,-0.646994996178493,-0.215183196700555,-0.2540978053970281,1.120882630798755,-0.48614738710026434
2017-12-31,SCCO,2017-12-31,0.7551902995885261,0.49989412524906357,0.3912512726507132,1.2992686894773795,0.13325042683616514
2016-12-31,SCCO,2016-12-31,0.7551902995885261,0.49989412524906357,0.3912512726507132,1.2992686894773795,0.13325042683616514
2015-12-31,SCCO,2015-12-31,0.7551902995885261,0.49989412524906357,0.3912512726507132,1.2992686894773795,0.13325042683616514
2014-12-31,SCCO,2014-12-31,0.7551902995885261,0.49989412524906357,0.3912512726507132,1.2992686894773795,0.13325042683616514
2017-12-31,SCHW,2017-12-31,-0.037784613330797745,0.170484820479163,0.2587385702841778,14.573715681695253,0.2519329696009331
2016-12-31,SCHW,2016-12-31,-0.037784613330797745,0.170484820479163,0.2587385702841778,14.573715681695253,0.2519329696009331
2015-12-31,SCHW,2015-12-31,-0.037784613330797745,0.170484820479163,0.2587385702841778,14.573715681695253,0.2519329696009331
2014-12-31,SCHW,2014-12-31,-0.037784613330797745,0.170484820479163,0.2587385702841778,14.573715681695253,0.2519329696009331
2018-02-23,SCS,2018-02-23,0.187209218296821,0.05158837264100424,0.520030623233599,1.3594102006067903,0.041051516696514335
2017-02-24,SCS,2017-02-24,0.187209218296821,0.05158837264100424,0.520030623233599,1.3594102006067903,0.041051516696514335
2016-02-26,SCS,2016-02-26,0.187209218296821,0.05158837264100424,0.520030623233599,1.3594102006067903,0.041051516696514335
2015-02-27,SCS,2015-02-27,0.187209218296821,0.05158837264100424,0.520030623233599,1.3594102006067903,0.041051516696514335
2017-12-31,SDRL,2017-12-31,0.0,0.0,0.0,1.437827157050812,-0.5675383640865473
2016-12-31,SDRL,2016-12-31,0.0,0.0,0.0,1.437827157050812,-0.5675383640865473
2015-12-31,SDRL,2015-12-31,0.0,0.0,0.0,1.437827157050812,-0.5675383640865473
2014-12-31,SDRL,2014-12-31,0.0,0.0,0.0,1.437827157050812,-0.5675383640865473
2017-12-31,SF,2017-12-31,0.5197434213893738,0.0,0.04510832477843857,5.33954184651582,0.044786033770473764
2016-12-31,SF,2016-12-31,0.5197434213893738,0.0,0.04510832477843857,5.33954184651582,0.044786033770473764
2015-12-31,SF,2015-12-31,0.5197434213893738,0.0,0.04510832477843857,5.33954184651582,0.044786033770473764
2014-12-31,SF,2014-12-31,0.5197434213893738,0.0,0.04510832477843857,5.33954184651582,0.044786033770473764
2017-12-31,SFUN,2017-12-31,-17.849322197449155,0.004503520271910588,-5.4816507684154745,1.9002986818790086,-0.05111353448590885
2016-12-31,SFUN,2016-12-31,-17.849322197449155,0.004503520271910588,-5.4816507684154745,1.9002986818790086,-0.05111353448590885
2015-12-31,SFUN,2015-12-31,-17.849322197449155,0.004503520271910588,-5.4816507684154745,1.9002986818790086,-0.05111353448590885
2014-12-31,SFUN,2014-12-31,-17.849322197449155,0.004503520271910588,-5.4816507684154745,1.9002986818790086,-0.05111353448590885
2017-12-31,SID,2017-12-31,-0.9438708908733169,-0.352994240402082,-0.2264615254958743,5.979598345694037,-0.044502190421260336
2016-12-31,SID,2016-12-31,-0.9438708908733169,-0.352994240402082,-0.2264615254958743,5.979598345694037,-0.044502190421260336
2015-12-31,SID,2015-12-31,-0.9438708908733169,-0.352994240402082,-0.2264615254958743,5.979598345694037,-0.044502190421260336
2014-12-31,SID,2014-12-31,-0.9438708908733169,-0.352994240402082,-0.2264615254958743,5.979598345694037,-0.044502190421260336
2017-12-31,SLB,2017-12-31,0.019464843202000443,0.12430349307575095,-0.7491445440422572,0.9100640873999581,-0.017231942570469148
2016-12-31,SLB,2016-12-31,0.019464843202000443,0.12430349307575095,-0.7491445440422572,0.9100640873999581,-0.017231942570469148
2015-12-31,SLB,2015-12-31,0.019464843202000443,0.12430349307575095,-0.7491445440422572,0.9100640873999581,-0.017231942570469148
2014-12-31,SLB,2014-12-31,0.019464843202000443,0.12430349307575095,-0.7491445440422572,0.9100640873999581,-0.017231942570469148
2017-12-31,SLF,2017-12-31,0.04082968336713807,0.09368205297318373,0.4447820907857552,11.792181576914444,0.09510453491110427
2016-12-31,SLF,2016-12-31,0.04082968336713807,0.09368205297318373,0.4447820907857552,11.792181576914444,0.09510453491110427
2015-12-31,SLF,2015-12-31,0.04082968336713807,0.09368205297318373,0.4447820907857552,11.792181576914444,0.09510453491110427
2014-12-31,SLF,2014-12-31,0.04082968336713807,0.09368205297318373,0.4447820907857552,11.792181576914444,0.09510453491110427
2017-12-31,SMHI,2017-12-31,-9.137933502146868,3.6125,-0.06770890674887152,0.8562870919565775,-0.29185163824896737
2016-12-31,SMHI,2016-12-31,-9.137933502146868,3.6125,-0.06770890674887152,0.8562870919565775,-0.29185163824896737
2015-12-31,SMHI,2015-12-31,-9.137933502146868,3.6125,-0.06770890674887152,0.8562870919565775,-0.29185163824896737
2014-12-31,SMHI,2014-12-31,-9.137933502146868,3.6125,-0.06770890674887152,0.8562870919565775,-0.29185163824896737
2018-03-31,SNE,2018-03-31,0.11451180421470979,0.35973331734254604,0.163182792075078,5.500574291721247,0.028459355622676836
2017-03-31,SNE,2017-03-31,0.11451180421470979,0.35973331734254604,0.163182792075078,5.500574291721247,0.028459355622676836
