,payoutRatio,debtEquityRatio,netMargin,roic,dividendsPaid,Underyling
1209,0.5799299883313885,3.0333768319614536,0.03661141490088859,0.03810176059867036,49700000,KMPR
1210,0.4524017467248908,2.746783373989573,0.0521260129290722,0.05116434354394458,51800000,KMPR
1211,0.20236135094976104,1.803861639286449,0.13332012678288432,0.0,5039000,KNSL
1212,0.08013910650819735,1.9226835510479796,0.18477562405112452,0.0,2097000,KNSL
1213,0.09414986755264221,3.806286414399168,0.27635366519430243,0.10099639391993398,2097000,KNSL
1214,0.16164341324288908,3.726459723932344,0.20373453106350903,0.07629869524870773,2097000,KNSL
1215,5.064102564102564,4.036961105904405,0.035244281276475574,0.2532279314888011,6320000000,KO
1216,0.925846483836372,2.7772959847367966,0.15591333635907603,0.30613068446375913,6043000000,KO
1217,0.780982179295334,2.5135790874227126,0.16595927213618097,0.34760175158695134,5741000000,KO
1218,0.7537334460411383,2.0271108179419524,0.15431105700247838,0.39436057482943826,5350000000,KO
1219,0.07216494845360824,2.8650281191418454,0.08474699672369858,0.044730428000389975,84000000,L
1220,0.12844036697247707,2.9308484281231073,0.049904616558565436,0.042314785118665814,84000000,L
1221,0.34615384615384615,3.0292124594271397,0.019381289601192696,0.03272125656161278,90000000,L
1222,0.16074450084602368,2.7861514522821578,0.0412565445026178,0.04823132417966023,95000000,L
1223,0.6978636826042727,-11.819389110225764,0.07781823939202026,17.632653061224488,686000000,LB
1224,0.5967875647668394,-12.204389574759945,0.09209479879115635,24.261904761904763,691080000,LB
1225,0.4659217877094972,-33.78764478764479,0.10309363172618068,18.42016806722689,583800000,LB
1226,0.3824021113243762,414.27777777777777,0.09097258599615855,0.0,398463000,LB
1227,0.4693185322232501,7.62200956937799,0.25438286857277326,0.0,6088000,LCNB
1228,0.4845377343374459,8.142034642937094,0.2487147810146256,0.0,6048000,LCNB
1229,0.5155133344953808,8.13959945185143,0.23860422558642488,0.04483870089969301,5915000,LCNB
1230,0.5710811632384234,7.815513743585663,0.22379192271933604,0.051884976646307035,5636000,LCNB
1231,0.37353890659911193,1.5808775348462603,0.09430729937270212,0.0,92452000,LECO
1232,0.44017358958462494,1.7305281829208814,0.08722315082910771,0.0,87330000,LECO
1233,0.682219677120758,0.9142710235329604,0.0502714931948256,0.0,86968000,LECO
1234,0.2876522462954383,0.5094807293912358,0.09052849938364725,0.0,73261000,LECO
1235,0.0,0.6988275131241253,-0.44382620390402855,-44.281833641056124,0,LEJU
1236,0.0,0.4149827035344208,-0.017495343390053507,-5.864617279327312,0,LEJU
1237,0.7606270677665148,0.47704082379256985,0.061357845598332274,0.0,26873022,LEJU
1238,0.40397866571065627,0.5383750661990678,0.13410852124151945,0.0,26873022,LEJU
1239,0.2658154770371238,0.8761368917393325,0.09784336743799191,21.954207471889735,31770000,LFUS
1240,0.26669091187504784,0.829986450463188,0.09893207367451302,10.109118765249958,27866000,LFUS
1241,0.3010041302896149,0.44137332923831263,0.0931781938183863,7.713511560693641,24341000,LFUS
1242,0.21585117227319062,0.4716847050673382,0.11514152078357268,8.723499205281819,21175000,LFUS
1243,-10.74032337089662,2.8737513155397596,-0.00892384779177397,0.6837682686707895,2192100000,LLY
1244,0.7884643483343075,1.7651291789515766,0.1289976015568676,0.5750252510248945,2158500000,LLY
1245,0.8832835077229696,1.439720546553842,0.12066918186054201,0.7978721041291842,2127300000,LLY
1246,0.8789792930349299,1.3607771966799365,0.12186728930035277,0.5915795834221937,2101200000,LLY
1247,0.35842497588353944,0.9329825162345515,0.09077890738593049,2.5080515566660786,102178000,LM
1248,0.38677526665962614,0.904125748674365,0.0787196794349098,3.4481461978328425,87897000,LM
1249,-3.3594199424736337,0.73783066729986,-0.009407541366573914,7.0497487518379085,84093000,LM
1250,0.2986966424835499,0.5650989843477036,0.08409758270884457,7.246855138584879,70815000,LM
