,ticker,numOfFirmsHoldingInTop10,numOfHolders,priorQDate,recQDate,priorQShares,recQShares,fundNumPercentChange,fundsCreatingNewPos,fundsAddingPos,fundsClosingPos,fundsReducingPos
allFirms,CMO,1.0,175.0,2018-03-31,2018-06-30,66694999.99999999,67675000.0,1.47,22.0,55.0,24.0,57.0
hedgeFunds,CMO,0.0,20.0,2018-03-31,2018-06-30,8432000.0,6610000.0,-21.61,3.0,5.0,11.0,8.0
allFirms,CMP,4.0,310.0,2018-03-31,2018-06-30,34576000.0,32577000.0,-5.78,31.0,98.0,28.0,128.0
hedgeFunds,CMP,0.0,23.0,2018-03-31,2018-06-30,1947000.0,1806000.0,-7.2,8.0,6.0,5.0,8.0
allFirms,CMRE,2.0,102.0,2018-03-31,2018-06-30,26865000.0,28318000.0,5.41,18.0,31.0,16.0,36.0
hedgeFunds,CMRE,0.0,13.0,2018-03-31,2018-06-30,4040000.0,4317000.0,6.86,3.0,4.0,8.0,4.0
allFirms,CMS,5.0,492.0,2018-03-31,2018-06-30,249627000.0,260272000.0,4.26,55.0,165.0,37.0,185.0
hedgeFunds,CMS,0.0,48.0,2018-03-31,2018-06-30,19300000.0,14887000.0,-22.87,11.0,12.0,9.0,21.0
allFirms,CNA,4.0,199.0,2018-03-31,2018-06-30,269381000.0,270012000.0,0.23,32.0,78.0,32.0,61.0
hedgeFunds,CNA,1.0,31.0,2018-03-31,2018-06-30,1290000.0,1859000.0,44.12,7.0,11.0,7.0,9.0
allFirms,CNC,17.0,660.0,2018-03-31,2018-06-30,156942000.0,184307000.0,17.44,89.0,279.0,57.0,210.0
hedgeFunds,CNC,10.0,81.0,2018-03-31,2018-06-30,14839000.0,19901000.0,34.11,19.0,30.0,16.0,29.0
allFirms,CNDT,8.0,309.0,2018-03-31,2018-06-30,194357000.0,191429000.0,-1.51,38.0,106.0,39.0,95.0
hedgeFunds,CNDT,5.0,60.0,2018-03-31,2018-06-30,42405000.0,38725000.0,-8.68,10.0,24.0,10.0,21.0
allFirms,CNHI,2.0,156.0,2018-03-31,2018-06-30,262634000.0,257469000.0,-1.97,12.0,62.0,27.0,60.0
hedgeFunds,CNHI,0.0,27.0,2018-03-31,2018-06-30,22334000.0,14913000.0,-33.23,2.0,10.0,7.0,14.0
allFirms,CNI,39.0,585.0,2018-03-31,2018-06-30,424536000.0,395166000.0,-6.92,61.0,159.0,43.0,221.0
hedgeFunds,CNI,2.0,56.0,2018-03-31,2018-06-30,24459000.0,23073000.0,-5.67,10.0,15.0,4.0,22.0
allFirms,CNK,3.0,301.0,2018-03-31,2018-06-30,114956000.0,116033000.0,0.94,39.0,113.0,36.0,100.0
hedgeFunds,CNK,1.0,32.0,2018-03-31,2018-06-30,7515000.0,10358000.0,37.84,9.0,13.0,11.0,8.0
allFirms,CNNE,3.0,179.0,2018-03-31,2018-06-30,56137000.0,56426000.0,0.52,40.0,52.0,18.0,38.0
hedgeFunds,CNNE,1.0,38.0,2018-03-31,2018-06-30,13729000.0,12668000.0,-7.73,15.0,12.0,8.0,8.0
allFirms,CNO,2.0,252.0,2018-03-31,2018-06-30,157951000.0,152389000.0,-3.52,22.0,88.0,35.0,100.0
hedgeFunds,CNO,0.0,30.0,2018-03-31,2018-06-30,10404000.0,11375000.0,9.34,10.0,9.0,8.0,9.0
allFirms,CNP,4.0,568.0,2018-03-31,2018-06-30,342837000.0,333419000.0,-2.75,63.0,212.0,63.0,195.0
hedgeFunds,CNP,2.0,57.0,2018-03-31,2018-06-30,22954000.0,21164000.0,-7.8,16.0,19.0,13.0,15.0
allFirms,CNQ,33.0,384.0,2018-03-31,2018-06-30,760086000.0,820299000.0,7.92,52.0,155.0,34.0,98.0
hedgeFunds,CNQ,5.0,58.0,2018-03-31,2018-06-30,43678000.0,51241000.0,17.32,14.0,25.0,13.0,15.0
allFirms,CNS,1.0,141.0,2018-03-31,2018-06-30,22666000.0,22968000.0,1.33,19.0,54.0,24.0,47.0
hedgeFunds,CNS,0.0,12.0,2018-03-31,2018-06-30,1694000.0,1312000.0,-22.54,1.0,3.0,8.0,8.0
allFirms,CNX,8.0,271.0,2018-03-31,2018-06-30,210217000.0,203697000.0,-3.1,32.0,64.0,41.0,118.0
hedgeFunds,CNX,4.0,35.0,2018-03-31,2018-06-30,33727000.0,27860000.0,-17.4,3.0,11.0,12.0,21.0
allFirms,CO,2.0,43.0,2018-03-31,2018-06-30,23858000.0,22731000.0,-4.73,3.0,10.0,14.0,21.0
hedgeFunds,CO,0.0,9.0,2018-03-31,2018-06-30,3745000.0,3593000.0,-4.06,2.0,2.0,4.0,3.0
allFirms,COF,17.0,884.0,2018-03-31,2018-06-30,432940000.0,421915000.0,-2.55,74.0,325.0,53.0,331.0
hedgeFunds,COF,6.0,87.0,2018-03-31,2018-06-30,35665000.0,33218000.000000004,-6.86,13.0,32.0,12.0,31.0
allFirms,COF-P,,,,,,,,,,,
hedgeFunds,COF-P,,,,,,,,,,,
allFirms,COG,7.0,488.0,2018-03-31,2018-06-30,429616000.0,416809000.0,-2.98,46.0,144.0,65.0,211.0
hedgeFunds,COG,6.0,64.0,2018-03-31,2018-06-30,47437000.0,46552000.0,-1.86,13.0,17.0,14.0,26.0
allFirms,COP,38.0,1493.0,2018-03-31,2018-06-30,831476000.0,834743000.0,0.39,139.0,449.0,47.0,677.0
hedgeFunds,COP,6.0,133.0,2018-03-31,2018-06-30,62751000.0,56449000.0,-10.04,35.0,28.0,5.0,51.0
allFirms,COT,6.0,147.0,2018-03-31,2018-06-30,111964000.0,109999000.0,-1.75,19.0,48.0,18.0,54.0
hedgeFunds,COT,5.0,45.0,2018-03-31,2018-06-30,40257000.0,37188000.0,-7.62,6.0,18.0,7.0,17.0
allFirms,COTV,3.0,181.0,2018-03-31,2018-06-30,86938000.0,84752000.0,-2.51,50.0,61.0,30.0,51.0
hedgeFunds,COTV,1.0,35.0,2018-03-31,2018-06-30,50752000.0,49853000.0,-1.77,15.0,4.0,13.0,14.0
allFirms,CP,10.0,420.0,2018-03-31,2018-06-30,100259000.0,92532000.0,-7.71,41.0,140.0,52.0,153.0
hedgeFunds,CP,3.0,57.0,2018-03-31,2018-06-30,17537000.0,20148000.0,14.89,10.0,15.0,11.0,29.0
allFirms,CPA,4.0,229.0,2018-03-31,2018-06-30,27199000.0,27111000.0,-0.32,35.0,92.0,34.0,75.0
hedgeFunds,CPA,1.0,45.0,2018-03-31,2018-06-30,4144999.9999999995,5326000.0,28.49,6.0,29.0,8.0,9.0
allFirms,CPB,7.0,552.0,2018-03-31,2018-06-30,146685000.0,165331000.0,12.71,74.0,185.0,64.0,184.0
hedgeFunds,CPB,3.0,48.0,2018-03-31,2018-06-30,11930000.0,17500000.0,46.69,20.0,11.0,13.0,11.0
allFirms,CPE,3.0,317.0,2018-03-31,2018-06-30,266719000.0,295131000.0,10.65,61.0,139.0,41.0,77.0
hedgeFunds,CPE,0.0,50.0,2018-03-31,2018-06-30,43007000.0,49976000.0,16.2,18.0,15.0,11.0,15.0
allFirms,CPF,0.0,150.0,2018-03-31,2018-06-30,27502000.0,27127000.0,-1.37,14.0,54.0,16.0,53.0
hedgeFunds,CPF,0.0,21.0,2018-03-31,2018-06-30,2994000.0,2849000.0,-4.87,1.0,11.0,2.0,8.0
allFirms,CPG,,,,,,,,,,,
hedgeFunds,CPG,,,,,,,,,,,
allFirms,CPK,0.0,178.0,2018-03-31,2018-06-30,10457000.0,10435000.0,-0.22,26.0,48.0,24.0,69.0
hedgeFunds,CPK,0.0,23.0,2018-03-31,2018-06-30,1372000.0,1168000.0,-14.9,5.0,9.0,8.0,7.0
allFirms,CPL,0.0,38.0,2018-03-31,2018-06-30,2224000.0,1819000.0,-18.19,6.0,9.0,17.0,
hedgeFunds,CPL,0.0,2.0,2018-03-31,2018-06-30,1178000.0,1036999.9999999999,-11.96,1.0,3.0,1.0,
allFirms,CPS,,,,,,,,,,,
hedgeFunds,CPS,,,,,,,,,,,
allFirms,CPT,1.0,352.0,2018-03-31,2018-06-30,86982000.0,86872000.0,-0.13,43.0,123.0,34.0,138.0
hedgeFunds,CPT,0.0,34.0,2018-03-31,2018-06-30,6054000.0,5398000.0,-10.84,6.0,7.0,11.0,19.0
allFirms,CR,1.0,338.0,2018-03-31,2018-06-30,41376000.0,40713000.0,-1.6,34.0,124.0,30.0,115.0
hedgeFunds,CR,1.0,41.0,2018-03-31,2018-06-30,3670000.0,3202000.0,-12.76,9.0,15.0,8.0,15.0
allFirms,CRC,,,,,,,,,,,
hedgeFunds,CRC,,,,,,,,,,,
allFirms,CRCM,5.0,147.0,2018-03-31,2018-06-30,23396000.0,24779000.0,5.91,20.0,68.0,14.0,39.0
hedgeFunds,CRCM,1.0,32.0,2018-03-31,2018-06-30,6209000.0,6747000.0,8.67,7.0,14.0,4.0,9.0
allFirms,CRD.A,0.0,43.0,2018-03-31,2018-06-30,10114000.0,10288000.0,1.72,6.0,10.0,9.0,13.0
hedgeFunds,CRD.A,0.0,6.0,2018-03-31,2018-06-30,1916000.0,2219000.0,15.83,1.0,3.0,4.0,2.0
allFirms,CRH,0.0,168.0,2018-03-31,2018-06-30,37364000.0,38433000.0,2.86,22.0,65.0,17.0,44.0
hedgeFunds,CRH,0.0,10.0,2018-03-31,2018-06-30,3583000.0,3578000.0,-0.15,2.0,4.0,5.0,4.0
allFirms,CRI,4.0,360.0,2018-03-31,2018-06-30,45621000.0,44485000.0,-2.49,44.0,130.0,58.0,138.0
hedgeFunds,CRI,1.0,45.0,2018-03-31,2018-06-30,8157999.999999999,7037000.0,-13.74,13.0,13.0,22.0,18.0
allFirms,CRK,4.0,52.0,2018-03-31,2018-06-30,7212000.0,6230000.0,-13.62,13.0,17.0,28.0,9.0
hedgeFunds,CRK,4.0,12.0,2018-03-31,2018-06-30,2604000.0,1774000.0,-31.86,5.0,4.0,13.0,1.0
allFirms,CRL,2.0,339.0,2018-03-31,2018-06-30,46671000.0,50926000.0,9.12,42.0,124.0,23.0,120.0
hedgeFunds,CRL,0.0,33.0,2018-03-31,2018-06-30,7120000.0,6139000.0,-13.78,8.0,12.0,9.0,10.0
allFirms,CRM,76.0,1100.0,2018-03-31,2018-06-30,622394000.0,625486000.0,0.5,142.0,496.0,70.0,318.0
hedgeFunds,CRM,19.0,134.0,2018-03-31,2018-06-30,42528000.0,36515000.0,-14.14,25.0,46.0,21.0,52.0
allFirms,CRR,1.0,128.0,2018-03-31,2018-06-30,19670000.0,22534000.0,14.56,21.0,39.0,10.0,45.0
hedgeFunds,CRR,1.0,16.0,2018-03-31,2018-06-30,2904000.0,3319000.0,14.28,3.0,7.0,2.0,6.0
allFirms,CRS,2.0,241.0,2018-03-31,2018-06-30,45415000.0,44871000.0,-1.2,36.0,73.0,33.0,91.0
hedgeFunds,CRS,1.0,30.0,2018-03-31,2018-06-30,2009999.9999999998,2190000.0,8.98,11.0,12.0,8.0,4.0
allFirms,CRY,0.0,117.0,2018-03-31,2018-06-30,24748000.0,25342000.0,2.4,12.0,51.0,6.0,35.0
hedgeFunds,CRY,0.0,11.0,2018-03-31,2018-06-30,1784000.0,1461000.0,-18.11,1.0,3.0,2.0,6.0
allFirms,CS,3.0,235.0,2018-03-31,2018-06-30,81647000.0,71413000.0,-12.53,33.0,66.0,33.0,85.0
hedgeFunds,CS,1.0,29.0,2018-03-31,2018-06-30,15798000.0,11879000.0,-24.8,8.0,8.0,8.0,10.0
allFirms,CSL,4.0,343.0,2018-03-31,2018-06-30,54979000.0,54251000.0,-1.32,50.0,93.0,43.0,130.0
hedgeFunds,CSL,1.0,46.0,2018-03-31,2018-06-30,8572000.0,9290000.0,8.38,17.0,11.0,8.0,14.0
allFirms,CSLT,2.0,91.0,2018-03-31,2018-06-30,59427000.0,68686000.0,15.58,20.0,34.0,9.0,18.0
hedgeFunds,CSLT,0.0,17.0,2018-03-31,2018-06-30,7107000.0,6666000.0,-6.21,6.0,6.0,2.0,4.0
allFirms,CSTM,9.0,148.0,2018-03-31,2018-06-30,88484000.0,92818000.0,4.9,25.0,43.0,25.0,60.0
hedgeFunds,CSTM,4.0,42.0,2018-03-31,2018-06-30,38343000.0,35873000.0,-6.44,4.0,12.0,13.0,22.0
allFirms,CSU,5.0,90.0,2018-03-31,2018-06-30,27724000.0,27524000.0,-0.72,13.0,34.0,12.0,29.0
hedgeFunds,CSU,2.0,21.0,2018-03-31,2018-06-30,11862000.0,10786000.0,-9.07,6.0,6.0,5.0,8.0
allFirms,CSV,1.0,119.0,2018-03-31,2018-06-30,14703000.0,15078000.0,2.55,14.0,48.0,16.0,31.0
hedgeFunds,CSV,0.0,18.0,2018-03-31,2018-06-30,1945000.0,2163000.0,11.2,5.0,8.0,5.0,4.0
allFirms,CTB,2.0,188.0,2018-03-31,2018-06-30,52423000.0,54979000.0,4.87,25.0,70.0,50.0,63.0
hedgeFunds,CTB,0.0,15.0,2018-03-31,2018-06-30,1598000.0,2684000.0,67.98,6.0,2.0,5.0,6.0
allFirms,CTL,25.0,704.0,2018-03-31,2018-06-30,848946000.0,831727000.0,-2.03,74.0,248.0,56.0,255.0
hedgeFunds,CTL,6.0,60.0,2018-03-31,2018-06-30,35779000.0,31209000.0,-12.77,11.0,16.0,9.0,23.0
allFirms,CTLT,2.0,259.0,2018-03-31,2018-06-30,133342000.00000001,131120000.0,-1.67,30.0,92.0,38.0,106.0
hedgeFunds,CTLT,1.0,32.0,2018-03-31,2018-06-30,8680000.0,12025000.0,38.54,8.0,11.0,9.0,13.0
allFirms,CTT,0.0,152.0,2018-03-31,2018-06-30,38780000.0,38377000.0,-1.04,12.0,68.0,31.0,46.0
hedgeFunds,CTT,0.0,21.0,2018-03-31,2018-06-30,6523000.0,4642000.0,-28.84,3.0,6.0,6.0,11.0
allFirms,CTV,,,,,,,,,,,
hedgeFunds,CTV,,,,,,,,,,,
allFirms,CTY,,,,,,,,,,,
hedgeFunds,CTY,,,,,,,,,,,
allFirms,CUBE,6.0,272.0,2018-03-31,2018-06-30,189521000.0,189029000.0,-0.26,36.0,79.0,23.0,117.0
hedgeFunds,CUBE,0.0,40.0,2018-03-31,2018-06-30,14877000.0,16875000.0,13.43,8.0,10.0,6.0,22.0
allFirms,CURO,3.0,88.0,2018-03-31,2018-06-30,19981000.0,21051000.0,5.36,39.0,30.0,3.0,13.0
hedgeFunds,CURO,2.0,28.0,2018-03-31,2018-06-30,5279000.0,7000000.0,32.62,14.0,9.0,1.0,4.0
allFirms,CUZ,1.0,246.0,2018-03-31,2018-06-30,445785000.0,443341000.0,-0.55,29.0,95.0,27.0,82.0
hedgeFunds,CUZ,0.0,28.0,2018-03-31,2018-06-30,18996000.0,21706000.0,14.26,5.0,6.0,7.0,14.0
allFirms,CVA,5.0,235.0,2018-03-31,2018-06-30,115060000.0,117989000.0,2.55,32.0,81.0,23.0,75.0
hedgeFunds,CVA,2.0,27.0,2018-03-31,2018-06-30,18626000.0,18000000.0,-3.36,7.0,9.0,3.0,8.0
allFirms,CVE,4.0,270.0,2018-03-31,2018-06-30,932130000.0,916219000.0,-1.71,50.0,62.0,38.0,93.0
hedgeFunds,CVE,0.0,40.0,2018-03-31,2018-06-30,76667000.0,73971000.0,-3.52,15.0,12.0,9.0,9.0
allFirms,CVEO,5.0,99.0,2018-03-31,2018-06-30,109302000.0,110554000.0,1.15,16.0,27.0,13.0,37.0
hedgeFunds,CVEO,5.0,28.0,2018-03-31,2018-06-30,73042000.0,74157000.0,1.53,4.0,8.0,5.0,11.0
allFirms,CVG,4.0,253.0,2018-03-31,2018-06-30,97376000.0,92797000.0,-4.7,30.0,85.0,36.0,87.0
hedgeFunds,CVG,1.0,26.0,2018-03-31,2018-06-30,24573000.0,22806000.0,-7.19,9.0,6.0,15.0,10.0
allFirms,CVI,1.0,158.0,2018-03-31,2018-06-30,88835000.0,88714000.0,-0.14,35.0,46.0,21.0,57.0
hedgeFunds,CVI,0.0,24.0,2018-03-31,2018-06-30,2430000.0,3464000.0,42.53,6.0,7.0,4.0,9.0
allFirms,CVNA,14.0,123.0,2018-03-31,2018-06-30,22420000.0,36378000.0,62.26,48.0,49.0,8.0,16.0
hedgeFunds,CVNA,10.0,30.0,2018-03-31,2018-06-30,11232000.0,19548000.0,74.03,11.0,9.0,6.0,6.0
allFirms,CVRR,3.0,81.0,2018-03-31,2018-06-30,22791000.0,25005000.0,9.71,32.0,15.0,17.0,20.0
hedgeFunds,CVRR,1.0,9.0,2018-03-31,2018-06-30,2448000.0,2231000.0,-8.86,3.0,1.0,1.0,4.0
allFirms,CVX,208.0,2171.0,2018-03-31,2018-06-30,1233000000.0,1251000000.0,1.43,111.0,883.0,54.0,942.0
hedgeFunds,CVX,11.0,181.0,2018-03-31,2018-06-30,47500000.0,51479000.0,8.38,25.0,64.0,19.0,68.0
allFirms,CW,2.0,291.0,2018-03-31,2018-06-30,34010000.0,33159000.0,-2.5,48.0,106.0,37.0,86.0
hedgeFunds,CW,1.0,42.0,2018-03-31,2018-06-30,2077999.9999999998,3701000.0,78.12,11.0,21.0,7.0,7.0
allFirms,CWK,,,,,,,,,,,
hedgeFunds,CWK,,,,,,,,,,,
allFirms,CX,8.0,263.0,2018-03-31,2018-06-30,485774000.0,484126000.0,-0.34,30.0,91.0,40.0,86.0
hedgeFunds,CX,2.0,27.0,2018-03-31,2018-06-30,37920000.0,33509999.999999996,-11.63,6.0,9.0,13.0,11.0
allFirms,CXO,4.0,501.0,2018-03-31,2018-06-30,144726000.0,155028000.0,7.12,77.0,176.0,68.0,181.0
hedgeFunds,CXO,4.0,65.0,2018-03-31,2018-06-30,6002000.0,6814000.0,13.53,17.0,18.0,23.0,21.0
allFirms,CXP,4.0,218.0,2018-03-31,2018-06-30,87634000.0,90598000.0,3.38,22.0,59.0,29.0,89.0
hedgeFunds,CXP,2.0,20.0,2018-03-31,2018-06-30,7324000.0,9304000.0,27.03,4.0,5.0,7.0,9.0
allFirms,CXW,6.0,266.0,2018-03-31,2018-06-30,93961000.0,100109000.0,6.54,34.0,109.0,42.0,85.0
hedgeFunds,CXW,3.0,27.0,2018-03-31,2018-06-30,11849000.0,9117000.0,-23.06,5.0,11.0,11.0,10.0
allFirms,CYD,1.0,85.0,2018-03-31,2018-06-30,11164000.0,11068000.0,-0.86,14.0,22.0,13.0,33.0
hedgeFunds,CYD,1.0,11.0,2018-03-31,2018-06-30,4476000.0,4614000.0,3.08,4.0,5.0,3.0,2.0
allFirms,CYH,1.0,175.0,2018-03-31,2018-06-30,114731000.0,113414000.0,-1.15,21.0,47.0,21.0,62.0
hedgeFunds,CYH,0.0,26.0,2018-03-31,2018-06-30,15856000.0,15480000.0,-2.37,8.0,7.0,7.0,7.0
allFirms,CZZ,4.0,114.0,2018-03-31,2018-06-30,63613000.0,64848000.0,1.94,26.0,39.0,16.0,35.0
hedgeFunds,CZZ,2.0,28.0,2018-03-31,2018-06-30,26256000.0,24095000.0,-8.23,9.0,10.0,4.0,8.0
allFirms,DAL,30.0,939.0,2018-03-31,2018-06-30,605025000.0,602759000.0,-0.37,100.0,366.0,113.0,345.0
hedgeFunds,DAL,14.0,127.0,2018-03-31,2018-06-30,94714000.0,84691000.0,-10.58,21.0,37.0,25.0,55.0
allFirms,DAN,3.0,285.0,2018-03-31,2018-06-30,138949000.0,135692000.0,-2.34,43.0,108.0,36.0,92.0
hedgeFunds,DAN,1.0,42.0,2018-03-31,2018-06-30,21681000.0,20057000.0,-7.49,8.0,18.0,12.0,15.0
allFirms,DAR,6.0,239.0,2018-03-31,2018-06-30,162759000.0,165995000.0,1.99,22.0,77.0,33.0,93.0
hedgeFunds,DAR,5.0,28.0,2018-03-31,2018-06-30,35161000.0,31155000.0,-11.39,2.0,8.0,12.0,16.0
allFirms,DAVA,,,,,,,,,,,
hedgeFunds,DAVA,,,,,,,,,,,
allFirms,DB,7.0,197.0,2018-03-31,2018-06-30,422587000.0,436030000.0,3.18,23.0,66.0,40.0,70.0
hedgeFunds,DB,2.0,24.0,2018-03-31,2018-06-30,80017000.0,81268000.0,1.56,5.0,9.0,12.0,7.0
allFirms,DBD,3.0,228.0,2018-03-31,2018-06-30,86734000.0,87495000.0,0.88,30.0,81.0,41.0,73.0
hedgeFunds,DBD,2.0,15.0,2018-03-31,2018-06-30,18687000.0,15253000.0,-18.37,4.0,6.0,9.0,5.0
allFirms,DCI,3.0,329.0,2018-03-31,2018-06-30,100912000.0,103455000.0,2.52,23.0,113.0,29.0,117.0
hedgeFunds,DCI,1.0,29.0,2018-03-31,2018-06-30,10765000.0,10844000.0,0.73,5.0,11.0,7.0,8.0
allFirms,DCO,0.0,101.0,2018-03-31,2018-06-30,9314000.0,9150000.0,-1.76,9.0,37.0,5.0,33.0
hedgeFunds,DCO,0.0,13.0,2018-03-31,2018-06-30,1533000.0,1571000.0,2.45,4.0,2.0,1.0,5.0
allFirms,DCP,,,,,,,,,,,
hedgeFunds,DCP,,,,,,,,,,,
allFirms,DCT,7.0,264.0,2018-03-31,2018-06-30,90358000.0,88083000.0,-2.52,41.0,83.0,37.0,111.0
hedgeFunds,DCT,2.0,33.0,2018-03-31,2018-06-30,3192000.0,10051000.0,214.83,18.0,10.0,11.0,5.0
allFirms,DCUD,1.0,55.0,2018-03-31,2018-06-30,24376000.0,25586000.0,4.96,7.0,23.0,12.0,
hedgeFunds,DCUD,1.0,9.0,2018-03-31,2018-06-30,3389000.0,5256000.0,55.09,1.0,6.0,1.0,
allFirms,DDD,3.0,241.0,2018-03-31,2018-06-30,75788000.0,81151000.0,7.08,41.0,66.0,39.0,69.0
hedgeFunds,DDD,1.0,22.0,2018-03-31,2018-06-30,8202999.999999999,8604000.0,4.88,9.0,5.0,11.0,5.0
allFirms,DDE,0.0,24.0,2018-03-31,2018-06-30,4855000.0,4923000.0,1.39,7.0,5.0,3.0,
hedgeFunds,DDE,0.0,3.0,2018-03-31,2018-06-30,2974000.0,2954000.0,-0.67,1.0,1.0,1.0,
allFirms,DDS,3.0,205.0,2018-03-31,2018-06-30,24436000.0,24073000.0,-1.49,25.0,57.0,33.0,87.0
hedgeFunds,DDS,1.0,34.0,2018-03-31,2018-06-30,1212000.0,1565000.0,29.1,10.0,9.0,8.0,11.0
allFirms,DE,18.0,1126.0,2018-03-31,2018-06-30,215231000.0,219827000.0,2.14,93.0,386.0,101.0,419.0
hedgeFunds,DE,3.0,105.0,2018-03-31,2018-06-30,20127000.0,16868000.0,-16.19,19.0,29.0,14.0,39.0
allFirms,DEA,1.0,188.0,2018-03-31,2018-06-30,45126000.0,63863000.0,41.52,32.0,112.0,8.0,
hedgeFunds,DEA,1.0,23.0,2018-03-31,2018-06-30,3486000.0,12352000.0,254.37,9.0,12.0,2.0,
allFirms,DECK,1.0,295.0,2018-03-31,2018-06-30,33522000.0,34200000.0,2.02,46.0,85.0,34.0,123.0
hedgeFunds,DECK,0.0,50.0,2018-03-31,2018-06-30,6566000.0,7267000.0,10.68,10.0,16.0,9.0,22.0
allFirms,DEI,1.0,242.0,2018-03-31,2018-06-30,163469000.0,160950000.0,-1.54,20.0,87.0,28.0,97.0
hedgeFunds,DEI,0.0,29.0,2018-03-31,2018-06-30,7008000.0,5021000.0,-28.35,8.0,8.0,10.0,13.0
allFirms,DEO,17.0,757.0,2018-03-31,2018-06-30,73614000.0,69991000.0,-4.92,58.0,217.0,51.0,312.0
hedgeFunds,DEO,2.0,62.0,2018-03-31,2018-06-30,10913000.0,10342000.0,-5.23,4.0,18.0,4.0,29.0
allFirms,DESP,2.0,64.0,2018-03-31,2018-06-30,49736000.0,52186000.0,4.93,20.0,24.0,17.0,11.0
hedgeFunds,DESP,0.0,20.0,2018-03-31,2018-06-30,34596000.0,36762000.0,6.26,5.0,7.0,4.0,4.0
allFirms,DEX,0.0,32.0,2018-03-31,2018-06-30,7770000.0,7594000.0,-2.26,9.0,4.0,16.0,
hedgeFunds,DEX,0.0,3.0,2018-03-31,2018-06-30,2901000.0,2814000.0,-2.99,1.0,1.0,2.0,
allFirms,DF,0.0,234.0,2018-03-31,2018-06-30,74964000.0,77635000.0,3.56,41.0,78.0,21.0,68.0
hedgeFunds,DF,0.0,34.0,2018-03-31,2018-06-30,8389000.0,8734000.0,4.12,14.0,7.0,5.0,13.0
allFirms,DFIN,3.0,168.0,2018-03-31,2018-06-30,29549000.0,29301000.0,-0.84,27.0,68.0,27.0,36.0
hedgeFunds,DFIN,1.0,25.0,2018-03-31,2018-06-30,2185000.0,3686000.0,68.74,11.0,8.0,8.0,6.0
allFirms,DFS,12.0,833.0,2018-03-31,2018-06-30,304022000.0,294193000.0,-3.23,76.0,276.0,61.0,314.0
hedgeFunds,DFS,5.0,83.0,2018-03-31,2018-06-30,20696000.0,19357000.0,-6.47,9.0,31.0,12.0,37.0
allFirms,DG,20.0,705.0,2018-03-31,2018-06-30,245884000.0,252561000.0,2.72,92.0,282.0,69.0,229.0
hedgeFunds,DG,7.0,72.0,2018-03-31,2018-06-30,33396000.0,31534000.0,-5.58,14.0,27.0,27.0,27.0
allFirms,DGX,5.0,639.0,2018-03-31,2018-06-30,118871000.0,117745000.0,-0.95,63.0,179.0,49.0,256.0
hedgeFunds,DGX,3.0,80.0,2018-03-31,2018-06-30,11834000.0,11635000.0,-1.68,16.0,17.0,11.0,38.0
allFirms,DHCP,1.0,34.0,2018-03-31,2018-06-30,1933000.0,1933000.0,-0.01,6.0,4.0,7.0,
hedgeFunds,DHCP,1.0,14.0,2018-03-31,2018-06-30,1355000.0,1463000.0,8.01,3.0,2.0,2.0,
allFirms,DHI,18.0,618.0,2018-03-31,2018-06-30,313764000.0,315330000.0,0.5,74.0,240.0,84.0,209.0
hedgeFunds,DHI,10.0,73.0,2018-03-31,2018-06-30,62850000.0,59492000.0,-5.34,19.0,21.0,27.0,26.0
allFirms,DHR,47.0,1196.0,2018-03-31,2018-06-30,536930000.0,539477000.0,0.47,93.0,439.0,43.0,467.0
hedgeFunds,DHR,5.0,118.0,2018-03-31,2018-06-30,36026000.0,37894000.0,5.19,16.0,40.0,8.0,47.0
allFirms,DHT,3.0,100.0,2018-03-31,2018-06-30,56432000.0,57311000.0,1.56,13.0,34.0,10.0,34.0
hedgeFunds,DHT,2.0,15.0,2018-03-31,2018-06-30,9760000.0,13068000.0,33.89,3.0,6.0,3.0,3.0
allFirms,DHX,1.0,93.0,2018-03-31,2018-06-30,43424000.0,35313000.0,-18.68,19.0,29.0,48.0,36.0
hedgeFunds,DHX,0.0,20.0,2018-03-31,2018-06-30,7910000.0,14540000.0,83.83,8.0,10.0,6.0,2.0
allFirms,DIN,1.0,178.0,2018-03-31,2018-06-30,18544000.0,19372000.0,4.46,32.0,54.0,30.0,59.0
hedgeFunds,DIN,0.0,30.0,2018-03-31,2018-06-30,2389000.0,1504000.0,-37.04,9.0,4.0,8.0,15.0
allFirms,DIS,130.0,2061.0,2018-03-31,2018-06-30,944533000.0,1014999999.9999999,7.41,130.0,903.0,73.0,788.0
hedgeFunds,DIS,24.0,188.0,2018-03-31,2018-06-30,57328000.0,63938000.0,11.53,35.0,76.0,18.0,61.0
allFirms,DK,5.0,267.0,2018-03-31,2018-06-30,79636000.0,81983000.0,2.95,89.0,82.0,32.0,75.0
hedgeFunds,DK,2.0,48.0,2018-03-31,2018-06-30,7692000.0,8847000.0,15.02,21.0,13.0,11.0,13.0
allFirms,DKL,1.0,45.0,2018-03-31,2018-06-30,6018000.0,5633000.0,-6.41,9.0,13.0,8.0,13.0
hedgeFunds,DKL,1.0,9.0,2018-03-31,2018-06-30,2184000.0,1931000.0,-11.57,4.0,3.0,2.0,2.0
allFirms,DKS,4.0,341.0,2018-03-31,2018-06-30,74285000.0,74064000.0,-0.3,58.0,87.0,61.0,134.0
