,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
FNV.TO,-0.16406167,0.15864205,,,2.0,0.484188,,9.0,25.246,,5.0,82.97,8.367,1536019200,,0.153,0.175,521000000,0.77645,28.692,22.278,14948783104,USD,,183208969,1.36,61.007355,-510062496,32.0,,,0.81207,533000000,,,Gold,,,1514678400,,,,1,86400,,,1530316800,221700000,1577750400,15,491100000,0.39716998,7.0,4.62,2,3.286461,,0.33040002,0.33040002,6.251,buy,2.1,0.0353,0.047810003,-0.015,3.61,,Basic Materials,3.0,186178000,0.005,924502,1533081600,647036,,1.77,95.93,76.74,84.6,83.0,,,72100000,0.387,0,671000000,1.179,,
FOOD.TO,0.21524668,0.15864205,,,,-2.837669,,,0.372,,,2.68,2.326,1536019200,14.156,,,-8510444,-0.15031,-14.187,2.132,120739264,CAD,,20876245,0.0,Infinity,-5716758,,,,0.19554001,3589737,,,Specialty Retail,,,1504137600,,,,1,86400,,,1527724800,-10248586,1567209600,3,-2540030,-0.15496999,,,2,7.204301,,-0.18101,-0.18101,2.21,buy,2.0,-0.29444999,-1.54892,2.457,1.178,,Consumer Cyclical,,51825200,0.0002,11600,1533081600,10026,,0.09,4.0,3.0,3.5,3.5,,,23987624,0.463,2725712,56619408,-0.213,,
FR.TO,-0.14104044,0.15864205,,,2.0,4.134779,,6.0,3.866,,10.0,7.59,3.199,1536019200,20.62,,,56533000,0.21631001,25.051,5.419,1416228096,USD,,168501572,0.19,39.94737,-10933500,4154.0,,,0.31675,93023000,,,Silver,,,1514678400,,,,1,86400,,,1530316800,-103029000,1577750400,6,51634000,-0.37802,8.0,-0.18,2,1.9632696,,-0.39422,-0.39422,2.698,buy,2.3,-0.06278,-0.14923,0.326,1.541,,Basic Materials,6.0,193566000,0.0357,6659849,1533081600,6326030,,7.97,9.62,7.31,8.17,8.06,,,118058000,0.61,154156992,261346000,-0.608,,
FRII.TO,-0.5127636,0.15864205,,,2.0,,,5.0,1.037,,10.0,4.38,5.855,1536019200,,,,2013000,0.097729996,55.044,5.379,110802656,USD,,18478884,0.24,18.25,7831750,64.0,,,0.88523,16025000,,,Restaurants,,,1514678400,,,,1,86400,,,1530403200,719000,1577750400,9,5017000,0.06554,9.0,,2,4.2237225,,0.03491,0.03491,5.689,hold,2.6,0.021170001,0.02311,0.253,0.661,,Consumer Cyclical,10.0,25842400,0.0307,771179,1533081600,510279,,11.91,9.23,4.04,5.51,5.0,,,29439000,0.947,0,20598000,0.02,,
FRU.TO,-0.22422147,0.15864205,,,2.0,0.806222,,3.0,6.818,,4.0,11.32,1.859,1536019200,11.283,-0.586,-0.588,134057000,0.88711,10.629,9.429,1424905344,CAD,,92427975,0.32,35.375,38709500,,,,0.94883,139714000,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,1855000,1577750400,14,120331000,0.0795,2.0,-1.97,2,1.660311,,0.01228,0.01228,1.859,buy,2.1,0.00792,0.00221,0.051,1.279,,Energy,1.0,118293000,0.0448,5296409,1533081600,5346752,,15.33,20.25,15.0,17.45,17.0,,,436000,0.004,91000000,151116000,0.01,,
FRX.TO,-0.20722717,0.15864205,,,10.0,-1.253532,,3.0,1.323,,6.0,10.63,30.347,1536019200,,,,,0.0,,,182436336,USD,,10271284,,,-2501125,3.0,,,0.0,,,,Biotechnology,,,1514678400,1409875200,1/3,,1,86400,,,1530316800,-8797000,1577750400,14,-5575000,0.0,8.0,,2,8.03477,,0.0,0.0,30.272,hold,2.6,-0.31827998,-0.50944,,,,Healthcare,9.0,18484000,0.0,0,1533081600,500,0.0,0.0,106.0,88.0,93.57,93.5,,,25640000,1.354,0,,-0.508,,
FSV.TO,0.40829659,0.15864205,,,2.0,0.334879,,10.0,5.861,,9.0,109.91,1.627,1536019200,89.789,0.265,0.255,172204000,0.09538999,25.535,2.436,4397298176,USD,,32030928,3.14,35.003185,65419000,19000.0,,,0.3102,516083000,,,Real Estate Services,,,1514678400,1433203200,1709/1000,,1,86400,,,1530316800,59457000,1577750400,3,114008000,0.06942,10.0,1.5,2,18.752773,,0.03293,0.03293,1.216,hold,3.0,0.08935001,0.26419002,0.122,50.254,,Real Estate,10.0,34630600,0.0070999996,254127,1533081600,54016,,5.93,88.0,76.0,82.33,83.0,,,57689000,1.604,312334016,1805245056,1.63,,
FSZ.TO,-0.13804716,0.15864205,,,2.0,1.655735,,8.0,6.745,,4.0,12.8,1.465,1536019200,72.255,,,100728000,0.20288,15.989,3.244,1610541312,CAD,,52259282,1.29,9.922482,68891872,690.0,,,0.99684,454512000,,,Asset Management,,,1514678400,,,,1,86400,,,1530316800,1067000,1577750400,6,81433000,0.1149,9.0,,2,1.8977021,,0.00215,0.00215,1.35,buy,1.8,0.02903,0.0025799999,0.173,5.697,,Financial Services,10.0,78138600,0.0085,814893,1533081600,779034,,11.29,16.0,14.0,15.0,15.0,,,42829000,0.448,466311008,496491008,0.01,,
FTG.TO,-0.42051286,0.15864205,,,,0.047285,,,1.659,,,2.32,2.238,1536019200,29.465,8.086,9.444,8540000,0.08677,7.413,0.643,63306728,CAD,,17189349,0.28,8.285714,-335125,499.0,,,0.25889,25941000,,,Aerospace & Defense,,,1512000000,915494400,1/40,,1,86400,,,1527811200,1347000,1575072000,3,6230000,0.04536,,,2,1.3984327,,0.0136899995,0.0136899995,1.072,buy,1.7,0.03938,0.03179,0.132,4.347,,Industrials,,22701200,0.00090000004,21065,1533081600,20644,,3.0,6.0,4.0,4.72,4.15,,,3797000,0.167,12114000,98416000,0.05,,
FTS.TO,-0.041320443,0.15864205,,,2.0,-0.155593,,3.0,33.877,,4.0,42.27,0.59,1536019200,130.654,-0.082,-0.062,3588000000,0.43992,12.447,5.476,44661506048,CAD,,422094024,2.65,15.950943,-899625024,8500.0,,,0.43992,3651000000,,,Utilities - Regulated Electric,,,1514678400,1129075200,4/1,,1,86400,,,1530316800,975000000,1577750400,12,2836999936,0.2934,2.0,4.24,2,1.2477492,,0.12751001,0.12751001,0.335,buy,2.2,0.030580001,0.06467,-0.034,19.364,,Utilities,3.0,424836992,0.0375,15933468,1533081600,15726192,,20.08,52.0,44.0,48.5,48.5,,,197000000,0.464,23339999232,8156000256,2.305,,
FTT.TO,0.12774527,0.15864205,,,2.0,1.572441,,1.0,12.599,,2.0,32.16,2.16,1536019200,72.817,0.467,0.473,608000000,0.091029994,10.249,0.933,6231333376,CAD,,167497678,2.2,14.618181,171875008,,,,0.26172,1657000000,,,Industrial Distribution,,,1514678400,1180310400,2/1,,1,86400,,,1530316800,271000000,1577750400,9,229000000,0.06573,1.0,0.44,2,2.5525835,,0.040570002,0.040570002,0.851,buy,2.1,0.05233,0.13363,0.092,39.694,,Industrials,3.0,168216000,0.0058999998,985766,1533081600,929950,,2.41,45.0,30.0,39.17,40.0,,,300000000,1.784,1543000064,6679000064,1.6,,
FVI.TO,-0.029411793,0.15864205,,,10.0,2.533474,,8.0,3.699,,10.0,5.78,5.096,1536019200,6.699,0.25,0.253,135440000,0.47779,5.307,2.536,718781184,USD,,159026727,0.38,15.210527,35307124,847.0,,,0.43006,108575000,,,Silver,,,1514678400,,,,1,86400,,,1530316800,69313000,1577750400,6,91555000,0.38908002,9.0,,2,1.5625846,,0.24451,0.24451,4.595,buy,2.2,0.10145,0.12509,0.153,1.776,,Basic Materials,6.0,159860000,0.0042,668329,1533081600,679948,,3.24,7.7,5.39,6.42,6.35,,,198451008,1.241,39603000,283473984,0.434,,
G.TO,-0.12436551,0.15864205,,,2.0,1.029448,,7.0,16.158,,4.0,13.97,1.007,1536019200,20.02,,,1295000064,0.38564998,11.0,4.242,14245459968,USD,,863681720,0.63,22.174604,365624992,7079.0,,,0.45831,1546000000,,,Gold,,,1514678400,1021593600,2/1,,1,86400,,,1530316800,289000000,1577750400,14,1255000064,-0.15873,4.0,2.27,2,0.8645872,,0.08606,0.08606,0.538,buy,2.0,-0.015369999,0.02071,-0.035,3.866,,Basic Materials,1.0,869283968,0.0106,9173317,1533081600,9300996,,5.04,23.0,14.2,17.93,17.65,,,159000000,0.183,2812000000,3358000128,0.331,,
GBT.TO,0.29705405,0.15864205,,,,0.94535,,,6.274,,,15.72,0.923,1536019200,,,,65915084,0.08814,7.573,0.668,499206688,CAD,,13282843,1.3,12.092308,,1990.0,,,0.39926997,298583102,,,Specialty Retail,,,1517356800,1270080000,2/1,,1,86400,,,1532995200,45540004,1580428800,1,43188004,0.080690004,,,2,2.5055785,,0.060900003,0.060900003,0.065,hold,3.0,,,,20.592,,Consumer Cyclical,,34866800,0.0001,3100,1533081600,5700,,0.21,17.0,17.0,17.0,17.0,,,44730000,1.277,0,747825280,1.254,,
GC.TO,0.27589166,0.15864205,,,2.0,0.917465,,6.0,8.936,,5.0,44.61,3.572,1536019200,108.287,0.535,0.573,310300000,0.36661,9.732,3.568,3019831296,CAD,,48691615,2.98,14.969799,172524992,5800.0,,,0.67415,,,,Gambling,,,1514678400,1118361600,1/1,,1,86400,,,1530316800,111000000,1577750400,5,295900000,0.28722,6.0,1.92,2,4.9921665,,0.13114001,0.13114001,3.369,buy,2.4,0.110240005,0.27473,0.896,13.885,,Consumer Cyclical,6.0,61280600,0.0128999995,790206,1533081600,834768,,3.04,63.0,44.0,52.9,51.5,,,495900000,8.09,704300032,846400000,1.774,,
GDI.TO,0.12074125,0.15864205,,,2.0,-0.078882,,2.0,11.29,,4.0,18.81,1.651,1536019200,53.542,0.152,0.171,46731000,0.0464,11.318,0.525,528898944,CAD,,10871316,0.75,25.08,20522876,20800.0,,,0.19870001,193114000,,,Business Services,,,1514678400,1431561600,1/10,,1,86400,,,1530316800,11987000,1577750400,6,47599000,0.02538,5.0,,2,1.6660762,,0.0119,0.0119,1.493,buy,2.2,0.03153,0.0515,0.123,47.43,,Industrials,10.0,11775000,0.0345,732777,1533081600,777141,,113.28,17.63,14.57,16.29,16.29,,,387000,0.018,128367000,1007174976,0.564,,
GEI.TO,0.087102175,0.15864205,,,2.0,1.566108,,5.0,5.741,,2.0,19.77,1.404,1536019200,154.41,,,277680000,0.04098,14.391,0.59,3996225024,CAD,,143153263,0.7,28.242859,-121007752,1900.0,,,0.0234,122129000,,,Oil & Gas Midstream,,,1514678400,,,,1,86400,,,1530316800,-83330000,1577750400,13,216056992,0.013459999,4.0,0.89,2,3.443651,,0.00508,0.00508,0.667,hold,2.6,0.01933,-0.08652,0.237,47.317,,Energy,7.0,144132000,0.0242,3493148,1533081600,3028207,,12.06,24.0,18.5,21.1,21.0,,,39571000,0.275,1277721984,6776053248,0.24,,
GEO.TO,-0.1954546,0.15864205,,,,0.874077,,,1.475,,,1.77,2.111,1536019200,12.281,0.021,0.123,20556650,0.2211,3.849,0.851,79127320,USD,,22484885,0.22,8.045455,-1487577,52.0,,,0.44055998,33537422,,,Industrial Metals & Minerals,,,1514678400,,,,1,86400,,,1530316800,5839792,1577750400,5,7688836,0.15404001,,0.1,2,1.1999999,,0.062810004,0.062810004,1.35,buy,1.6,0.10215,0.095369995,0.206,2.145,,Basic Materials,,42512000,0.0,100,1533081600,100,,0.01,3.5,2.31,2.97,2.89,,,7757873,0.178,7905117,92973184,0.13,,
GIL.TO,0.025539756,0.15864205,,,2.0,0.877535,,2.0,9.107,,7.0,38.68,5.06,1536019200,47.279,0.065,0.012,566844032,0.20379,15.818,3.224,8966415360,USD,,204617600,2.09,18.507177,264872624,50000.0,,,0.28435,801219000,,,Apparel Manufacturing,,,1514678400,1427673600,2/1,,1,86400,,,1530403200,348003008,1577750400,13,480329984,0.14637,5.0,1.41,2,4.247282,,0.12511,0.12511,1.592,buy,2.4,0.08166,0.17406,0.068,12.739,,Consumer Cyclical,7.0,207790000,0.0069,1440325,1533081600,1761109,,1.58,37.0,31.94,33.88,33.09,,,79826000,0.384,900000000,2781551104,1.588,,
GOLD.TO,Infinity,0.15864205,,,,4.501161,,,0.531,,,0.85,9.506,1536019200,0.007,,,-7641160,0.0,-13.595,,103878328,CAD,,126746758,-0.03,-28.333334,-4133052,17.0,,,0.0,,,,Gold,,,1512000000,,,,1,86400,,,1527724800,-7704597,1575072000,3,-4771621,0.0,,,2,1.6007533,,0.0,0.0,9.307,buy,2.0,-0.06874,-0.10985,,,,Basic Materials,,135152000,0.0014,183019,1533081600,46000,,1.31,3.45,3.45,3.45,3.45,,,11006183,0.081,5435,,-0.058,,
GOOS.TO,2.1535609,0.15864205,,,10.0,,,10.0,2.071,,10.0,73.05,3.244,1536019200,96.236,,,143754000,0.23656,58.85,13.922,8459988480,CAD,,47890965,1.45,50.37931,14822625,2900.0,,,0.59736997,347612000,,,Apparel Manufacturing,,,1522454400,,,,1,86400,,,1530316800,89455000,1585612800,12,51731000,0.21891001,10.0,1.99,2,35.272816,,0.14721,0.14721,0.37,buy,2.2,0.16373,0.49666,0.585,5.638,,Consumer Cyclical,10.0,48631700,0.0034999999,378910,1533081600,309823,0.013200001,1.07,95.0,60.0,83.25,85.5,,,14600000,0.134,217300000,607681024,0.801,,
GPR.TO,-0.27044028,0.15864205,,,2.0,4.136718,,3.0,0.47,,6.0,1.2,6.028,1536019200,,,,1611000,0.0231,75.173,1.736,121103320,USD,,167116173,0.06,20.000002,-992000,407.0,,,0.29157,21567000,,,Silver,,,1514678400,1065052800,1/10,,1,86400,,,1530316800,-5445000,1577750400,1,6916000,-0.06296,6.0,,2,2.5531917,,-0.07808,-0.07808,5.157,buy,2.0,-0.022869999,-0.06713,0.086,0.414,,Basic Materials,9.0,169020992,0.0038,650308,1533081600,585173,,12.02,1.23,1.23,1.23,1.23,,,59762000,0.354,0,69740000,-0.032,,
GPS.TO,-0.16197175,0.15864205,,,,0.099181,,,1.081,,,1.16,1.923,1536019200,1.103,,,3807000,0.06224,25.665,1.597,97707880,CAD,,62035587,-0.02,-58.0,4703375,251.0,,,0.57923,39339000,,,Scientific & Technical Instruments,,,1506729600,1346371200,1/10,,1,86400,,,1530316800,-2449000,1569801600,6,7472000,-0.07521,,,2,1.0730804,,-0.04004,-0.04004,1.385,buy,1.7,-0.02698,-0.02733,-0.054,0.755,,Technology,,81533504,0.0008,62030,1533081600,64100,,0.88,2.0,1.35,1.64,1.63,,,2735000,0.034,972000,61166000,-0.03,,
GS.TO,-0.11784327,0.15864205,,,2.0,1.423398,,4.0,3.815,,7.0,15.9,2.706,1536019200,,0.158,0.15,58361000,0.40127,7.34,2.945,428396320,CAD,,27465917,1.5,10.599999,33483624,135.0,,,0.58755,89902000,,,Asset Management,,,1498780800,1378857600,1/1,,1,86400,,,1522454400,37606000,1561852800,6,49696000,0.36810002,3.0,2.35,2,4.1677585,,0.25857002,0.25857002,2.633,hold,3.0,0.20432,0.30141002,0.05,4.81,,Financial Services,2.0,30075500,0.0395,1234624,1533081600,1285297,,16.77,19.0,17.0,18.0,18.0,,,53924000,1.781,0,145440992,1.201,,
GSC.TO,0.067415714,0.15864205,,,,1.486603,,,0.002,,,0.97,0.457,1536019200,,,,68125000,0.21452999,5.518,1.184,375904096,USD,,378585307,0.13,7.461539,23987750,901.0,,,0.29478002,98247000,,,Gold,,,1514678400,,,,1,86400,,,1530316800,19091000,1577750400,5,41006000,0.110869996,,,2,485.0,,0.06012,0.06012,0.176,buy,1.6,0.06653,,-0.003,0.835,,Basic Materials,,380824992,0.0011,407373,1533081600,1041071,,2.05,1.85,1.0,1.32,1.23,,,21871000,0.057,108153000,317556992,0.05,,
GSV.TO,0.07142866,0.15864205,,,,-1.663844,,,0.818,,,2.2,9.384,1536019200,,,,-11704724,0.0,-39.734,,465073376,CAD,,175254576,-0.02,-110.00001,-39466924,17.0,,,0.0,-144136,,,Gold,,,1514678400,1192060800,1/9,,1,86400,,,1530316800,-12441091,1577750400,4,-7343684,0.0,,-19.5,2,2.6894865,,0.0,0.0,9.242,buy,2.0,-0.03779,-0.064569995,,,,Basic Materials,,259810000,0.0002,39736,1533081600,90238,,0.27,3.26,2.11,2.51,2.34,,,33901016,0.133,0,,-0.052,,
GSY.TO,0.7066667,0.15864205,,,2.0,0.275606,,1.0,16.925,,4.0,51.64,14.267,1536019200,223.992,0.279,0.33,,0.0,,3.66,1195812480,CAD,,9847184,4.52,11.424779,,1729.0,,,1.0,308756000,,,Credit Services,,,1514678400,,,,1,86400,,,1530316800,39867000,1577750400,6,-184947008,0.18764,3.0,,2,3.051108,,0.12201,0.12201,14.156,buy,1.8,0.05761,0.17987,0.157,23.925,,Financial Services,6.0,13674200,0.018,246656,1533081600,167649,,5.54,53.67,26.83,43.32,45.62,,,23559000,1.722,518384992,326756000,2.774,,
GTE.TO,0.7093023,0.15864205,,,1.0,1.295238,,3.0,2.493,,2.0,4.42,1.785,1536019200,40.822,,,342219008,0.64252,5.947,3.821,2035162368,USD,,301595943,0.32,13.812501,-25831124,324.0,,,0.72731,286758000,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,489000,1577750400,11,253042000,0.34453,1.0,0.36,2,1.7729644,,0.00092,0.00092,1.677,buy,1.7,0.07516,0.0005,0.7,1.356,,Energy,1.0,391152992,0.0434,16962625,1533081600,16254317,0.052399997,23.75,5.58,3.85,4.7,4.62,,,158460992,0.405,398129984,532620992,0.001,,
GUD.TO,-0.043981493,0.15864205,,,2.0,1.077514,,6.0,7.095,,10.0,8.2,52.422,1536019200,,8.333,7.756,-6060000,-0.61862,-68.94,42.648,417776288,CAD,,110179494,0.13,63.076923,6020000,27.0,,,0.79613996,7049000,,,Drug Manufacturers - Specialty & Generic,,,1514678400,,,,1,86400,,,1530316800,21666000,1577750400,10,26773000,-0.78726,7.0,1716.75,2,1.1557435,,2.21172,2.21172,51.815,buy,2.0,-0.00477,0.02174,-0.098,0.069,,Healthcare,3.0,142835008,0.0112,1599969,1533081600,1637504,,18.23,10.7,9.0,9.86,9.75,,,754817024,5.285,0,9796000,0.151,,
GUY.TO,-0.27941173,0.15864205,,,1.0,0.999389,,5.0,2.209,,6.0,2.97,3.887,1536019200,12.873,,,74562000,0.36630002,6.826,2.501,508993728,USD,,143263560,0.42,7.071429,1717625,765.0,,,0.45560002,95878000,,,Gold,,,1514678400,,,,1,86400,,,1530316800,29780000,1577750400,6,64687000,0.20924999,4.0,1.72,2,1.3444997,,0.1463,0.1463,2.218,buy,2.0,0.0574,0.07921,0.087,1.178,,Basic Materials,1.0,173459008,0.0149,2587374,1533081600,2161050,,6.2,5.26,3.45,4.59,4.6,,,62670000,0.361,49336000,203554000,0.17,,
GWO.TO,-0.12478334,0.15864205,,,2.0,0.776817,,10.0,21.223,,6.0,30.96,17.921,1536019200,23.257,0.422,0.405,3919000064,0.09042,-15.637,-1.414,-61282820096,CAD,,286089247,3.29,9.410335,-687000000,23300.0,,,0.21372999,8955000000,,,Insurance - Life,,,1514678400,1096848000,2/1,,1,86400,,,1530316800,2535000064,1577750400,10,6305999872,0.08394,10.0,1.03,2,1.4587947,,0.06158,0.06158,16.915,hold,2.7,0.00541,0.10444,-0.041,43.814,,Financial Services,10.0,988969984,0.025899999,25588473,1533081600,25767687,,49.77,39.0,35.0,36.4,36.0,,,103752998912,104.91,6191000064,43340001280,2.561,,
GXE.TO,0.527027,0.15864205,,,,7.767704,,,0.771,,,1.14,0.832,1536019200,30.555,,,32327000,0.31902,8.185,2.611,264602000,CAD,,176810208,0.21,5.4285717,9566375,37.0,,,0.59869,52511000,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,-1921000,1577750400,8,42544000,-0.090509996,,,2,1.4785992,,-0.018960001,-0.018960001,0.463,buy,1.9,-0.019129999,-0.01281,0.324,0.521,,Energy,,195212992,0.0002,30460,1533081600,26584,,0.27,2.25,1.75,1.93,1.95,,,,,45978000,101333000,-0.01,,
GXO.TO,-0.52368426,0.15864205,,,,0.741498,,,5.637,,,1.81,0.121,1536019200,23.271,,,12931000,0.35097,8.139,2.857,105249264,CAD,,25541101,0.24,7.5416665,8595625,9.0,,,0.71282,29112000,,,Oil & Gas E&P,,,1514678400,1432166400,815/1000,,1,86400,,,1530316800,-11606000,1577750400,4,19728000,-0.39347,,,2,0.32109275,,-0.315,-0.315,0.121,buy,2.3,-0.03146,-0.05725,-0.016,1.078,,Energy,,34190700,0.014099999,481600,1533081600,1198109,,4.98,5.25,3.0,3.94,3.75,,,803000,0.023,44851000,36844000,-0.339,,
H.TO,-0.12129259,0.15864205,,,2.0,0.266,,10.0,16.663,,1.0,19.9,0.789,1536019200,124.748,0.679,0.686,2127000064,0.35367,11.32,4.004,24078184448,CAD,,304936879,1.37,14.525547,-201750000,5422.0,,,0.37263,2085000000,,,Utilities - Regulated Electric,,,1514678400,,,,1,86400,,,1530316800,796000000,1577750400,13,1632999936,0.23462,8.0,1.75,2,1.1942627,,0.13535,0.13535,0.734,hold,3.0,0.03339,0.07982,0.077,10.099,,Utilities,3.0,595881984,0.0159,9451602,1533081600,9425265,,13.71,24.0,19.0,21.19,21.0,,,1244999936,2.089,12995000320,6014000128,1.33,,
HBC.TO,-0.1558966,0.15864205,,,2.0,1.12847,,8.0,10.128,,8.0,10.1,1.187,1536019200,218.157,,,277000000,0.01939,21.648,0.42,5996606976,CAD,,98500768,-1.1,-9.181818,-1328249984,66000.0,,,0.41233003,5835000000,,,Department Stores,,,1517616000,,,,1,86400,,,1533340800,-659000000,1580688000,8,-431000000,-0.02009,8.0,-0.13,2,0.9972354,,-0.057600003,-0.057600003,0.041,hold,3.3,-0.01472,-0.35184,-0.02,65.687,,Consumer Cyclical,7.0,183252000,0.030199999,5741736,1533081600,5682493,,33.64,13.5,7.0,11.25,11.25,,,26000000,0.142,4048999936,14286999552,-3.784,,
HBM.TO,-0.34501064,0.15864205,,,2.0,4.291667,,3.0,8.299,,1.0,6.47,2.149,1536019200,48.752,0.171,0.289,678643968,0.44569,3.181,1.418,2158964992,USD,,231402666,0.49,13.204081,243127008,2219.0,,,0.49863997,666825000,,,Copper,,,1514678400,,,,1,86400,,,1530316800,220908992,1577750400,17,525735008,0.23907,2.0,4.06,2,0.779612,,0.14508,0.14508,1.668,buy,2.0,0.05027,0.111499995,0.105,5.96,,Basic Materials,3.0,261272000,0.0113,2957925,1533081600,2323951,,2.02,13.05,5.0,8.23,7.67,,,439576000,1.682,1057041024,1522697984,0.865,,
HCG.TO,0.12720585,0.15864205,,,2.0,-0.63128,,4.0,23.4,,5.0,15.28,,1536019200,,,,,0.0,,7.5,2989569024,CAD,,62699682,1.66,9.20482,,692.0,,,0.0,283795000,,,Specialty Finance,,,1514678400,1394496000,2/1,,1,86400,,,1530316800,124794000,1577750400,8,666392000,0.44571,6.0,1.99,2,0.6529915,,0.31306,0.31306,,hold,2.7,0.00656,0.069070004,,4.963,,Financial Services,7.0,80246400,0.0403,3233427,1533081600,3004588,,11.67,20.0,15.5,17.25,16.75,,,1378685952,17.181,3158139904,398620000,1.554,,
HDI.TO,-0.12911522,0.15864205,,,2.0,0.866891,,2.0,12.345,,2.0,16.9,1.953,1536019200,48.998,0.022,0.02,53205000,0.04976,9.309,0.463,495264960,CAD,,16398135,1.9,8.894736,-25974500,1148.0,,,0.18122,191875000,,,Industrial Distribution,,,1514678400,,,,1,86400,,,1530316800,30395000,1577750400,6,1860000,0.04375,2.0,,2,1.3689753,,0.02843,0.02843,0.726,buy,1.8,0.0705,0.12163,0.074,49.966,,Industrials,3.0,21465500,0.0117999995,252257,1533081600,237991,,11.13,29.89,22.0,25.23,24.5,,,1640000,0.076,129845000,1069147008,1.41,,
HEXO.TO,Infinity,0.15864205,,,,2.587216,,,1.622,,,8.1,26.971,1536019200,,,,-6086610,-1.3880401,-203.299,282.187,1237401984,CAD,,176074770,0.05,162.0,-33019700,89.0,,,2.03959,6448195,,,Drug Manufacturers - Specialty & Generic,,,1501459200,1490054400,1/1,,1,86400,,,1525046400,-11906583,1564531200,7,-13338545,-1.53967,,,2,4.993835,,-2.71527,-2.71527,25.618,buy,1.7,-0.025339998,-0.07462,0.049,0.042,,Healthcare,,198271008,0.0202,3636774,1533081600,3581217,,1.06,12.5,7.25,8.58,7.79,,,248949792,1.29,0,4385041,-0.113,,
HLF.TO,-0.40599853,0.15864205,,,2.0,1.274359,,4.0,8.159,,1.0,8.47,2.186,1536019200,137.022,3.0,3.354,52781000,0.04754,11.968,0.569,631667200,USD,,19269613,0.77,11.000001,-3083750,1362.0,,,0.16895,186339000,,,Packaged Foods,,,1514592000,1401667200,2/1,,1,86400,,,1530316800,33322000,1577664000,6,12708000,0.03171,2.0,,2,1.0381174,,0.03001,0.03001,0.611,hold,2.8,0.02657,0.12712,0.056,33.145,,Consumer Defensive,9.0,33383500,0.0633,2114195,1533081600,1100470,,9.17,9.04,5.58,6.73,6.16,,,5965000,0.179,373235008,1110221952,0.993,,
HNL.TO,0.89552236,0.15864205,,,2.0,3.240378,,3.0,2.079,,6.0,2.68,2.164,1536019200,9.82,,,22765000,0.067329995,19.583,1.318,445809344,CAD,,160937710,0.09,29.777777,8144125,1595.0,,,0.13422,50797000,,,Oil & Gas Equipment & Services,,,1514678400,,,,1,86400,,,1530316800,-19486000,1577750400,9,26572000,-0.055370003,5.0,-1.71,2,1.2890813,,-0.05763,-0.05763,1.931,buy,2.1,-0.024360001,-0.05888,0.021,2.325,,Energy,6.0,164252000,0.0041,674843,1533081600,645867,,3.03,4.0,2.0,3.19,3.5,,,,,33536000,338124992,-0.134,,
HRT.TO,-0.38709676,0.15864205,,,,3.33444,,,0.209,,,0.41,0.718,1536019200,40.798,,,-6853888,0.0,-35.238,-4707.599,241513968,CAD,,432681838,0.0,Infinity,-87670696,,,,0.0,,,,Gold,,,1514678400,,,,1,86400,,,1530316800,-9372342,1577750400,2,-4475544,133.69725,,,2,1.9617224,,0.0,0.0,0.709,buy,2.0,-0.03175,-0.10137,,-0.0,,Basic Materials,,581342976,0.002,1131728,1533081600,910448,,2.11,0.8,0.75,0.78,0.78,,,25709204,0.044,49219616,-51303,-0.018,,
