,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
MTY.TO,0.31503773,0.15217936,,,,0.747982,,,23.458,,,64.25,0.534,1537142400,49.414,-0.044,0.125,108292000,0.36629,16.731,6.129,1811885440,CAD,,19529323,3.06,20.996733,81327128,975.0,,,0.79976,221883000,,,Restaurants,,,1512000000,,,,1,86400,,,1527724800,94831000,1575072000,6,83222000,0.28853,,1.07,2,2.7389376,,0.32075,0.32075,0.455,hold,2.7,0.0517,0.20577998,0.284,13.239,,Consumer Cyclical,,25160500,0.040700004,933710,1534377600,909638,,19.78,67.0,54.5,60.33,60.0,,,45748000,1.818,292563008,295648992,4.247,,
MX.TO,0.6272813,0.15217936,,,2.0,2.250607,,3.0,18.351,,3.0,101.96,1.622,1537142400,85.78,0.528,0.323,830428032,0.23775,11.65,2.77,9674355712,USD,,78847690,6.91,14.755427,458977888,1357.0,,,0.23775,708693000,,,Chemicals,,,1514678400,,,,1,86400,,,1530316800,380468992,1577750400,9,864188992,0.16985,3.0,0.8,2,5.5561004,,0.10893,0.10893,1.089,buy,2.4,0.07946,0.25468,0.42,41.712,,Basic Materials,3.0,78945104,0.0029,229297,1534377600,358578,,1.05,90.0,34.29,77.25,83.0,,,320254016,4.025,1499468032,3492900096,4.544,,
MXG.TO,-0.11851847,0.15217936,,,,0.148914,,,2.717,,,2.38,15.958,1537142400,,-0.932,-0.93,-14763000,0.0,-2.724,19.065,40207432,CAD,,21224648,-0.01,-238.00002,-14410500,,,,-2.8018,-9115000,,,Utilities - Independent Power Producers,,,1514678400,1145318400,1/10,,1,86400,,,1530316800,-16458000,1577750400,1,-14940000,-9.429111,,2.03,2,0.8759662,,0.0,0.0,15.89,buy,2.0,-0.06965,-0.105749995,45.867,0.039,,Utilities,,53169800,0.0067000003,361000,1534377600,128500,,43.37,4.5,4.5,4.5,4.5,,,90475000,1.689,0,2109000,-0.341,,
NA.TO,0.079913616,0.15217936,,,,1.291442,,,33.905,,,64.51,,1537142400,,0.109,0.105,,0.0,,-6.168,-41520074752,CAD,,337525807,6.37,10.127159,,23029.0,,,0.0,6365000000,,,Banks - Global,,,1509408000,1392336000,2/1,,1,86400,,,1532995200,2000999936,1572480000,11,-10602000384,0.40537998,,0.81,2,1.9026693,,0.31209,0.31209,,hold,3.0,0.0088,0.15862,0.061,19.784,,Financial Services,,338219008,0.0216,7296572,1534377600,6950662,,8.49,73.0,66.0,69.0,69.0,,,97681997824,288.813,31456000000,6732000256,5.81,,
NDM.TO,-0.67579913,0.15217936,,,2.0,5.023027,,6.0,0.532,,9.0,0.72,2.811,1537142400,,,,-59454000,0.0,-2.896,,172188688,CAD,,276714941,-0.05,-14.400001,-21630124,,,,0.0,,,,Industrial Metals & Minerals,,,1514678400,,,,1,86400,,,1530316800,-10784000,1577750400,2,-51578000,0.0,6.0,,2,1.3533835,,0.0,0.0,2.798,buy,2.5,-0.19704,-0.06519,,,,Basic Materials,1.0,312619008,0.0069999998,2182145,1534377600,2169005,,28.47,1.25,1.0,1.13,1.13,,,49776000,0.159,0,,-0.035,,
NEPT.TO,3.3760686,0.15217936,,,,0.72531,,,1.028,,,4.99,2.603,1537142400,5.303,,,-20310258,-0.77275,-21.098,16.304,428515648,CAD,,55208048,0.05,99.799995,,58.0,,,0.20448999,6324292,,,Packaged Foods,,,1522454400,,,,1,86400,,,1530316800,14976492,1585612800,1,-5660749,-0.89709,,,2,4.8540854,,0.56981,0.56981,1.856,buy,2.0,,,-0.209,0.334,,Consumer Defensive,,79518800,0.0226,1791745,1534377600,930862,,5.31,6.13,6.13,6.13,6.13,,,20468244,0.258,4320216,26283042,0.187,,
NFI.TO,-0.02173078,0.15217936,,,2.0,0.643092,,4.0,12.899,,2.0,50.27,1.999,1537142400,78.473,0.178,0.163,323547008,0.13217,12.034,1.591,3893457664,USD,,55108109,3.0,16.756666,41409124,6000.0,,,0.1876,451393000,,,Auto Manufacturers,,,1514678400,,,,1,86400,,,1530403200,190791008,1577750400,7,90107000,0.10606,2.0,0.45,2,3.8972013,,0.07794,0.07794,1.001,buy,2.1,0.08428001,0.25364,0.097,39.1,,Consumer Cyclical,1.0,62848400,0.0069,435760,1534377600,383591,,1.96,56.08,43.02,50.37,50.7,,,15566000,0.247,636838016,2447940096,3.022,,
NG.TO,-0.08846158,0.15217936,,,2.0,0.062751,,7.0,0.833,,10.0,4.77,31.814,1537142400,34.687,,,-18840000,0.0,-84.917,,1599836416,USD,,211971927,-0.08,-59.625,-6363125,13.0,,,0.0,,,,Gold,,,1512000000,,,,1,86400,,,1527724800,-38257000,1575072000,3,-9014000,0.0,8.0,,2,5.72629,,0.0,0.0,31.449,buy,2.5,-0.03021,-0.13799,,,,Basic Materials,9.0,322532992,0.0082,2632912,1534377600,2959886,0.0112,17.11,7.0,6.15,6.71,6.99,,,70477000,0.219,93127000,,-0.119,,
NGD.TO,-0.7809111,0.15217936,,,2.0,0.793131,,2.0,3.143,,6.0,1.02,2.96,1537142400,52.733,,,286600000,0.39553002,4.943,1.955,1416748160,USD,,577370917,-0.03,-34.0,81950000,1834.0,,,0.43748,286300000,,,Gold,,,1514678400,,,,1,86400,,,1530316800,-481200000,1577750400,14,316500000,-0.87621003,5.0,-1.49,2,0.32453072,,-0.69031,-0.69031,1.473,hold,3.1,-0.103599995,-0.23318,0.358,1.254,,Basic Materials,6.0,578748032,0.012999999,7193152,1534377600,7258791,,4.81,2.0,0.58,1.28,1.2,,,167400000,0.289,959100032,724600000,-0.865,,
NGQ.TO,-0.028571427,0.15217936,,,,1.660761,,,0.061,,,1.01,4.58,1537142400,,,,-10049219,0.0,-22.245,,223543552,CAD,,203194949,-0.32,-3.15625,-9948921,11.0,,,0.0,,,,Industrial Metals & Minerals,,,1514678400,,,,1,86400,,,1530316800,-9916546,1577750400,2,-8994022,0.0,,,2,16.557377,,0.0,0.0,4.58,buy,2.0,-0.41529,-0.76165,,,,Basic Materials,,227631008,0.00029999999,26900,1534377600,30200,,1.16,3.0,3.0,3.0,3.0,,,6363915,0.028,0,,-0.045,,
NMX.TO,-0.47222227,0.15217936,,,10.0,4.435328,,10.0,0.422,,9.0,0.75,1.774,1537142400,1.002,,,-9566615,0.0,-32.415,,310105568,CAD,,342117809,0.03,25.0,-82267504,63.0,,,0.0,,,,Industrial Metals & Minerals,,,1498780800,,,,1,86400,,,1522454400,-3155767,1561852800,7,-7926196,0.0,10.0,,2,1.7772512,,0.0,0.0,1.703,buy,1.8,-0.03252,-0.02264,,,,Basic Materials,6.0,846059008,0.01,8468796,1534377600,6991304,,3.58,2.5,1.5,1.94,1.8,,,21249664,0.053,1700000,,-0.009,,
NPI.TO,-0.062176168,0.15217936,,,2.0,0.522062,,9.0,4.271,,5.0,21.7,1.185,1537142400,534.257,0.506,0.502,1109001984,0.73230004,10.894,7.978,12081492992,CAD,,116198776,1.61,13.478261,21552124,290.0,,,0.78097,1060074000,,,Utilities - Independent Power Producers,,,1514678400,,,,1,86400,,,1530316800,223684992,1577750400,8,1063232000,0.45318002,8.0,15.6,2,5.0807776,,0.15521,0.15521,0.811,buy,1.9,0.04389,0.24586001,0.049,8.574,,Utilities,7.0,175875008,0.0234,4147243,1534377600,4430380,,12.34,30.0,24.0,27.5,28.0,,,455235008,2.574,7931372032,1514402944,1.261,,
NRI.TO,-0.3411765,0.15217936,,,,-1.093012,,,2.392,,,2.81,6.198,1537142400,,,,1842000,0.10379,12.027,1.248,22153960,CAD,,8764273,0.15,18.733332,-1597625,49.0,,,0.53688,8837000,,,Drug Manufacturers - Specialty & Generic,,,1514678400,1457308800,1354/1000,,1,86400,,,1530316800,473000,1577750400,1,1882000,0.02654,,,2,1.1747491,,0.02665,0.02665,4.996,buy,2.0,0.01011,0.01806,0.895,1.54,,Healthcare,,11362300,0.0,100,1534377600,900,,0.01,5.2,5.2,5.2,5.2,,,8767000,0.771,0,17747000,0.04,,
NSU.TO,1.0902526,0.15217936,,,2.0,1.170627,,4.0,2.616,,7.0,5.73,3.388,1537142400,,,,46432000,0.13868,38.009,5.271,1764840704,USD,,301842242,0.03,191.0,-24131124,,,,0.31474,72795000,,,Industrial Metals & Minerals,,,1514678400,,,,1,86400,,,1530316800,-29157000,1577750400,10,31271000,-0.089499995,6.0,6.73,2,2.190367,,-0.08708,-0.08708,2.045,buy,2.1,-0.016339999,-0.01523,0.156,1.108,,Basic Materials,7.0,302592992,0.0150999995,4554243,1534377600,5130434,,2.72,4.84,3.46,4.52,4.61,,,125083000,0.413,0,334815008,-0.1,,
NVA.TO,0.005376339,0.15217936,,,2.0,1.986133,,8.0,5.149,,4.0,7.5,0.349,1537142400,25.377,-0.757,-0.755,251331008,0.54309,6.17,3.351,1550620416,CAD,,169120805,0.57,13.157895,-59726124,66.0,,,0.64643997,225181000,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,58977000,1577750400,17,277225984,0.1881,5.0,1.98,2,1.4565935,,0.12744,0.12744,0.343,buy,1.7,0.04467,0.06835,0.724,2.661,,Energy,1.0,228280992,0.0219,3899070,1534377600,4349552,,5.21,14.0,10.0,11.9,12.0,,,,,228516992,462776000,0.33,,
NVCN.TO,-0.98240566,0.15217936,,,,4.75638,,,-0.222,,,3.53,3.402,1537142400,,,,-28555612,0.0,-2.462,20.999,70298840,USD,,15407645,-1.93,-1.8290156,-57455552,110.0,,,0.41079,1911193,,,Medical Devices,,,1514678400,,,,1,86400,,,1530316800,-114748568,1577750400,3,-139771376,-8.619181,,,2,,,0.0,0.0,3.166,buy,1.7,-0.32562,,-0.689,0.481,,Healthcare,,19016400,0.0036000002,68827,1534377600,78470,0.0041,4.71,153.65,10.0,57.88,10.0,,,20081256,1.059,24191820,3347687,-16.481,,
NWC.TO,-0.06605327,0.15217936,,,2.0,-0.200082,,2.0,7.829,,4.0,28.12,2.201,1537142400,92.938,-0.217,-0.223,168498000,0.08765,10.343,0.907,1742751488,CAD,,35412691,1.98,14.202021,-2049750,8034.0,,,0.3041,586086000,,,Grocery Stores,,,1517356800,1158537600,3/1,,1,86400,,,1532995200,71450000,1580428800,6,139220000,0.060450003,2.0,1.35,2,3.5917742,,0.03717,0.03717,0.793,hold,2.7,0.07635,0.1927,-0.022,39.481,,Consumer Defensive,1.0,36140900,0.0198,965703,1534377600,1050499,,13.17,34.0,31.0,32.17,31.5,,,54578000,1.121,366807008,1922296064,1.45,,
NXE.TO,-0.08214289,0.15217936,,,2.0,3.698122,,5.0,0.449,,10.0,2.62,36.162,1537142400,88.651,,,-22248496,0.0,-43.267,,962629952,CAD,,320991710,-0.06,-43.666664,-47337572,,,,0.0,,,,Industrial Metals & Minerals,,,1514678400,,,,1,86400,,,1530316800,-27948220,1577750400,6,-11829941,0.0,9.0,,2,5.835189,,0.0,0.0,36.031,buy,1.8,-0.05604,-0.20694,,,,Basic Materials,9.0,346868000,0.0211,7535052,1534377600,7116326,,15.74,4.68,3.45,4.12,4.06,,,142929232,0.412,150666480,,-0.125,,
NXJ.TO,-0.48333335,0.15217936,,,,0.457721,,,0.716,,,1.55,2.272,1537142400,0.598,,,-3833000,-0.16744,-4.952,0.829,18980998,CAD,,12166865,-0.05,-30.999998,3648375,184.0,,,0.59689,16985000,,,Software - Application,,,1514678400,,,,1,86400,,,1530316800,-4753000,1577750400,2,1502000,-0.19540001,,,2,2.1648045,,-0.20763001,-0.20763001,2.089,buy,2.5,-0.10588,-0.28416002,-0.251,1.113,,Technology,,21108900,0.0001,0,1534377600,51100,,0.0,3.07,1.84,2.45,2.45,,,13689000,0.651,86000,22892000,-0.231,,
OBE.TO,-0.04545456,0.15217936,,,2.0,4.295319,,2.0,3.962,,1.0,1.21,0.458,1537142400,20.159,,,57000000,0.13902001,18.566,2.581,1058268096,CAD,,443730700,-0.12,-10.083334,147875008,,,,0.54146,202000000,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,-263000000,1577750400,13,105000000,-0.60244,1.0,-0.08,2,0.30540133,,-0.64146006,-0.64146006,0.378,hold,2.8,-0.051370002,-0.12307,0.11,0.812,,Energy,1.0,507184992,0.0047999998,2410495,1534377600,2419521,,14.0,2.5,1.5,1.95,1.9,,,1000000,0.002,405000000,410000000,-0.53,,
OGC.TO,0.015748024,0.15217936,,,2.0,0.656946,,6.0,2.514,,5.0,3.9,1.953,1537142400,15.004,0.75,0.756,424843008,0.53553003,5.913,3.167,2512250112,USD,,614955900,0.2,19.5,87671000,2048.0,,,0.60569,449006000,,,Gold,,,1514678400,,,,1,86400,,,1530316800,199443008,1577750400,5,402849984,0.27705,7.0,-2.62,2,1.5513127,,0.2514,0.2514,1.005,buy,1.8,0.067779996,0.13573,0.198,1.288,,Basic Materials,7.0,618438976,0.0092,5675822,1534377600,7124839,,5.04,5.0,3.46,4.15,3.84,,,128900000,0.209,232900000,793313024,0.31,,
ONC.TO,-0.1452344,0.15217936,,,,2.937178,,,0.664,,,4.96,5.179,1537142400,,,,-15193836,0.0,-4.446,,67555464,CAD,,16413753,-1.1,-4.509091,-8998864,,,,0.0,,,,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-16632103,1577750400,4,-10416076,0.0,,,2,7.4698796,,0.0,0.0,4.799,buy,2.0,-0.49892,-1.3182001,,,,Healthcare,,16532000,0.0064,105394,1534377600,105752,0.0070999996,3.7,23.0,7.25,16.25,17.38,,,18741348,1.134,0,,-1.11,,
OPS.TO,-0.25210088,0.15217936,,,,1.678562,,,0.223,,,0.88,5.808,1537142400,6.471,,,-2936860,-0.13047,-22.187,2.895,65160836,CAD,,80536851,-0.02,-44.0,-2185900,130.0,,,0.5208,7499773,,,Scientific & Technical Instruments,,,1504137600,,,,1,86400,,,1527724800,-4202207,1567209600,3,-2885857,-0.16744,,,2,3.9461882,,-0.18667999,-0.18667999,4.24,strong_buy,1.5,-0.08861,-0.22426,0.308,0.257,,Technology,,89868800,0.0019,172922,1534377600,172044,,2.93,2.5,2.0,2.17,2.0,,,11621570,0.129,1296801,22510186,-0.048,,
OPT.TO,0.18072283,0.15217936,,,,1.4184,,,-3.2,,,48.9,1.279,1537142400,,,,-30280348,-0.23638001,-8.57,2.026,259499456,USD,,2966300,-1.03,-47.47573,8834601,1222.0,,,0.56623,79895534,,,Software - Infrastructure,,,1506729600,1522886400,1/50,,1,86400,,,1530316800,-88629080,1569801600,3,-57685420,-0.27664,,-0.71,2,,,-0.69187,-0.69187,1.233,hold,2.7,-0.13356,,-0.017,27.248,,Technology,,5232110,0.0027,14189,1534377600,15096,,9.85,46.09,38.41,42.25,42.25,,,54614840,10.437,57433340,128101432,-18.869,,
OR.TO,-0.3986318,0.15217936,,,2.0,0.973716,,9.0,12.061,,6.0,9.8,7.785,1537142400,22.251,-0.967,-0.954,81584000,0.18493,22.082,4.084,1801552128,CAD,,114958985,0.23,42.608696,-31933376,42.0,,,0.25826,87571000,,,Gold,,,1514678400,,,,1,86400,,,1530316800,-54799000,1577750400,16,65580000,0.07673,7.0,24.65,2,0.8125363,,-0.12420999,-0.12420999,7.463,buy,1.9,0.01086,-0.03539,6.507,2.881,,Basic Materials,6.0,156258000,0.033099998,5177559,1534377600,5254053,,19.54,21.0,13.0,17.0,17.0,,,189631008,1.214,419228000,441164000,-0.358,,
OSB.TO,-0.0694502,0.15217936,,,2.0,2.307771,,9.0,13.91,,8.0,42.8,2.688,1537142400,45.522,0.786,0.794,842000000,0.34269002,4.885,1.674,4113485056,USD,,51748629,4.17,10.263788,316500000,2750.0,,,0.34798,678000000,,,Lumber & Wood Production,,,1514678400,1256083200,1/10,,1,86400,,,1530316800,559000000,1577750400,9,679000000,0.29304,9.0,-1.41,2,3.0769231,,0.22750999,0.22750999,1.796,hold,2.7,0.22377001,0.56181,0.319,28.421,,Basic Materials,7.0,86661800,0.0064,557219,1534377600,361361,,1.72,51.47,33.0,43.32,43.0,,,298000000,3.437,549000000,2456999936,6.429,,
OSK.TO,-0.48873878,0.15217936,,,2.0,2.0035,,8.0,2.024,,5.0,2.35,5.305,1537142400,,,,-26110000,0.0,-16.548,,432067808,CAD,,135655767,-0.05,-46.999996,-158640992,171.0,,,0.0,,,,Industrial Metals & Minerals,,,1514678400,1440633600,1/20,,1,86400,,,1530316800,-34618000,1577750400,13,-15189000,0.0,5.0,,2,1.1610671,,0.0,0.0,5.268,buy,2.0,-0.042919997,-0.0883,,,,Basic Materials,1.0,250639008,0.044099998,9205873,1534377600,7245660,,14.66,5.0,2.5,4.13,4.5,,,58818000,0.282,0,,-0.171,,
OTEX.TO,0.23347259,0.15217936,,,2.0,0.417275,,3.0,13.92,,2.0,49.15,1.335,1537142400,70.496,0.326,0.338,805675008,0.28618,18.705,5.353,15070416896,USD,,262158124,2.96,16.60473,613224832,12200.0,,,0.72807,2049698000,,,Software - Application,,,1530316800,,,,1,86400,,,1530316800,242224000,1593475200,7,709884992,0.1899,2.0,1.22,2,3.530891,,0.08604,0.08604,1.233,buy,2.3,0.04383,0.06684,0.137,10.58,,Technology,3.0,266960992,0.0046,1220035,1534377600,1242623,0.0047,2.84,50.0,36.49,44.73,45.0,,,682942016,2.558,2620523008,2815240960,0.91,,
OXC.TO,-0.2666667,0.15217936,,,,0.46747,,,1.193,,,0.22,1.408,1537142400,14.673,,,5086000,0.16763,32.317,5.417,164365584,USD,,56433432,0.08,2.75,-28236876,129.0,,,0.57736,6131000,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,-41769000,1577750400,1,-14931000,-0.75277,,,2,0.18440905,,-1.3766999,-1.3766999,0.79,hold,3.0,-0.01879,-0.07393,1.517,0.068,,Energy,,480612000,0.0,0,1534377600,359,,0.0,0.38,0.38,0.38,0.38,,,21607000,0.045,80238000,30340000,-0.093,,
PAAS.TO,-0.1281454,0.15217936,,,2.0,2.259404,,7.0,10.38,,6.0,19.04,4.078,1537142400,1.91,0.026,0.02,290220992,0.3454,9.383,3.241,2723244288,USD,,149958067,0.74,25.72973,102475624,4360.0,,,0.39997002,295157000,,,Silver,,,1514678400,,,,1,86400,,,1530316800,149711008,1577750400,6,244432992,0.21757999,5.0,0.92,2,1.8342968,,0.17817,0.17817,2.293,buy,2.0,0.05783,0.09977,0.075,5.483,,Basic Materials,1.0,153288000,0.0031,470876,1534377600,536017,,2.33,23.0,17.67,20.11,19.99,,,250248000,1.633,30488000,840243008,0.97,,
PBH.TO,-0.044665217,0.15217936,,,1.0,0.353783,,5.0,22.444,,10.0,94.23,1.918,1537142400,126.197,0.079,0.146,207000000,0.08316,20.194,1.679,4180124416,CAD,,28250252,5.3,17.779245,-68812496,6531.0,,,0.19292,418600000,,,Packaged Foods,,,1514592000,,,,1,86400,,,1530316800,82300000,1577664000,10,85700000,0.06376,9.0,0.98,2,4.1984496,,0.03306,0.03306,0.95,buy,2.1,0.05974,0.14008,0.319,81.343,,Consumer Defensive,5.0,33765300,0.0273,908748,1534377600,866754,,11.67,145.0,110.0,127.75,129.0,,,15700000,0.471,943200000,2489100032,2.682,,
PBL.TO,0.76617944,0.15217936,,,,-1.002092,,,4.314,,,24.86,2.707,1537142400,74.672,-0.214,-0.165,55326000,0.17426,11.453,1.996,633643776,CAD,,8254096,1.13,22.0,10816750,1322.0,,,0.23823,65738000,,,Gambling,,,1514678400,,,,1,86400,,,1530316800,18545000,1577750400,4,33326000,0.12470999,,,2,5.7626333,,0.05841,0.05841,1.427,buy,1.8,0.11613,0.22693,0.114,13.012,,Consumer Cyclical,,25613200,0.0004,10100,1534377600,3037,,0.58,28.0,24.0,25.5,25.0,,,9028000,0.352,82512000,317496000,0.76,,
PD.TO,0.25068867,0.15217936,,,1.0,3.204773,,4.0,6.013,,7.0,4.46,1.79,1537142400,98.289,,,321241984,0.23054,9.406,2.169,3021637376,CAD,,292229634,0.03,148.66667,219290256,4851.0,,,0.30831,395053000,,,Oil & Gas Equipment & Services,,,1514678400,,,,1,86400,,,1530316800,-138586000,1577750400,15,247930000,-0.02649,4.0,0.48,2,0.7417263,,-0.09946,-0.09946,1.654,buy,2.3,-0.0058099995,-0.075729996,0.137,4.751,,Energy,3.0,293716000,0.016,4704665,1534377600,5698194,,3.82,7.5,5.25,6.33,6.5,,,94669000,0.322,1735842048,1393412992,-0.473,,
PEGI.TO,-0.16087812,0.15217936,,,5.0,0.752524,,1.0,11.977,,2.0,25.68,0.905,1537142400,99.0,1.096,1.301,234420992,0.52758,24.123,12.727,5654833152,USD,,92038875,0.49,52.40816,-27057750,210.0,,,0.62687,259597000,,,Utilities - Independent Power Producers,,,1514678400,,,,1,86400,,,1530316800,130649000,1577750400,2,183974000,0.02631,2.0,0.87,2,2.1441095,,0.29451,0.29451,0.302,hold,3.0,0.00151,-0.03882,0.29,4.708,,Utilities,3.0,98096304,0.0007,63878,1534377600,66450,0.0007,4.6,20.0,17.67,18.83,18.83,,,116733000,1.19,2211364096,444334016,1.384,,
PEY.TO,-0.46624577,0.15217936,,,2.0,1.126512,,9.0,10.135,,8.0,11.13,0.819,1537142400,72.41,-0.239,-0.239,608729024,1.094,4.884,5.343,2973023744,CAD,,160043362,0.77,14.454546,60402248,53.0,,,0.82348,570846000,,,Oil & Gas E&P,,,1514678400,1117152000,2/1,,1,86400,,,1530316800,174510000,1577750400,16,547126976,0.52174,9.0,1.51,2,1.0981746,,0.31363,0.31363,0.411,buy,2.5,0.050180003,0.105179995,-0.414,3.375,,Energy,6.0,164874000,0.0542,8466368,1534377600,8486714,,10.6,18.0,9.5,13.41,12.75,,,1130000,0.007,1210000000,556422976,1.058,,
PFB.TO,0.017857194,0.15217936,,,,-0.344645,,,7.696,,,8.75,1.939,1537142400,29.582,2.833,2.75,9199000,0.08334,6.974,0.581,64153024,CAD,,2435626,0.82,10.670732,2834625,412.0,,,0.21741,21328000,,,Building Materials,,,1514678400,,,,1,86400,,,1530316800,3603000,1577750400,3,6575000,0.050079998,,,2,1.1369542,,0.03264,0.03264,1.113,buy,2.0,0.04163,0.071100004,0.111,16.436,,Basic Materials,,6716000,0.0,300,1534377600,0,,0.0,11.5,10.25,11.0,11.25,,,8223000,1.224,15290000,110382000,0.536,,
PG.TO,-0.51666665,0.15217936,,,2.0,0.897296,,5.0,1.466,,8.0,1.75,3.028,1537142400,0.017,,,48786588,0.33688998,6.215,2.094,303211648,USD,,196829499,-0.03,-58.333336,41686956,487.0,,,0.41611,149169342,,,Gold,,,1514678400,,,,1,86400,,,1530316800,-9599631,1577750400,8,16936134,-0.023359999,7.0,,2,1.1937244,,-0.06629,-0.06629,2.3,buy,2.0,-0.0050999997,-0.03211,-0.505,0.715,,Basic Materials,6.0,202767008,0.005,1021006,1534377600,1023368,,3.24,4.75,3.0,4.11,4.58,,,67924000,0.335,50000,144813968,-0.055,,
PGF.TO,-0.090163946,0.15217936,,,,6.105906,,,1.354,,,1.12,0.332,1537142400,97.623,,,42800000,0.0856,31.338,2.683,1341267584,CAD,,441467919,0.02,56.0,17500000,186.0,,,0.3462,219500000,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,-409800000,1577750400,12,40700000,0.292,,0.22,2,0.8271788,,-0.8196,-0.8196,0.246,underperform,3.8,0.03667,-0.42812002,-0.24,0.904,,Energy,,556116992,0.0197,10953377,1534377600,10947785,,31.25,1.3,0.75,1.02,1.0,,,,,735100032,500000000,-0.741,,
PHO.TO,0.23287666,0.15217936,,,,2.252703,,,0.487,,,1.8,6.005,1537142400,,,,17664000,0.34315,8.537,2.929,150795888,CAD,,109665158,0.09,19.999998,14781750,84.0,,,0.53758997,23291000,,,Scientific & Technical Instruments,,,1514678400,,,,1,86400,,,1530316800,11060000,1577750400,3,16371000,0.28530002,,1087.5,2,3.6960986,,0.21486,0.21486,5.333,buy,1.7,0.15661,0.2318,0.641,0.465,,Technology,,111396000,0.0029,318284,1534377600,354172,,1.33,2.49,2.11,2.24,2.11,,,40794000,0.366,0,51476000,0.1,,
PHX.TO,0.35593224,0.15217936,,,,5.050146,,,3.108,,,3.16,2.11,1537142400,8.419,,,21273682,0.08003,8.409,0.673,178897040,CAD,,49296160,0.01,316.00003,-8066908,668.0,,,0.07298,,,,Oil & Gas Drilling,,,1514678400,,,,1,86400,,,1530316800,-10307236,1577750400,5,6295056,-0.07087,,,2,1.016731,,-0.03877,-0.03877,1.6,hold,2.6,-0.04868,-0.0556,0.282,4.393,,Energy,,58238900,0.0011,14389,1534377600,22419,,2.41,4.0,2.5,3.35,3.5,,,8354932,0.143,15248629,265824304,-0.174,,
PIF.TO,-0.30901545,0.15217936,,,2.0,0.05465,,4.0,11.956,,9.0,11.63,2.562,1537142400,87.07,2.288,2.29,53334956,0.84374,5.883,4.964,313791136,USD,,13708164,1.56,7.4551287,5467359,162.0,,,0.89815,,,,Utilities - Independent Power Producers,,,1514678400,,,,1,86400,,,1530316800,6064153,1577750400,6,37333060,0.49012002,5.0,0.15,2,0.9727333,,0.09593,0.09593,2.496,buy,1.7,0.0478,0.03233,0.11,4.032,,Utilities,1.0,15678300,0.0001,2373,1534377600,12039,,0.06,23.05,17.67,20.49,20.74,,,34484632,2.2,162871312,63212368,0.387,,
PKI.TO,0.69646335,0.15217936,,,2.0,0.305374,,7.0,12.706,,1.0,43.41,0.975,1537142400,121.747,,,666000000,0.05086,11.54,0.587,7685320192,CAD,,131003400,2.12,20.476416,1461137536,4363.0,,,0.12617,,,,Oil & Gas Refining & Marketing,,,1514678400,1179878400,3/1,,1,86400,,,1530316800,141300000,1577750400,7,373900000,0.030580001,4.0,29.22,2,3.416496,,0.01079,0.01079,0.618,buy,1.9,0.05026,0.08642,1.095,99.654,,Energy,3.0,132864000,0.0069,919738,1534377600,760108,,2.34,50.0,38.0,44.43,44.5,,,74000000,0.561,2048999936,13094500352,1.063,,
PLC.TO,0.386423,0.15217936,,,,0.879995,,,16.519,,,26.62,2.711,1537142400,12.856,,,23280632,0.20086001,27.62,5.548,643001280,CAD,,22673271,1.1,24.2,32534840,722.0,,,0.59556,49441433,,,Personal Services,,,1514678400,,,,1,86400,,,1530316800,3323970,1577750400,9,13537488,0.12031,,32.97,2,1.6114779,,0.02868,0.02868,2.083,buy,1.6,0.01392,0.012920001,1.004,6.945,,Consumer Cyclical,,23110100,0.00090000004,20100,1534377600,58958,,0.4,32.0,28.5,29.94,30.0,,,9062045,0.392,49234500,115904200,0.199,,
