,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
PINC,0.28791928,0.15247464,,,10.0,0.442522,,10.0,-27.048,,3.0,43.3,0.955,1534291200,,,0.524,695824000,0.41884997,3.285,1.376,2285459456,USD,,52255198,2.9,14.931034,400426624,2200.0,,,0.51947,862965000,0.01598,1.0975,Health Information Services,,,1530316800,,,,1,86400,,,1530316800,190882000,1593475200,16,507705984,0.34255,10.0,1.59,2,,,0.02005,0.02005,0.756,buy,2.1,0.14758,,0.077,31.041,,Technology,7.0,53271600,0.1021,5451297,1531440000,5392360,0.121300004,13.83,55.0,40.0,47.13,48.5,,,152386000,2.861,107212000,1661255936,1.364,,
PKX,-0.117850006,0.15247464,,,2.0,1.455179,,1.0,121.1125,,2.0,65.37,1.648,1534291200,44.802,0.066,0.063,7390566912,0.13225001,4.847,0.641,35824861184,KRW,,306324554,10.11,6.4658756,3100547840,,,,0.13994999,8337841000000,0.0,0.05807,Steel,,,1514678400,,,,1,86400,,,1530316800,2618146048,1577750400,2,5540009472,0.07976,1.0,7.6,2,0.5397461,,0.04738,0.04738,1.024,strong_buy,1.5,0.039130002,0.06621,0.076,174.87074,,Basic Materials,1.0,79999696,0.0013,480218,1531440000,484984,,2.48,111.37,100.0,105.69,105.69,,,8545336832,26.38,19071496192,55883128832,8.19275,,
PLT,0.44822752,0.15247464,,,1.0,1.013129,,3.0,11.491,,4.0,64.65,7.404,1534291200,131.596,-0.26,-0.231,143578000,0.16422,13.225,2.172,1898822400,USD,,27149498,4.87,13.275155,69328624,4003.0,,,0.50976,440715000,0.00835,0.96959996,Communication Equipment,,,1522454400,965779200,3/1,,1,86400,,,1530316800,-5551000,1585612800,2,140344992,0.14576,2.0,1.57,2,5.626142,,-0.00598,-0.00598,6.422,buy,1.7,0.075500004,-0.0137,0.085,27.012,,Technology,2.0,39723800,0.038900003,1545232,1531440000,695590,0.0625,4.15,86.0,85.0,85.5,85.5,,,645188992,19.795,492871008,874286016,-0.178,,
PNC,0.12820303,0.15247464,,,1.0,0.936778,,4.0,92.295,,1.0,143.23,,1534291200,,0.293,0.238,,0.0,,7.39,121147662336,USD,,461428311,11.65,12.29442,,51382.0,,,0.0,15888000000,0.0021600001,0.82205003,Banks - Regional - US,,,1514678400,721872000,2/1,,1,86400,,,1530316800,5504999936,1577750400,22,8017999872,0.35167,1.0,1.16,2,1.5518717,,0.35192,0.35192,,buy,2.4,0.01544,0.12477,0.071,34.621,,Financial Services,4.0,464302016,0.0086,3984957,1531440000,4488637,0.0085,1.93,173.0,146.0,159.18,160.0,,,9927000064,21.38,60640002048,16392999936,11.495,,
PPG,0.05061388,0.15247464,,,5.0,1.525447,,9.0,20.18,,3.0,112.59,1.7,1534291200,101.786,-0.212,-0.252,2428999936,0.15803,12.841,2.029,31190028288,USD,,240943544,7.02,16.038462,1258625024,47200.0,,,0.42863,6541000000,0.0014,0.80112,Specialty Chemicals,,,1514678400,1434326400,2/1,,1,86400,,,1530316800,1240000000,1577750400,20,1252999936,0.12648,9.0,2.07,2,5.579286,,0.09538,0.09538,1.118,buy,2.5,0.07196,0.2353,0.086,61.211,,Basic Materials,9.0,242018000,0.0317,7679706,1531440000,8694409,0.0309,5.48,144.0,102.0,120.2,119.5,,,1087000064,4.491,5072000000,15370000384,5.808,,
PROV,-0.0853225,0.15247464,,,,0.15783,,,16.231,,,18.04,,1534291200,,0.57,0.452,,0.0,,3.655,214646912,USD,,5210439,1.05,,,320.0,,,0.0,58731000,0.27649,0.57226,Savings & Cooperative Banks,,,1530316800,1075766400,3/2,,1,86400,,,1530316800,2131000,1593475200,3,27986000,0.16475001,,-1.35,2,1.1114534,,0.03628,0.03628,,hold,3.0,0.00179,0.01714,-0.133,7.787,,Financial Services,,7433930,0.0034,25378,1531440000,27437,0.0043,3.51,19.5,19.0,19.17,19.0,,,44750000,6.02,126627000,58731000,0.28,,
PUB,0.3054546,0.15247464,,,1.0,0.843521,,10.0,14.537,,7.0,35.7,,1534291200,,0.571,0.612,,0.0,,6.639,720602176,USD,,15378921,2.26,15.79646,,483.0,,,0.0,94448000,0.30477,0.60587,Banks - Regional - US,,,1514678400,,,,1,86400,,,1530316800,26302000,1577750400,3,29038000,0.44404,8.0,2.12,2,2.4558024,,0.24232,0.24232,,hold,3.0,0.01356,0.10284001,0.349,5.904,,Financial Services,3.0,18705700,0.0145000005,271493,1531440000,338891,0.0177,11.47,39.0,35.0,37.33,38.0,,,35322000,1.888,90000000,108541000,1.409,,
PXD,0.25631166,0.15247464,,,1.0,1.247383,,4.0,67.382,,2.0,166.42,1.087,1534291200,19.897,-0.72,-0.717,1923000064,0.2473,14.946,3.696,28741373952,USD,,168869317,10.81,15.395004,-373875008,3836.0,,,0.4582,2679000000,0.0083,0.91358,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,880000000,1577750400,38,2699000064,0.05671,4.0,0.26,2,2.4697988,,0.11394,0.11394,0.903,buy,1.8,0.01635,0.079959996,1.132,45.741,,Energy,7.0,170400992,0.0248,4224494,1531440000,4020234,0.025,3.31,324.0,140.0,243.54,238.5,,,1183000064,6.942,2284999936,7776000000,5.153,,
QCOM,0.42082512,0.15247464,,,1.0,1.598581,,1.0,15.703,,2.0,72.51,2.734,1534291200,97.455,0.414,0.408,6911000064,0.30269,13.018,3.94,89967034368,USD,,1466789844,4.41,16.442179,4616999936,33800.0,,,0.57936,12936000000,0.00161,0.79517,Semiconductors,,,1506211200,1092614400,2/1,,1,86400,,,1529798400,-4201999872,1569283200,20,6447000064,0.23427999,1.0,1.3,2,4.617589,,-0.18404,-0.18404,2.41,buy,2.2,0.05287,-0.15461999,0.042,15.451,,Technology,4.0,1469129984,0.0108,15903428,1531440000,15021444,0.0108,1.5,88.0,55.0,70.35,69.0,,,35910000640,24.443,22481000448,22832001024,-2.853,,
QCRH,0.0046619177,0.15247464,,,1.0,0.532091,,1.0,26.448,,6.0,43.0,,1534291200,,0.123,0.192,,0.0,,6.276,938372928,USD,,13263219,3.69,11.653116,,666.0,,,0.0,138077654,0.06042,0.58384997,Banks - Regional - US,,,1514678400,1086048000,3/2,,1,86400,,,1530316800,38750872,1577750400,7,44162828,0.35342,6.0,1.4,2,1.6258318,,0.25916,0.25916,,buy,1.6,0.010249999,0.114870004,0.18,10.913,,Financial Services,10.0,15664400,0.0043,68112,1531440000,59389,0.0052,0.99,55.0,49.0,51.57,52.0,,,121443080,7.753,380763520,149524464,2.763,,
QIWI,-0.23444444,0.15247464,,,,1.631345,,,12.257,,,13.55,1.456,1534291200,,-0.135,-0.132,148175040,0.18472,0.96,0.177,142278656,RUB,,21074702,1.44,9.409722,103002768,2264.0,,,0.51517,11134000000,0.00017999999,0.78272,Credit Services,,,1514678400,,,,1,86400,,,1530316800,99653840,1577750400,9,181672400,0.16184999,,3360.44,2,1.1054908,,0.124230005,0.124230005,1.127,buy,2.2,0.06039,0.14314,0.46,13.162,,Financial Services,,60994200,0.0023999999,148803,1531440000,152876,,1.12,26.85,15.71,21.26,20.64,,,706507392,11.583,0,802163456,1.625,,
RACE,0.15281057,0.15247464,,,1.0,1.217,,4.0,5.707,,4.0,129.54,2.359,1534291200,199.654,0.181,0.179,1145307648,0.28809,22.117,6.372,25330546688,EUR,,167306380,4.06,31.906403,260212208,3513.0,,,0.52611,1766030000,0.34306,0.41687,Auto Manufacturers,,,1514678400,,,,1,86400,,,1530316800,679985984,1577750400,10,895391296,0.24069001,4.0,1.52,2,22.69844,,0.17105,0.17105,1.819,buy,2.3,0.123950005,0.8122,-0.016,21.051,,Consumer Cyclical,5.0,188646000,0.0146,3573502,1531440000,3274322,0.028800001,2.7,171.5,93.68,140.23,150.58,,,764567488,4.053,2158800128,3975464704,3.576,,
RBB,0.28007174,0.15247464,,,2.0,,,7.0,17.299,,8.0,29.2,,1534291200,,-0.129,0.106,,0.0,,6.432,487730496,USD,,9218666,2.39,12.217573,,242.0,,,0.0,74420000,0.19992,0.34317002,Banks - Regional - US,,,1514678400,,,,1,86400,,,1530316800,29782000,1577750400,3,-24355000,0.61553,5.0,,2,1.687959,,0.39273998,0.39273998,,buy,1.7,0.01778,0.124469995,-0.064,4.803,,Financial Services,1.0,16544600,0.0234,386516,1531440000,442523,0.028499998,10.76,36.0,35.0,35.33,35.0,,,73388000,4.436,93071000,75831000,1.757,,
RBNC,0.20768559,0.15247464,,,2.0,0.37839,,6.0,17.621,,9.0,27.93,,1534291200,,-0.33,-0.022,,0.0,,7.53,395974080,USD,,9384207,1.57,17.789808,,167.0,,,0.0,39181000,0.12749,0.28963,Banks - Regional - US,,,1514678400,,,,1,86400,,,1530316800,8881000,1577750400,3,-11447000,0.26878,6.0,,2,1.5850406,,0.16889,0.16889,,hold,2.7,0.0054699997,0.046290003,0.619,5.276,,Financial Services,3.0,11527100,0.0202,233414,1531440000,222835,0.0233,15.59,32.0,27.0,29.67,30.0,,,36898000,3.201,114609000,52586000,0.882,,
RDN,0.19308364,0.15247464,,,1.0,2.038249,,3.0,15.012,,1.0,20.64,1.415,1534291200,36.962,,,776017984,0.62541,5.59,3.496,4337625600,USD,,212097923,2.73,7.560439,675086976,1887.0,,,0.79844004,957601000,0.0049799997,0.95092005,Insurance - Specialty,,,1514678400,993081600,2/1,,1,86400,,,1530316800,395392992,1577750400,12,454984992,0.57711,1.0,0.53,2,1.3749,,0.31866,0.31866,0.981,buy,2.0,0.07486,0.12931,0.054,5.763,,Financial Services,1.0,213290000,0.0098,2097838,1531440000,1675237,0.0097,1.21,28.0,20.5,24.04,24.0,,,1218043008,5.711,1183218944,1240812032,1.802,,
RE,-0.10036445,0.15247464,,,1.0,0.138122,,9.0,201.696,,6.0,210.51,2.175,1534291200,7.687,-0.714,-0.715,,0.0,,1.177,8524759040,USD,,30503899,23.9,8.80795,-582636032,1276.0,,,0.01864,491800000,0.2534,0.98620003,Insurance - Reinsurance,,,1514678400,,,,1,86400,,,1530316800,209840992,1577750400,10,660979008,0.01502,8.0,0.32,2,1.0436994,,0.029260002,0.029260002,1.27,hold,2.6,0.0029300002,0.025179999,0.235,178.55,,Financial Services,9.0,40855400,0.022,900501,1531440000,859196,0.0286,2.8,290.0,235.0,248.7,241.5,,,912684032,22.339,633504000,7240189952,5.137,,
RELL,0.5873016,0.15247464,,,,1.113729,,,10.444,,,8.81,4.602,1534291200,,,,6346000,0.03888,9.032,0.351,57316192,USD,,8655106,,,-4673375,421.0,,,0.33749,55082000,0.00232,0.63184,Electronics Distribution,,,1527897600,515721600,3/2,,1,86400,,,1527897600,2326000,1591056000,,2952000,0.020539999,,1.31,2,0.84354657,,0.02342,0.02342,2.784,sell,5.0,0.012940001,0.01739,0.218,12.65,,Technology,,10824800,0.0017,21929,1531440000,15361,0.002,1.05,,,,,,,60465000,4.672,0,163212000,0.295,,
RGA,0.04270959,0.15247464,,,1.0,0.655333,,7.0,135.093,,1.0,140.18,0.848,1534291200,41.013,-0.116,-0.12,1216040960,0.0954,9.017,0.86,10964990976,USD,,63186659,13.39,10.469006,1084329984,2640.0,,,0.15248999,2028166000,0.0104600005,0.94574,Insurance - Reinsurance,,,1514678400,,,,1,86400,,,1530316800,1749083008,1577750400,9,1909922048,0.09274,3.0,1.39,2,1.0376555,,0.13721,0.13721,0.624,hold,2.7,0.01253,0.21108,0.021,198.047,,Financial Services,3.0,63656400,0.0275,1747756,1531440000,1492371,0.0272,4.01,172.0,131.0,153.0,150.0,,,1556877056,24.457,3527848960,12747368448,26.609,,
RGLD,-0.20768565,0.15247464,,,1.0,0.566527,,5.0,32.163,,2.0,72.61,2.448,1534291200,16.393,0.36,0.331,328524992,0.71922994,15.684,11.281,5152687616,USD,,64998755,2.33,31.163092,384407872,23.0,,,0.81644994,372935000,0.00847,0.80487,Gold,,,1530316800,,,,1,86400,,,1530316800,-113134000,1593475200,13,328824000,-0.16318001,2.0,1.1,2,2.257563,,-0.24768,-0.24768,2.241,buy,2.2,-0.01613,-0.0535,0.065,6.996,,Basic Materials,2.0,65505100,0.033299997,2179912,1531440000,1993661,0.0337,4.37,105.0,80.0,96.42,99.0,,,88750000,1.355,351027008,456774016,-1.733,,
RICK,0.23405147,0.15247464,,,10.0,0.838201,,9.0,16.077,,6.0,29.61,1.235,1534291200,82.736,0.392,0.403,45166000,0.27493,9.301,2.557,420100864,USD,,8313385,2.46,12.036586,3395875,2130.0,,,0.84683996,122084000,0.074710004,0.51791,Restaurants,,,1506729600,921542400,1/2,,1,86400,,,1530316800,22146000,1569801600,2,25608000,0.22750999,9.0,0.35,2,1.8417616,,0.1348,0.1348,0.717,buy,2.0,0.075,0.14955,0.139,16.903,,Consumer Cyclical,7.0,9718710,0.0098,95687,1531440000,85603,0.0106,2.58,38.0,34.0,36.0,36.0,,,13171000,1.355,131255000,164282000,2.279,,
RJF,0.181795,0.15247464,,,1.0,1.872793,,6.0,42.28,,6.0,92.98,4.152,1534291200,51.906,0.247,0.266,,0.0,,1.346,9480069120,USD,,130198252,7.68,12.106771,,12700.0,,,0.92964,5939868000,0.107030004,0.72725,Capital Markets,,,1506729600,1143072000,3/2,,1,86400,,,1530316800,786019008,1569801600,7,966998016,0.21496001,7.0,0.78,2,2.1991487,,0.111820005,0.111820005,4.125,buy,1.9,0.02268,0.13469,0.115,48.616,,Financial Services,8.0,141146000,0.0147,2144547,1531440000,2124196,0.0164,2.67,117.0,95.0,108.14,110.0,,,7228892160,49.637,3244158976,7041926144,5.294,,
RL,0.4564551,0.15247464,,,1.0,0.419534,,9.0,42.182,,10.0,131.57,2.27,1534291200,24.788,0.819,0.832,954400000,0.1533,9.826,1.506,9378160640,USD,,54523494,7.27,18.097662,637037504,12800.0,,,0.61086,3759300000,0.0148,1.07056,Apparel Manufacturing,,,1522454400,,,,1,86400,,,1530316800,212300000,1585612800,16,871500032,0.108559996,10.0,1.96,2,3.1191032,,0.0341,0.0341,1.591,hold,3.0,0.0713,0.06261,0.032,76.133,,Consumer Cyclical,10.0,55248800,0.0719,5835578,1531440000,6178457,0.1392,5.54,166.0,112.0,137.44,138.5,,,2020000000,24.898,848000000,6225800192,2.566,,
ROK,0.09206486,0.15247464,,,1.0,1.274185,,4.0,11.726,,3.0,184.49,1.925,1534291200,85.023,-0.054,-0.084,1361400064,0.20615,16.41,3.383,22339950592,USD,,122363050,8.95,20.613409,899562496,22000.0,,,0.42206,2624200000,0.00617,0.78052,Diversified Industrials,,,1506729600,545356800,2/1,,1,86400,,,1530316800,393800000,1569801600,15,1044099968,0.18191999,7.0,1.87,2,15.733414,,0.05969,0.05969,1.504,hold,3.0,0.11505,0.21766001,0.062,52.041,,Industrials,10.0,123165000,0.0277,3410081,1531440000,3366401,0.026800001,2.72,205.0,159.0,179.6,176.0,,,1488700032,12.087,1227900032,6604000256,3.069,,
RPM,0.33253777,0.15247464,,,1.0,1.548898,,4.0,12.202,,3.0,67.01,2.454,1534291200,133.282,-0.327,-0.331,688467968,0.12937,15.658,2.026,10780172288,USD,,131557943,3.77,17.774536,175459744,14540.0,,,0.41696,2218912000,0.013200001,0.82461,Specialty Chemicals,,,1527724800,881625600,5/4,,1,86400,,,1527724800,333912000,1590883200,9,390383008,0.105220005,4.0,2.29,2,5.491723,,0.06347,0.06347,1.446,buy,2.5,0.06755,0.22084999,0.044,40.568,,Basic Materials,8.0,133442000,0.0342,4565613,1531440000,4265290,0.0387,3.51,77.0,63.0,68.89,70.0,,,341822016,2.561,2177219072,5321643008,2.504,,
RTN,0.091397166,0.15247464,,,1.0,0.41517,,3.0,37.191,,5.0,197.53,1.613,1534291200,45.436,0.473,0.447,3881999872,0.14954,15.361,2.297,59630399488,USD,,284732269,11.62,16.99914,2522874880,64000.0,,,0.24889,6272000000,0.00155,0.75294,Aerospace & Defense,,,1514678400,814492800,2/1,,1,86400,,,1530403200,2399000064,1577750400,18,3444000000,0.13067001,2.0,0.8,2,5.311231,,0.09238,0.09238,1.446,buy,1.7,0.06955,0.21263,0.055,89.824,,Industrials,2.0,285260000,0.0164,4670618,1531440000,4537154,0.0163,2.7,259.0,219.0,237.17,237.5,,,3094000128,10.846,5052000256,25959000064,8.289,,
RVSB,0.21847689,0.15247464,,,2.0,0.687481,,7.0,5.309,,4.0,9.58,,1534291200,,0.669,0.674,,0.0,,3.873,213749696,USD,,19720287,0.77,12.441559,,258.0,,,0.0,53615000,0.06519,0.61944,Savings & Cooperative Banks,,,1522454400,1156464000,2/1,,1,86400,,,1530316800,12030000,1585612800,1,16931000,0.36894,7.0,1.13,2,1.8044829,,0.218,0.218,,buy,2.0,0.010620001,0.10293,0.119,2.447,,Financial Services,9.0,22576700,0.0037,83005,1531440000,74196,0.004,1.95,10.0,10.0,10.0,10.0,,,38239000,1.694,28931000,55183000,0.53,,
RY,0.0458107,0.15247464,,,1.0,0.963816,,1.0,37.282,,1.0,79.13,,1534291200,,0.134,0.114,,0.0,,-2.056,-63731769344,CAD,,1439243269,6.94,11.402017,,82236.0,,,0.0,39519000000,7e-05,0.47492,Banks - Global,,,1509408000,1144368000,2/1,,1,86400,,,1532995200,8792128512,1572480000,5,-18886989824,0.39804,2.0,2.4,2,2.1224718,,0.29053,0.29053,,buy,2.2,0.00964,0.15946001,0.093,21.406,,Financial Services,6.0,1440989952,0.0031,4504521,1531440000,5352041,,7.38,93.56,80.62,88.28,88.28,,,388033118208,269.477,205506232320,31002476544,6.05,,
RYAAY,-0.18213767,0.15247464,,,9.0,0.491778,,10.0,24.355,,8.0,95.21,1.121,1534291200,80.722,-0.186,-0.221,2541731584,0.29808,8.85,2.638,22494095360,EUR,,219706525,7.15,13.316084,271001152,14000.0,,,0.35471,2638700000,1.0000001e-05,0.57764,Airlines,,,1522454400,1445990400,975/1000,,1,86400,,,1530316800,1587038592,1585612800,1,2651238656,0.21895,10.0,0.67,2,3.9092588,,0.18611999,0.18611999,0.965,hold,3.0,0.080740005,0.29955,0.088,36.135,,Industrials,10.0,1154599936,0.014099999,3197225,1531440000,2879508,,7.64,110.0,110.0,110.0,110.0,,,4195756032,18.17,4540004352,8527114240,6.665,,
SAP,0.07567763,0.15247464,,,1.0,1.208512,,7.0,25.195,,8.0,119.29,1.001,1534291200,29.681,0.082,0.076,7233298944,0.26248,19.68,5.166,142349500416,EUR,,997730240,5.67,21.038801,5177709056,93846.0,,,0.70087,16409000000,0.0,0.06583,Software - Application,,,1514678400,901584000,4/1,,1,86400,,,1530316800,4958112256,1577750400,11,5261004288,0.22308001,7.0,2.33,2,4.7346697,,0.17992,0.17992,0.913,buy,2.2,0.07463,0.17018,0.038,23.08,,Technology,1.0,1193600000,0.0022,2804818,1531440000,2471112,,3.08,145.83,117.6,130.75,129.56,,,5721167872,4.793,8941145088,27557365760,4.15,,
SB,-0.27920228,0.15247464,,,,2.402801,,,4.443,,,2.59,0.927,1534291200,124.095,,,88550000,0.52022,8.499,4.421,752553664,USD,,50801339,0.53,4.8867927,-2299500,7.0,,,0.63238,92247000,0.34877,0.0,Shipping & Ports,,,1514678400,,,,1,86400,,,1530316800,-81279000,1577750400,8,66601000,0.23035999,,0.91,2,0.58293945,,-0.40984002,-0.40984002,0.721,hold,2.8,0.02228,-0.14047,0.343,1.676,,Industrials,,101554000,0.0069999998,706064,1531440000,846352,0.0228,2.33,6.0,2.75,4.04,3.9,,,63299000,0.623,559947008,170215008,-0.8,,
SBBX,0.16985142,0.15247464,,,1.0,0.527821,,6.0,18.93,,6.0,27.2,,1534291200,,0.522,1.485,,0.0,,9.076,410401184,USD,,6036774,2.47,11.012146,,140.0,,,0.0,35787000,0.113800004,0.51035,Banks - Regional - US,,,1514678400,1225065600,1065/1000,,1,86400,,,1530316800,6776000,1577750400,3,10633000,0.35916,5.0,1.38,2,1.4368727,,0.14985,0.14985,,buy,2.3,0.0057300003,0.056209996,0.616,6.57,,Financial Services,4.0,7861710,0.036,285533,1531440000,367735,0.0397,11.19,34.0,32.5,33.17,33.0,,,22044000,2.804,215855008,45220000,0.978,,
SBSI,0.11832166,0.15247464,,,1.0,0.550579,,4.0,21.429,,6.0,37.08,,1534291200,,0.163,0.395,,0.0,,10.339,1988998400,USD,,32785404,2.5,14.832001,,855.0,,,0.0,176768000,0.05921,0.48793998,Banks - Regional - US,,,1514678400,1495670400,1024/1000,,1,86400,,,1530316800,61296000,1577750400,5,113512000,0.45703,4.0,8.0,2,1.7303654,,0.31861,0.31861,,hold,3.0,0.01036,0.09438,0.218,5.882,,Financial Services,4.0,35089400,0.048499998,1702828,1531440000,1696383,0.0517,19.07,37.0,35.0,36.2,36.0,,,232902000,6.637,945699968,192387008,1.869,,
SBUX,0.02670896,0.15247464,,,1.0,0.556857,,4.0,2.921,,5.0,55.12,1.006,1534291200,170.113,0.298,0.233,5062300160,0.20993,15.574,3.269,78839922688,USD,,1312890156,2.64,20.878786,1627575040,277000.0,,,0.29841998,6855300000,0.029579999,0.74722,Restaurants,,,1506816000,1428537600,2/1,,1,86400,,,1530403200,4551399936,1569888000,24,4519699968,0.15883,3.0,1.63,2,18.870249,,0.18874,0.18874,0.682,buy,2.3,0.15100999,0.92447996,0.115,17.124,,Consumer Cyclical,2.0,1349100032,0.0199,26824990,1531440000,27147718,0.0195,2.54,67.0,51.0,57.88,58.0,,,1976600064,1.465,6798900224,24114200576,3.203,,
SCHW,0.27058232,0.15247464,,,1.0,1.57444,,8.0,12.809,,8.0,50.98,0.287,1534291200,33.512,0.538,0.506,,0.0,,5.557,51632119808,USD,,1213673209,2.86,17.825176,,18700.0,,,0.9746,8387000000,0.11107001,0.81897,Capital Markets,,,1514678400,959731200,3/2,,1,86400,,,1530316800,2684000000,1577750400,13,5501000192,0.43386,8.0,0.7,2,3.980014,,0.30826,0.30826,0.275,buy,2.3,0.0118700005,0.1524,0.167,6.908,,Financial Services,9.0,1351059968,0.0097,13122390,1531440000,19174268,0.0109,2.29,70.0,48.0,60.0,61.0,,,24786999296,18.346,6735000064,9290999808,1.971,,
SDRL,-0.6944165,0.15247464,,,,3.021,,,13.002,,,19.68,1.786,1534291200,129.516,,,890000000,0.44522,19.643,8.746,17482639360,USD,,359777501,-5.41,-3.6377082,606625024,4328.0,,,0.6043,1208000000,0.30857,0.66723,Oil & Gas Drilling,,,1514678400,1530576000,100/26777,,1,86400,,,1514678400,-2972999936,1577750400,3,399000000,0.06753,,,2,1.5136133,,-1.48724,-1.48724,1.594,buy,2.1,0.00426,-0.36446998,-0.156,3.962,,Energy,,106144000,0.0116,989894,1531440000,418489,,4.75,37.5,7.0,21.5,20.0,,,1379000064,2.733,9013000192,1999000064,-5.893,,
SF,0.14655352,0.15247464,,,2.0,2.091196,,4.0,39.341,,5.0,55.55,0.726,1534291200,88.015,0.651,0.653,,0.0,,1.333,4021969664,USD,,68651514,5.62,9.884341,,6988.0,,,0.94128,2723487000,0.03698,0.87272,Capital Markets,,,1514678400,1302048000,3/2,,1,86400,,,1530316800,231220992,1577750400,1,-90234000,0.11437,3.0,0.9,2,1.4120129,,0.07971,0.07971,0.713,buy,2.0,0.011419999,0.08297,0.024,42.967,,Financial Services,3.0,71202096,0.0401,2856520,1531440000,3289298,0.0465,7.58,65.0,65.0,65.0,65.0,,,2584457984,36.299,2600289024,3018343936,2.834,,
SFNC,0.17915905,0.15247464,,,1.0,1.073694,,4.0,23.265,,5.0,32.15,,1534291200,,0.611,1.322,,0.0,,6.683,3962119936,USD,,90464501,2.53,12.707511,,2659.0,,,0.0,467302000,0.018339999,0.65321,Banks - Regional - US,,,1514678400,1518134400,2/1,,1,86400,,,1530316800,152628992,1577750400,4,149312992,0.42244998,3.0,2.69,2,1.3819042,,0.25745,0.25745,,hold,2.6,0.0121,0.09029,0.572,7.065,,Financial Services,3.0,92288096,0.0234,2157379,1531440000,2199536,0.0271,7.64,35.0,33.0,33.75,33.5,,,946819968,10.259,1964948992,592838976,1.807,,
SFUN,-0.44543427,0.15247464,,,,0.465827,,,1.508,,,2.49,1.158,1534291200,95.556,,,96615504,0.26716,15.992,4.272,1545076864,USD,,235817559,0.26,9.576923,,5795.0,,,0.74146,269697000,0.011390001,0.60965,Internet Content & Information,,,1514678400,1396828800,5/1,,1,86400,,,1530316800,-35624000,1577750400,7,,0.18575001,,0.15,2,1.6511936,,-0.09851,-0.09851,0.486,hold,2.7,0.023139998,-0.05685,-0.324,0.816,,Technology,,444929984,0.028499998,12672704,1531440000,15201524,,12.73,7.2,2.6,4.14,3.9,,,222939008,0.501,641649024,361638016,-0.08,,
SIGI,0.27610445,0.15247464,,,2.0,1.226158,,4.0,28.863,,4.0,62.9,0.327,1534291200,25.871,0.414,0.42,300827008,0.11873,13.504,1.603,4062268672,USD,,57705024,4.0,15.725,312480640,2260.0,,,0.24284,655674000,0.02352,0.81235003,Insurance - Property & Casualty,,,1514678400,1172016000,2/1,,1,86400,,,1530316800,154704000,1577750400,5,367539008,0.09961,2.0,1.43,2,2.1792607,,0.06106,0.06106,0.186,hold,3.1,0.02071,0.09234,0.061,43.155,,Financial Services,1.0,58835200,0.0068,401958,1531440000,476313,0.008,3.15,65.0,54.0,61.6,63.0,,,168994000,2.872,439331008,2533635072,2.591,,
SILC,-0.33223397,0.15247464,,,,2.158562,,,18.929,,,38.88,5.263,1534291200,,-0.424,-0.419,21945000,0.17251,11.477,1.98,251868928,USD,,5937534,2.68,14.5074625,19594250,,,,0.3432,45928000,0.2163,0.38666,Communication Equipment,,,1514678400,,,,1,86400,,,1530316800,15921000,1577750400,1,21212000,0.14611,,1.29,2,2.053991,,0.12516,0.12516,2.993,buy,2.0,0.07156,0.11996,-0.088,16.893,,Technology,,7549530,0.0135,101958,1531440000,116933,0.0176,2.32,50.0,50.0,50.0,50.0,,,32676000,4.327,0,127207000,2.076,,
SIMO,0.14388025,0.15247464,,,,1.118201,,,15.242,,,53.97,4.949,1534291200,2.18,0.249,0.279,115771000,0.2177,13.75,2.993,1591801728,USD,,33393330,3.85,14.018183,,1250.0,,,0.46992,251194000,0.0,0.82737,Semiconductors,,,1514678400,,,,1,86400,,,1530316800,81199000,1577750400,12,,0.19282,,-3.59,2,3.540874,,0.15269,0.15269,3.889,buy,2.5,0.09573,0.15522,0.04,14.817,,Technology,,36105800,0.061100002,2205326,1531440000,3407542,,4.86,70.0,30.0,56.98,60.0,,,364160992,10.084,12000000,531780000,2.242,,
