,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
ENIA,-0.25790513,0.15987647,,,,0.364909,,,5.3,,,7.55,0.829,1534291200,117.092,0.374,0.375,3155051008,0.27508,5.274,1.451,16639648768,USD,,553808993,0.9,8.388889,543198528,18868.0,,,0.40107,4285916000,0.00229,0.13078,Utilities - Regulated Electric,,,1514678400,1461715200,1854/1000,,1,86400,,,1530316800,906094976,1577750400,6,1736742016,0.21677999,,1.67,2,1.4245282,,0.079,0.079,0.746,buy,2.3,0.07016,0.17965999,0.266,10.0,,Utilities,,57452601344,0.00090000004,1062848,1531440000,1326022,,1.38,12.5,9.7,11.37,11.8,,,2510071040,2.184,9190733824,11469631488,0.8,,
AINV,-0.08985031,0.15987647,,,,0.77608,,,6.556,,,5.44,0.503,1529020800,55.698,1.5,1.562,,0.0,,7.751,2009655040,USD,,,0.67,8.119403,144782880,,,,1.0,259287000,0.00393,0.47622,Asset Management,,,1522454400,,,,1,86400,,,1522454400,87029000,1585612800,12,263798000,0.71899,,3.02,2,0.82977426,,0.33565,0.33565,0.429,buy,2.5,0.04935,0.06002,-0.073,1.186,,Financial Services,,214899008,0.0045,978915,1526342400,681248,0.0054,1.34,7.0,5.0,6.29,6.25,,,15333000,0.071,789846016,259287008,0.398,,
MITT,-0.040226877,0.15987647,,,2.0,0.52822,,6.0,18.983,,6.0,18.55,0.084,1534291200,380.269,-0.841,-0.754,,0.0,,36.907,3309242368,USD,,27856165,1.97,9.416244,,,,,0.99824995,128537074,0.0183,0.64545,REIT - Diversified,,,1514678400,,,,1,86400,,,1530316800,63214956,1577750400,2,90849744,0.7528,7.0,3.41,2,0.9771901,,0.85525,0.85525,0.066,hold,3.0,0.02273,0.11116,-0.612,3.19,,Real Estate,10.0,28226200,0.0121,341421,1531440000,317260,0.0123000005,2.44,19.0,18.25,18.63,18.63,,,35368176,1.253,2648792064,89663576,2.245,,
BCPC,0.46065676,0.15987647,,,2.0,0.703404,,4.0,20.591,,2.0,114.82,3.977,1534291200,31.777,0.196,0.19,152527008,0.24017,24.498,5.884,3736633600,USD,,31963135,3.22,35.658386,79997624,1165.0,,,0.31924,189009000,0.00614,0.90217,Chemicals,,,1514678400,1264032000,3/2,,1,86400,,,1530316800,97043000,1577750400,2,111622000,0.17096001,4.0,1.51,2,5.576223,,0.1528,0.1528,2.657,hold,3.0,0.06924,0.15836,0.113,19.86,,Basic Materials,9.0,32211500,0.0271,873247,1531440000,906323,0.0361,10.43,95.0,92.0,93.5,93.5,,,62476000,1.94,210750000,635076992,2.998,,
BWXT,0.14760149,0.15987647,,,1.0,0.604248,,4.0,3.895,,3.0,62.57,2.879,1534291200,175.309,-0.016,-0.01,335207008,0.192,19.383,3.722,6497430016,USD,,99325730,2.85,21.954386,87007000,6100.0,,,0.2927,516876000,0.00522,0.97906,Aerospace & Defense,,,1514678400,1435708800,1398/1000,,1,86400,,,1530316800,157966000,1577750400,11,175359008,0.15948,4.0,1.45,2,16.064184,,0.09048,0.09048,2.738,buy,2.3,0.103360005,0.48514,0.071,17.549,,Industrials,8.0,99708600,0.0189,1887510,1531440000,1178590,0.0217,3.4,85.0,60.0,72.55,73.0,,,319448000,3.204,680755968,1745881984,1.571,,
MIDD,0.037403226,0.15987647,,,1.0,1.825537,,6.0,26.939,,7.0,126.21,1.943,1534291200,137.669,0.119,0.083,551196032,0.22236,16.264,3.617,8964869120,USD,,51573886,6.8,18.560293,242356000,8493.0,,,0.37561,912741000,0.02007,1.1072,Diversified Industrials,,,1514592000,1403827200,3/1,,1,86400,,,1530316800,299264992,1577664000,8,365054016,0.19167,4.0,2.18,2,4.685029,,0.12073,0.12073,0.9,hold,2.7,0.0767,0.20437,0.153,44.342,,Industrials,2.0,55723600,0.0975,5433328,1531440000,5063344,0.0995,7.07,139.0,115.0,125.38,125.0,,,92284000,1.656,2066625024,2478830080,5.353,,
EGHT,0.64855075,0.15987647,,,1.0,0.350011,,5.0,2.699,,1.0,22.75,3.064,1534291200,,,,-29770000,-0.09584,-66.307,6.355,1973946880,USD,,90491435,-0.07,-325.0,-4494625,1225.0,,,0.75538003,225329000,0.03097,0.74657,Telecom Services,,,1522454400,,,,1,86400,,,1530316800,-117683000,1585612800,11,16647000,-0.13828,2.0,0.66,2,8.429049,,-0.37886003,-0.37886003,2.699,buy,2.1,-0.07946,-0.41757,0.204,3.363,,Communication Services,3.0,93321904,0.0269,2509910,1531440000,3701780,0.0317,2.79,28.0,20.0,24.91,25.0,,,144460000,1.548,0,310627008,-1.277,,
AAPL,0.42692387,0.15987647,,,1.0,1.256531,,2.0,23.735,,6.0,223.84,1.307,1534291200,99.696,0.401,0.321,78533001216,0.30764,14.166,4.358,1112492605440,USD,,4574761009,13.57,16.49521,41444749312,100000.0,,,0.38267,88186000000,0.00068000006,0.61332,Consumer Electronics,,,1506729600,1402272000,7/1,,1,86400,,,1530316800,56120000512,1569801600,35,73032998912,0.26599002,1.0,1.46,2,9.430798,,0.21983999,0.21983999,1.099,buy,2.0,0.12222999,0.45373002,0.173,50.626,,Technology,1.0,4829929984,0.0087,42160518,1531440000,42845978,0.0083,1.61,275.0,175.0,222.42,220.0,,,70969999360,14.694,114600001536,255273992192,11.038,,
BXMT,0.101890445,0.15987647,,,1.0,0.433142,,10.0,27.131,,7.0,34.32,107.111,1534291200,305.063,0.245,0.429,,0.0,,37.229,12952537088,USD,,110323410,2.74,12.525547,,,,,1.0,303045000,0.00889,0.65102994,REIT - Diversified,,,1514678400,1367884800,1/10,,1,86400,,,1530316800,248884000,1577750400,6,251659008,0.71836996,9.0,3.94,2,1.2649736,,0.71536005,0.71536005,107.107,buy,2.5,0.02258,0.090179995,0.432,3.383,,Real Estate,10.0,118342000,0.1022,12094268,1531440000,12043410,0.1191,9.55,35.0,31.0,33.5,33.5,,,113333000,1.017,9239331840,347912000,2.42,,
DFRG,-0.40357143,0.15987647,,,10.0,0.348125,,2.0,9.331,,6.0,8.65,0.655,1534291200,24.163,,,35799000,0.09557,6.355,0.607,227486256,USD,,17827224,0.59,14.661017,-17337376,4890.0,,,0.21675,77499000,0.01284,0.73693,Restaurants,,,1514246400,,,,1,86400,,,1529971200,-18019000,1577318400,3,31292000,0.03134,6.0,1.74,2,0.9270174,,-0.0481,-0.0481,0.191,buy,2.5,0.020469999,-0.08713,0.094,18.23,,Consumer Cyclical,8.0,33320300,0.0175,584370,1531440000,615578,0.0291,0.79,15.0,13.0,14.0,14.0,,,897000,0.044,45957000,374583008,-0.881,,
DVN,0.2034148,0.15987647,,,2.0,2.996169,,4.0,15.576,,2.0,39.67,1.65,1534291200,47.229,,,2940999936,0.21614,10.24,2.213,30114543616,USD,,506393376,2.68,14.8022375,-5554375168,4900.0,,,0.28081,4451000000,0.00464,0.86433,Oil & Gas E&P,,,1514678400,1100563200,2/1,,1,86400,,,1530316800,-406000000,1577750400,29,2735000064,0.031600002,2.0,0.31,2,2.546867,,-0.01808,-0.01808,0.311,buy,2.1,0.0095999995,-0.0105,0.027,26.192,,Energy,4.0,508800000,0.050100002,25513605,1531440000,11474404,0.048800003,4.14,65.0,30.0,51.09,50.0,,,1460999936,2.871,6067999744,13607000064,-0.483,,
ISBC,-0.058911264,0.15987647,,,2.0,0.407095,,4.0,10.771,,10.0,12.65,,1534291200,,0.469,0.441,,0.0,,12.13,8659146752,USD,,234029195,0.79,16.012657,,1964.0,,,0.0,699163000,0.080649994,0.77584,Savings & Cooperative Banks,,,1514678400,1399507200,2549/1000,,1,86400,,,1530316800,156112992,1577750400,10,292256000,0.44189999,8.0,1.38,2,1.1744499,,0.21869,0.21869,,hold,2.6,0.0062800003,0.049990002,0.049,2.482,,Financial Services,8.0,286961984,0.0179,5339355,1531440000,8877298,0.020399999,2.15,15.5,14.0,14.4,14.0,,,196262000,0.684,5144987136,713838016,0.538,,
FN,0.21965921,0.15987647,,,2.0,0.434701,,6.0,20.336,,2.0,46.39,3.163,1534291200,8.793,-0.166,-0.169,126362000,0.0921,11.214,1.033,1416965504,USD,,35247878,3.82,12.143979,71233128,10579.0,,,0.111820005,153412000,0.7356,0.033099998,Consumer Electronics,,,1530230400,,,,1,86400,,,1530230400,84167000,1593388800,4,138080000,0.0709,6.0,1.55,2,2.281176,,0.061350003,0.061350003,2.145,buy,2.5,0.05732,0.11833999,-0.068,36.823,,Technology,9.0,36454100,0.041199997,1501729,1531440000,2580796,0.0469,4.85,58.0,39.0,50.25,52.0,,,332371008,9.118,65155000,1371924992,2.21,,
GASS,0.09309316,0.15987647,,,,1.37327,,,14.256,,,3.68,0.903,1534291200,83.161,,,63945436,0.39953,8.733,3.489,558406080,USD,,27007923,0.3,12.266666,-65257956,,,,0.46215,72122133,0.16284999,0.55263,Shipping & Ports,,,1514678400,,,,1,86400,,,1530316800,-7684123,1577750400,2,48273816,0.14675,,4.35,2,0.25813693,,-0.048010003,-0.048010003,0.711,strong_buy,1.0,0.01401,-0.01345,0.105,4.018,,Industrials,,39860600,0.0002,6355,1531440000,18150,0.0002,0.28,7.0,6.0,6.5,6.5,,,55669368,1.397,472570464,160050800,-0.193,,
D,-0.08109486,0.15987647,,,1.0,0.226047,,5.0,27.621,,5.0,71.86,0.517,1534291200,188.71,0.113,0.151,6216999936,0.48034,13.886,6.67,86326837248,USD,,651750240,4.24,16.948114,-1030875008,16200.0,,,0.51015997,6704000000,0.00339,0.71521,Utilities - Diversified,,,1514678400,1195516800,2/1,,1,86400,,,1530316800,2928999936,1577750400,13,4614000128,0.30882,5.0,2.72,2,2.6016436,,0.22629999,0.22629999,0.206,hold,2.6,0.03288,0.16288,0.098,19.957,,Utilities,6.0,653766016,0.0295,19283229,1531440000,21627910,0.0297,5.77,80.0,66.0,72.85,73.0,,,190000000,0.291,37809999872,12942999552,4.516,,
FRAC,-0.17280644,0.15987647,,,2.0,,,10.0,4.611,,6.0,12.95,1.677,1534291200,69.473,,,352579008,0.1703,4.003,0.682,1411286784,USD,,4636081,0.86,15.058139,-3989000,2748.0,,,0.21896,273785000,0.60276,0.87476,Oil & Gas Equipment & Services,,,1514678400,,,,1,86400,,,1530316800,78354000,1577750400,16,261203008,0.066149995,8.0,0.08,2,2.8085012,,0.037839998,0.037839998,1.46,buy,2.0,0.0983,0.18816,0.79,18.537,,Energy,2.0,109626000,0.0372,4077546,1531440000,6009231,0.0747,2.9,32.0,12.0,18.38,18.0,,,109525000,0.999,351103008,2070340992,0.7,,
PSX,0.2798097,0.15987647,,,1.0,0.998523,,8.0,48.542,,4.0,113.6,1.243,1534291200,45.529,1.69,1.435,4166000128,0.041149996,15.595,0.642,64969191424,USD,,428899542,9.8,11.591836,1791750016,14600.0,,,0.12895,18286000000,0.00193,0.71661,Oil & Gas Refining & Marketing,,,1514678400,,,,1,86400,,,1530316800,5878000128,1577750400,14,5184000000,0.02776,7.0,0.32,2,2.3402414,,0.058119997,0.058119997,0.772,hold,2.6,0.03293,0.24989,0.391,204.896,,Energy,9.0,464262016,0.0115,5329445,1531440000,5794843,0.0114,2.2,140.0,90.0,126.07,125.5,,,1884000000,4.058,11363999744,101231001600,11.823,,
EIX,-0.1507138,0.15987647,,,1.0,-0.253089,,1.0,36.153,,3.0,68.33,0.662,1534291200,104.666,-0.012,-0.007,3998000128,0.32581002,9.614,3.132,38436573184,USD,,325211713,4.51,15.150776,-1279750016,12521.0,,,0.36084998,4640000000,0.00052,0.84165,Utilities - Regulated Electric,,,1514678400,740707200,2/1,,1,86400,,,1530316800,419000000,1577750400,16,3366000128,0.17031999,1.0,4.8,2,1.890023,,0.034140002,0.034140002,0.335,buy,2.4,0.02474,0.02675,-0.051,37.641,,Utilities,1.0,325811008,0.02,6517337,1531440000,6218423,0.02,3.65,78.0,62.0,69.88,70.5,,,99000000,0.304,14624000000,12270999552,1.273,,
TV,-0.2678855,0.15987647,,,,1.297682,,,7.67,,,18.54,1.765,1534291200,128.108,2.043,2.028,1842166784,0.37143,8.41,3.124,15492243456,MXN,,460957292,0.7,26.485716,43735040,39504.0,,,0.43151,40739682000,0.0,0.51625997,Broadcasting - TV,,,1514678400,1142985600,4/1,,1,86400,,,1530316800,345384064,1577750400,11,1647612800,0.17349,,0.94,2,2.41721,,0.06964,0.06964,1.497,hold,2.6,0.03679,0.0863,0.162,8.485,,Consumer Cyclical,,2913100032,0.0153,8894717,1531440000,11927217,,6.98,26.0,15.0,20.92,21.2,,,2237381120,3.84,6649813504,4959650304,0.56,,
HUBG,0.17034316,0.15987647,,,2.0,1.676434,,5.0,23.591,,7.0,48.3,1.181,1534291200,33.928,1.298,1.311,191144608,0.042540003,9.943,0.423,1900455168,USD,,32380558,3.08,15.681818,-9711500,3277.0,,,0.11429,457517000,0.03422,0.95282,Integrated Shipping & Logistics,,,1514678400,1149638400,2/1,,1,86400,,,1530316800,153495008,1577750400,14,159706000,0.02582,9.0,0.98,2,2.047391,,0.03416,0.03416,1.143,buy,2.5,0.04682,0.21014,0.277,134.925,,Industrials,10.0,33719300,0.0225,773886,1531440000,735049,0.0275,1.94,64.0,48.0,55.79,55.0,,,26753000,0.778,275174016,4493608960,4.583,,
MTX,-0.014738381,0.15987647,,,1.0,2.042229,,1.0,36.507,,3.0,67.95,2.079,1534291200,82.663,0.025,0.026,347200000,0.19811001,9.383,1.859,3257626624,USD,,34991631,5.41,12.560074,99512496,3657.0,,,0.26458,467200000,0.0066000004,0.97205,Chemicals,,,1514678400,1355270400,2/1,,1,86400,,,1530403200,201500000,1577750400,2,210200000,0.14544,2.0,1.42,2,1.8612868,,0.11497,0.11497,1.448,buy,2.4,0.05271,0.16764,0.122,49.578,,Basic Materials,3.0,35305100,0.0074,261453,1531440000,353949,0.0083,2.14,90.0,79.0,84.5,84.5,,,205900000,5.832,1088999936,1752600064,5.66,,
CRCM,0.35435236,0.15987647,,,2.0,1.394742,,9.0,3.279,,9.0,20.2,3.173,1534291200,,,,13305000,0.07309,41.87,3.06,557080768,USD,,22456435,0.75,26.933334,25928000,428.0,,,0.79525,138317000,0.085389994,0.79899,Internet Content & Information,,,1514592000,,,,1,86400,,,1530316800,6980000,1577664000,4,25631000,0.06229,9.0,2.61,2,6.1604147,,0.05874,0.05874,3.021,hold,2.8,0.03801,0.07714,0.095,5.988,,Technology,8.0,31264200,0.0271,848726,1531440000,714668,0.0437,4.04,24.0,17.0,21.25,22.0,,,113554000,3.632,0,182043008,0.216,,
EPAM,0.6619953,0.15987647,,,1.0,1.284119,,5.0,20.728,,5.0,140.33,5.648,1534291200,2.248,0.309,0.345,244379008,0.14840999,28.023,4.159,6848330240,USD,,51551097,5.11,27.46184,137511872,27400.0,,,0.35606998,529096000,0.04335,0.96669996,Information Technology Services,,,1514678400,,,,1,86400,,,1530316800,126433000,1577750400,14,202820000,0.12897,4.0,1.76,2,6.770069,,0.07678,0.07678,5.46,buy,2.0,0.10741,0.12441,0.277,31.062,,Technology,6.0,53782000,0.0147,790267,1531440000,854737,0.0156,1.57,165.0,100.0,143.29,145.0,,,584081024,10.86,25020000,1646615040,2.253,,
PKG,-0.021166742,0.15987647,,,1.0,1.93649,,9.0,25.472,,2.0,114.46,2.733,1534291200,104.765,0.296,0.303,1412999936,0.20833,9.054,1.886,12793672704,USD,,92541711,8.75,13.081142,426862496,14600.0,,,0.22962,1483200000,0.0118700005,0.91266996,Packaging & Containers,,,1514678400,,,,1,86400,,,1530316800,728899968,1577750400,11,1004000000,0.15148,4.0,1.13,2,4.4935613,,0.10832,0.10832,1.587,buy,2.1,0.105100006,0.34215,0.116,72.463,,Consumer Cyclical,5.0,93749200,0.0148,1397690,1531440000,1435440,0.019199999,2.0,140.0,101.0,127.09,130.0,,,199600000,2.129,2501799936,6782499840,7.768,,
BLX,-0.28476357,0.15987647,,,,1.509894,,,26.424,,,20.73,,1534291200,,-0.046,-0.049,,0.0,,20.193,2396012032,USD,,30543260,2.18,9.509173,,,,,0.0,126069000,0.0016500001,0.57416,Banks - Regional - Latin America,,,1514678400,,,,1,86400,,,1530316800,72184000,1577750400,1,82405000,0.62757,,1.36,2,0.78451407,,0.60834,0.60834,,buy,2.0,0.01132,0.06969,-0.127,3.007,,Financial Services,,30951100,0.0062,245105,1531440000,322927,,2.87,31.0,31.0,31.0,31.0,,,676659008,17.071,2248206080,118657000,1.829,,
NLY,-0.17704117,0.15987647,,,1.0,-0.128278,,4.0,10.345,,5.0,10.24,0.025,1534291200,602.981,,39.749,,0.0,,27.837,96455868416,USD,,1162435081,1.16,8.827586,,6.0,,,1.0,1976055000,0.0032499998,0.57212,REIT - Diversified,,,1514678400,,,,1,86400,,,1530316800,2910355968,1577750400,5,9109638144,0.92555,3.0,-4.68,2,0.9898501,,0.87681,0.87681,0.012,hold,3.0,0.03305,0.23027,8.235,3.049,,Real Estate,3.0,1166659968,0.0437,50978700,1531440000,31358349,0.044099998,5.58,11.0,10.0,10.4,10.5,,,564558016,0.484,83053748224,3465041920,2.56,,
CLSN,0.6845238,0.15987647,,,,1.179964,,,1.079,,,2.85,4.225,1534291200,48.163,,,-20985456,0.0,-1.601,67.206,33603232,USD,,17482575,-1.71,-1.6666666,-10176692,21.0,,,1.0,500000,0.01417,0.09625,Biotechnology,,,1514678400,1496102400,1/14,,1,86400,,,1530316800,-23059722,1577750400,1,-18127844,-42.7435,,,2,2.6413345,,0.0,0.0,4.21,strong_buy,1.0,-0.33745,-1.78783,0.0,0.037,,Healthcare,,17746300,0.0735,1304109,1531440000,1386245,0.0738,7.23,9.0,9.0,9.0,9.0,,,26195800,1.476,9222121,500000,-1.72,,
HABT,0.25096536,0.15987647,,,2.0,0.795298,,9.0,5.964,,9.0,16.05,0.978,1534291200,11.533,1.0,0.841,26985000,0.07402,13.968,1.034,376928928,USD,,18938929,0.06,267.5,-23706750,5358.0,,,0.18066,,0.01482,0.8346,Restaurants,,,1514246400,,,,1,86400,,,1529971200,-3011000,1577318400,7,35514000,0.01464,9.0,16.45,2,2.6911466,,-0.00826,-0.00826,0.887,buy,2.4,0.01021,-0.01456,0.234,17.862,,Consumer Cyclical,8.0,20525100,0.0547,1424392,1531440000,1479067,,4.14,17.0,13.0,14.86,15.0,,,23896000,1.164,17169000,364569984,-0.148,,
UFPI,0.24180603,0.15987647,,,1.0,1.910309,,6.0,16.753,,7.0,37.84,3.004,1534291200,29.628,0.301,0.309,248608992,0.05767,10.403,0.6,2586198528,USD,,60198215,2.85,13.277193,-73778496,10000.0,,,0.13232,542826000,0.02641,0.81977,Lumber & Wood Production,,,1514592000,1510704000,3/1,,1,86400,,,1530316800,138727008,1577664000,4,85300000,0.04454,5.0,0.86,2,2.2587,,0.03287,0.03287,1.441,buy,1.8,0.07456,0.14922,0.207,71.513,,Basic Materials,3.0,61632400,0.014099999,872034,1531440000,709921,0.0177,2.61,51.0,37.0,45.0,46.0,,,41994000,0.681,310424000,4310973952,2.291,,
AVX,0.09065163,0.15987647,,,2.0,1.063556,,10.0,13.296,,6.0,19.29,5.438,1534291200,,0.762,0.778,273641984,0.16238001,8.938,1.451,2445864192,USD,,46746291,1.31,14.725192,40282000,14920.0,,,0.20966999,318862000,0.72279,0.25697002,Electronic Components,,,1522454400,959904000,2/1,,1,86400,,,1530316800,29389000,1585612800,2,229592992,0.12100001,10.0,1.95,2,1.4508123,,0.017439999,0.017439999,3.568,buy,2.0,0.04896,0.01308,0.37,10.009,,Technology,9.0,168735008,0.0050999997,857338,1531440000,760708,0.0185,1.51,22.0,18.0,20.0,20.0,,,846152000,5.015,0,1685235968,0.17,,
OXY,0.24012947,0.15987647,,,1.0,0.757667,,1.0,27.372,,3.0,77.58,1.36,1534291200,49.267,0.667,0.673,6830000128,0.47639,9.892,4.712,67562831872,USD,,762387409,5.53,14.028933,-1110249984,11000.0,,,0.61568,6914000000,0.00321,0.83955,Oil & Gas E&P,,,1514678400,1456358400,10000/9983,,1,86400,,,1530316800,2231000064,1577750400,21,5407000064,0.17368001,1.0,0.23,2,2.8342834,,0.15645,0.15645,0.852,buy,2.1,0.036170002,0.10689,0.334,18.726,,Energy,1.0,764721024,0.0117,8970010,1531440000,7249557,0.0117,1.86,139.0,83.0,96.57,96.0,,,1362000000,1.781,10311999488,14337000448,2.911,,
RCL,0.05942762,0.15987647,,,1.0,1.65245,,8.0,51.185,,7.0,129.29,0.2,1534291200,79.555,0.281,0.262,2765917952,0.30941,12.431,3.846,34382651392,USD,,170603129,10.08,12.826388,-265223872,65900.0,,,0.44577998,3881266000,0.20524,0.73003995,Leisure,,,1514678400,902102400,2/1,,1,86400,,,1530316800,1725828992,1577750400,17,3146872064,0.20044,7.0,1.07,2,2.5259352,,0.19306,0.19306,0.068,buy,1.7,0.048600003,0.16872999,0.065,41.93,,Consumer Cyclical,8.0,208970000,0.0168,3506689,1531440000,3224065,0.0208,2.06,157.0,103.0,141.76,145.0,,,108998000,0.522,8571005952,8939371520,8.041,,
XCRA,0.3854692,0.15987647,,,2.0,1.284028,,7.0,6.56,,7.0,13.7,4.395,1534291200,0.702,0.51,0.557,69358000,0.14657,8.566,1.256,594145344,USD,,53112575,1.09,12.568807,32112250,1640.0,,,0.46543,173109000,0.03504,0.93136,Semiconductor Equipment & Materials,,,1501459200,1285891200,1/3,,1,86400,,,1525046400,49633000,1564531200,5,55425000,0.13338,7.0,1.17,2,2.0884147,,0.104890004,0.104890004,3.176,hold,3.0,0.092089996,0.1519,0.117,8.658,,Technology,7.0,54914900,0.0156,855612,1531440000,1223954,0.016,2.5,16.0,14.0,14.4,14.0,,,179099008,3.261,2544000,473204992,0.888,,
SHAK,0.78929245,0.15987647,,,1.0,0.776848,,8.0,7.259,,5.0,57.2,2.631,1534291200,7.152,0.375,0.559,63706000,0.15686,26.214,4.112,1669980032,USD,,23448095,0.73,78.35616,-15570250,4440.0,,,0.39328998,140536000,0.04486,1.18487,Restaurants,,,1514332800,,,,1,86400,,,1530057600,3646000,1577404800,9,78022000,0.0949,7.0,5.88,2,7.8798738,,0.00898,0.00898,2.564,hold,3.0,0.04321,0.05189,0.273,15.159,,Consumer Cyclical,8.0,29214100,0.15619999,5785368,1531440000,7081047,0.26520002,5.47,66.0,31.0,54.22,59.0,,,92278000,3.159,18340000,406143008,0.136,,
ALLT,0.21289062,0.15987647,,,,0.968109,,,4.109,,,6.21,3.753,1534291200,,,,-10921000,-0.123,-9.553,1.175,104325504,USD,,30818408,-0.07,-88.71429,3392375,404.0,,,0.67129,53462000,0.13287,0.74774003,Communication Equipment,,,1514678400,,,,1,86400,,,1530316800,-15068000,1577750400,3,1169000,-0.16498,,-0.38,2,1.5113165,,-0.1697,-0.1697,3.525,buy,2.5,-0.04854,-0.10428,0.18,2.652,,Technology,,33714300,0.0085,286945,1531440000,280278,0.010299999,1.35,6.75,5.0,6.08,6.5,,,105351000,3.13,0,88790000,-0.45,,
JCOM,0.104953885,0.15987647,,,1.0,0.345986,,5.0,21.473,,2.0,83.16,2.173,1534291200,97.776,-0.095,-0.092,421804992,0.36409,11.003,4.006,4640956928,USD,,46567336,6.76,12.301775,559503488,2487.0,,,0.84097,945720000,0.057589997,1.04137,Software - Infrastructure,,,1514678400,1148515200,2/1,,1,86400,,,1530316800,127859000,1577750400,7,359056992,0.21797001,1.0,1.63,2,3.8727708,,0.11185,0.11185,2.035,buy,1.6,0.06302,0.13048,0.054,24.242,,Technology,1.0,49242700,0.0718,3534456,1531440000,3677567,0.1026,11.87,104.0,86.0,96.57,100.0,,,357364992,7.257,1007694016,1158507008,2.618,,
CLGX,0.09045982,0.15987647,,,1.0,0.133462,,1.0,12.654,,1.0,51.09,0.687,1534291200,176.59,0.476,0.418,409615008,0.21898001,14.116,3.091,5782321152,USD,,80064817,3.0,17.03,326519360,5900.0,,,0.49082002,876266000,0.028110001,0.95279,Business Services,,,1514678400,1275436800,10000/5709,,1,86400,,,1530316800,182536992,1577750400,9,391884992,0.13922,1.0,1.81,2,4.0374584,,0.097440004,0.097440004,0.602,buy,2.3,0.04002,0.17594999,0.03,22.843,,Industrials,1.0,80943904,0.0174,1409303,1531440000,1913838,0.0202,2.42,68.0,46.0,54.89,53.0,,,86531000,1.069,1808707968,1870589056,2.173,,
CORT,-0.21649486,0.15987647,,,1.0,2.489024,,7.0,2.098,,8.0,14.39,6.387,1534291200,,0.4,0.439,77138000,0.35709998,20.193,7.211,1557613440,USD,,105155191,1.03,13.970875,59293500,136.0,,,0.97935,155647000,0.09482,0.7698,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,147742000,1577750400,5,85449000,0.35622,7.0,-2.47,2,6.8589134,,0.68394995,0.68394995,6.11,hold,2.6,0.2665,0.95424,0.752,1.885,,Healthcare,6.0,116051000,0.1305,15148191,1531440000,16779082,0.1915,9.73,27.5,6.0,16.7,17.0,,,159944992,1.378,0,216014000,1.164,,
CRM,0.65218294,0.15987647,,,2.0,1.206991,,6.0,17.878,,6.0,157.49,0.803,1534291200,32.51,5.5,5.5,1102668032,0.0935,103.014,9.632,113590657024,USD,,719833576,2.73,57.688644,2604980736,32717.0,,,0.73980004,7706490000,0.050029997,0.87746,Software - Application,,,1517356800,1366243200,4/1,,1,86400,,,1532995200,723478016,1580428800,40,3100965120,0.040510003,5.0,2.11,2,8.809151,,0.061350003,0.061350003,0.643,buy,1.7,0.01381,0.06583,0.273,16.179,,Technology,5.0,756700032,0.0148,11000683,1531440000,14593312,0.018099999,2.67,185.0,127.0,166.65,170.0,,,3427000064,4.529,4398000128,11793011712,0.959,,
ACIW,0.23888397,0.15987647,,,2.0,1.432623,,2.0,8.126,,1.0,28.93,1.498,1534291200,72.273,,,146694000,0.14722,26.557,3.91,3895706112,USD,,112817407,0.86,33.639534,-33901248,3979.0,,,0.55142,571905000,0.02326,1.06091,Software - Application,,,1514678400,1405036800,3/1,,1,86400,,,1530316800,2550000,1577750400,5,118211000,0.10341,1.0,4.38,2,3.560177,,0.0025600002,0.0025600002,1.306,buy,2.0,0.03368,0.003,-0.023,8.486,,Technology,1.0,115760000,0.0787,9106967,1531440000,8258166,0.0911,17.49,32.0,25.0,29.6,30.0,,,59033000,0.51,679888000,996435008,0.022,,
